"s.1"	"s.2"	"s.4"	"s.5"	"s.7"	"s.8"	"s.9"	"s.10"	"s.11"	"s.12"	"s.13"	"s.16"	"s.18"	"s.19"	"s.20"	"s.21"	"s.22"	"s.23"	"s.26"	"s.27"	"s.28"	"s.29"	"s.30"	"s.31"	"s.32"	"s.36"	"s.37"	"s.39"	"s.40"	"s.41"	"s.42"	"s.44"	"s.45"	"s.46"	"s.49"	"s.50"	"s.52"	"s.56"	"s.57"	"s.58"	"s.61"	"s.62"	"s.63"	"s.64"	"s.65"	"s.66"
"prt3195"	-2.18794731025956	NA	2.70354714324082	NA	1.63328401166211	-0.12101848109851	1.27547803820474	0.788013995074676	NA	1.76401751022782	-1.43190566435318	2.52457368463404	1.59315021463361	1.18831970737971	1.29992330880208	3.12186093525559	NA	1.80411868255063	2.16822113344534	0.155817393224887	-2.92677232926076	1.82629047224233	0.602111561820142	-1.0427835457374	-1.07830945584585	NA	NA	-0.0899864091417411	1.06317391966433	-3.6823054291571	1.04818306540585	0.855991572122631	2.70111778280236	0.824834131739735	-1.91389355800799	1.22810802671361	-0.793226265649771	2.63942798205307	-1.9952878974578	1.58188015140301	-0.0796111560301174	3.37429736762997	2.15325153454824	NA	3.74017695932526	1.08042938500059
"prt3196"	-0.894084581789801	-1.39190824800759	-1.30411481711474	-0.278605200176189	NA	-1.02400573339981	-1.61989722160104	0.309473490264175	-1.10730405899157	-0.815147095640345	-1.60952758719749	-0.239683364521999	-0.790495611936403	-0.361826690658267	1.44988885356757	NA	2.04740658187492	NA	1.38822253896072	0.0761610442571966	0.872186213365223	-1.3448069879105	1.27162955651339	-0.133310243533037	NA	1.6177648175035	1.87063249491096	-1.39349405115935	-1.20785834494945	1.23755329308963	NA	0.681882142194771	0.450111759408447	-1.02029876707927	-1.41020023829373	-1.29204459898057	-1.86489880223558	-1.56094099716419	1.10471534907205	-1.98560959149486	-0.144168855527498	-0.379578301621561	-1.93497165346522	0.266506621674835	-0.420233743648375	-0.956928196377544
"prt3197"	-4.45760850948492	-3.88538101488746	-3.24633565438878	-3.77439665836544	-4.54033614886643	-3.5299377707485	NA	-4.04909086442592	NA	NA	-6.05754738302488	-5.03201853033238	-2.2024224327756	-4.59811692814088	-2.32394985420792	-2.75221240418156	NA	NA	-1.58974033842182	-4.48443315619163	-4.33538431092808	NA	-2.63046791808606	-3.00820470470733	-2.48262407377254	-3.88761829388215	NA	-3.64530970218676	NA	NA	-4.2804383310897	NA	NA	NA	-3.19604081169295	NA	-1.68082284491634	NA	NA	NA	-3.33618769001361	NA	-3.7000552833467	NA	NA	NA
"prt3198"	-2.86741019098083	NA	-1.0040961630542	NA	-1.51981204128007	NA	-1.84997578840844	NA	NA	NA	NA	-2.75065967925095	NA	NA	-2.85710106311488	-3.37234420585201	-2.2735056142829	-2.83753174970656	NA	NA	-3.5229091339717	-2.7211425497142	-2.33391075708738	-2.95634975354536	-2.92718712246808	-3.81946040443056	-3.89692798036581	NA	-2.79489951679167	-2.729295079634	-4.07823935641719	-2.82453251809257	-2.44956261758553	NA	-1.34342508533351	NA	-2.28618669169651	-3.21789516286374	-2.03304634635636	NA	-2.17888387141075	NA	NA	-2.43500911266321	NA	-1.20304511316896
"prt3199"	-0.544263578004607	0.742228596191482	1.12380212127789	NA	0.313859337429677	0.945349075068366	0.32332468897331	0.746344937143718	0.00958297933785097	1.57929120051447	0.481530023791712	1.00289688486204	2.61316280761142	NA	1.72362530903929	0.606784083330996	-0.101265604214746	0.951863250389103	NA	-1.49982090417948	-1.2680998614367	1.0632718623651	0.642033583313714	-0.132956527791697	1.31719578422321	1.634565973799	-1.79802383495301	0.416443862929337	-1.21700539694157	-1.97546629337523	-0.815947084991981	-0.655046793669238	1.24067422719661	0.0708159364982868	0.951022797050824	0.607457375431607	-0.687604088560903	0.23805293847922	0.487443810103293	0.464672341372269	1.18646291204532	-0.244090808491526	1.48979111578035	0.26372471968286	1.21334802383181	0.41106143656597
"prt3200"	-4.98774623583057	-2.59529224416462	-6.09138998910577	NA	-1.28767457378397	-1.0893760041777	NA	-4.17988029705604	NA	NA	NA	-2.11139259339451	-6.23330279451753	NA	NA	-6.48509965989433	-4.76194512695681	NA	NA	-2.88387121109212	NA	NA	-3.05655879347004	NA	NA	NA	-6.95558808209997	NA	NA	NA	-7.95639908314597	-4.48919782179807	-4.58966072144227	-3.79475390091137	-5.45251480181799	NA	-1.97121457003514	-5.69509898932811	-5.99484493978511	NA	NA	NA	NA	NA	-4.85019135482413	NA
"prt3201"	0.489341797651795	0.649704239398936	3.15506357500826	2.45966739994669	0.329643269295828	3.39456402852605	-0.216407936556443	1.24848906227682	-0.0437914538360622	1.71509126200828	1.7835004620562	1.88684336825695	1.15088788429256	1.28228335662585	1.54227661435542	-0.0387536768184995	2.29902827139685	1.72375632266188	NA	NA	1.09920026048223	2.64803426028501	2.01571954356359	1.45570825006735	-0.466585131189272	1.99155262358879	1.48776881230008	1.28598194997064	2.37481735884265	3.16891203116349	2.10006618604571	0.0657047228640921	2.84596543737529	3.08689831073273	-0.429225467647297	1.2981158960527	NA	0.832465531388265	0.991306512672893	-0.04388203173742	-1.13632368082186	2.7879229131526	2.25704660933216	3.47359828108255	0.0997606921424705	0.553806456165159
"prt3202"	1.15786100320505	2.44099838292128	1.9759480219686	0.0912900710435574	NA	NA	1.93392794612445	1.08549679531822	1.67934920388052	1.53410111913667	1.84468389091986	NA	3.17053045811704	1.24595549428831	1.46214647930957	1.93998250171729	1.04249232081658	1.22114446940117	2.8260667095018	1.02397133926951	NA	-0.319819534494457	NA	-0.544279178607875	3.05101639512858	0.904360719078294	0.469784356534065	0.987534961270797	2.34834844502336	0.286081643136757	1.11777566307792	1.80476807647193	0.865050520166523	NA	2.01551810398821	NA	-0.960296581762965	0.0338379096145704	2.11928400800155	2.48081387407153	2.77938665120294	NA	1.04755650223229	2.78834978924243	2.94183016011686	1.53687044947897
"prt3203"	-0.218088543177953	1.77826593361666	1.53537263146561	1.49775417022201	1.12615891318633	0.8287986952446	-1.75303911215244	-0.325661150921194	-0.605113559628483	2.78925842613524	NA	1.53658405826858	0.421552219025761	1.15799934738591	1.58457326181379	1.65479211997051	0.107505129061091	1.49283911907541	NA	1.01797523879855	-0.405272181982685	NA	-0.129795756286686	-0.00158158090703528	1.85660165072428	2.61090431903863	0.00289412672361924	1.24743429521946	1.13336940725825	NA	2.15248169838123	1.47947611337447	0.653138535219205	1.74023121545327	-1.07604962121142	-0.666019550083477	-0.413736245901431	1.67801647660551	1.33578463364876	1.33142094619381	0.147109788306029	1.1250748734334	2.61355356416314	2.15336868204448	NA	0.627506944465484
"prt3204"	NA	NA	-0.386275314007981	-3.92829178438329	-1.43522642277408	-0.968270492166138	NA	NA	NA	-2.48956508196231	-1.34775227736862	-2.39101538281208	-0.817154043866903	-3.62079373636007	0.687524339056224	-4.86444218437615	-0.949100039183489	NA	2.58398026728692	NA	-2.77103729078619	-4.9683850225287	-2.1281299346298	NA	-1.93154077217985	-3.15496623381099	-0.906727659235678	-1.99241833357476	-2.07347695646154	-2.01545374486673	NA	-1.5392074266437	-1.23016107487513	NA	NA	-0.567503771949546	NA	-1.60533444231723	-2.03005199186657	0.675554772120712	NA	-2.18116501370625	NA	-2.59623676887829	-1.1058114836029	NA
"prt3205"	-2.55760275917255	0.74142228877412	-0.939128137771753	-1.69531703265556	-1.27362634047293	-1.39585002864076	-1.07426887175445	-0.163203345105761	-1.79765055534151	-2.70394052304494	NA	NA	NA	-1.10738690385156	NA	-0.271886838519889	NA	-0.841550827997489	-1.58080091132175	-1.66180422580414	-1.39117116650266	NA	-1.69035792014019	-2.07940368695677	-1.99214041030702	-1.59280910552546	-0.147559180521335	-1.95087176013663	-1.56693886163865	-2.37820328964973	-1.72029573091349	-1.08062929959887	NA	-1.73019121958195	-0.886645784822419	NA	-1.67047345685604	0.200711088459151	NA	-0.563651234329748	-0.607605991847148	NA	-1.84301615632571	-1.92669955641126	-2.36562050893344	-1.30890467799515
"prt3206"	3.08726799307606	2.45806345159964	2.45718109438267	3.83474960644796	2.93772159605728	1.67622307450459	2.81163282255425	1.86040398210184	4.66812879830842	3.44757491533542	3.78690669576115	4.02885000719723	3.48975486720292	1.66622719195301	2.74863795868587	3.51545299919861	NA	2.01530618255009	2.28438341297302	3.15372816786388	2.29855608511318	2.18641014756999	1.42718566364752	1.61488376373779	NA	3.21084791575946	3.25730372566588	1.11140567001615	4.33171597090163	3.35943836261597	1.25325494678345	4.88374285183322	1.47728012453992	3.38110073149471	2.0681610593141	2.5649443472537	NA	2.59439174825029	2.78687373812229	4.664085009023	NA	3.34416709006467	3.88603217598105	2.15090788197588	3.1174037633893	1.27425303018401
"prt3207"	-1.38923180119692	-3.07205146034889	NA	NA	-3.96128772927272	-1.94730693660262	1.40051445632598	NA	-1.61730846675199	NA	-1.37957619211279	-0.318700928037802	0.757030544611494	-0.389871684433397	-2.04420860409179	-1.29962985346033	NA	-2.36070160996612	-3.07457094689706	-2.03305895952945	-1.30437636260654	-0.148418922470946	NA	-1.40674774937047	-2.36364163809869	-0.351906721341356	-2.06942802787648	-1.87723160899626	-0.396965377884285	NA	-2.12384642406963	-1.56079299461946	0.387092712891971	-1.22880052336055	-1.69966548992725	-1.55760324594733	-0.823607549469072	-0.42525162755208	-0.422393066159452	-0.00940554210769301	-2.60747993001732	NA	-1.64486128568302	-2.48467683481553	-1.66573046621095	-0.949551732195173
"prt3208"	-4.24983122965676	NA	-1.9513113839618	-2.32002115103411	-3.02072336959326	-2.1120379056421	-1.16071283336092	-5.23104154106758	-5.30198451088805	-5.19155080573993	-2.03735035948993	0.488432756878313	NA	-1.27448592106767	-1.58958612010821	-2.21508389886197	NA	-1.29891407610882	NA	0.96204870649975	NA	NA	-0.951908993064226	NA	-0.558177533952642	-5.9756655769037	-1.12193831037636	-0.524094399865799	-4.60295696172679	-1.88766919195719	-2.83057504314485	NA	NA	NA	-0.833387949699526	NA	-6.88811666621959	-3.94268801695297	NA	0.918916282534576	0.030222492407993	-1.44117694465162	NA	NA	-5.02265742582674	-1.81602954883608
"prt3209"	NA	NA	-2.56437697136201	-3.36257554177193	NA	-3.00652987445349	NA	NA	NA	-1.02231904217177	-3.49192372063676	-3.18849626436339	NA	NA	NA	NA	-3.62239165377891	-2.44121012432853	NA	-2.48710712562103	-2.18659707422028	-2.52174969393287	-2.31203546750318	-3.09678179841836	-2.60651361095573	-5.30497864401648	-2.52115669673186	NA	NA	-2.25572180046196	-4.3754333430075	-4.03600166561372	NA	NA	-0.393838663867896	NA	-2.04947203098603	-3.13043328081108	NA	NA	-2.42249492729422	NA	-3.92785792175573	NA	NA	-3.3176954989481
"prt3210"	-1.031612233784	4.23548062517015	NA	-1.27738383342598	-4.14111196120434	-1.64071010112949	1.58841192654537	1.66260965438359	-0.118383525967693	1.88304312997695	-0.602208511856882	NA	0.69528759322321	0.0895260290122231	-1.15750477438274	5.21909767627567	NA	5.4066129164215	2.39257217305783	NA	1.23721931934208	1.87709797611284	-0.120747398221941	3.54650138338024	-0.888989734425243	NA	0.979420135513823	7.97509033019837	-0.555174082385352	1.23295842233849	4.58267667977784	-0.623687179374207	1.04268262651647	0.796621969731299	-0.339227102861383	1.25928550561572	5.77830724918888	-4.51242557711467	0.493709602136238	0.896187253634525	0.950730097163905	-3.41851539112634	NA	NA	-0.618229195692784	3.29072780459022
"prt3211"	1.91487080437734	0.876167631476655	1.83668772147691	NA	0.093736234818465	1.63386648463804	2.720611106045	2.95574712473846	3.18477876886358	1.8419020792447	2.37345727694483	0.970638890827953	3.31041009623752	2.89954038254636	3.54793480359518	2.74771696737303	-0.250072593125663	2.16862521281756	NA	NA	2.01467099911463	2.50495547890434	1.90151562600221	3.2567701545991	2.68017062462856	1.66921364482919	2.29516834498349	NA	NA	2.27229609155001	0.772699000897371	2.67363928443294	4.23244276042023	3.77635957279876	2.32606169984363	1.65173402582411	2.02187441154897	NA	2.2280926881392	-0.122003413143409	1.25357157990198	2.82498088473602	1.97732891138044	3.17706742833281	1.50036732601218	2.06105764888612
"prt3212"	NA	-1.64882018688709	-2.02240478806036	NA	-0.129520325553392	-1.78483351985871	NA	-1.7807736292285	NA	-2.84078812621184	0.493195045664353	-2.30525252866559	-1.7474028990837	1.29895593665387	-3.42707087162789	-1.5553574663824	NA	NA	3.41134614562337	1.02169736086775	NA	0.760592972558425	-1.15900710964328	0.590869222290365	-2.57325566844868	-3.3705379235566	1.06942981037292	-2.1033618351643	-0.928042530578905	1.14622747286492	NA	NA	-3.5503652295383	-2.16680237515323	-1.70101580884749	-0.402028571930931	-2.78226801775886	-0.532658347624576	0.428591379729808	0.144557886090185	-2.79021610070274	0.843920183510837	0.471293329575475	4.22131419090229	5.3124566254642	2.20886225274201
"prt3213"	-5.77350258009907	0.590807472922342	-1.295319530993	NA	NA	-2.0262269327278	-6.29015140313776	-0.137578632232566	-1.4457542739599	NA	NA	NA	-2.60331792795961	-3.34499079792497	1.48580776406347	-1.39263645813305	-6.03070913853045	NA	-2.372711535104	0.516168625751274	-0.761470979977411	-6.17453466675325	-0.612736254260117	NA	NA	-0.918652375389319	0.319349337363482	-2.05863570868043	-3.86657194765855	-3.04148131788253	0.454291969675066	NA	-1.11865117118963	-2.09442136755569	-1.24665852233066	NA	-2.49638463394021	NA	-3.21731389016039	-4.24294272240229	-0.689754760192738	-6.45178647383988	NA	-2.10076200667508	NA	-2.86830231880119
"prt3214"	5.0687582116788	NA	5.96695177833029	NA	5.80999440776786	6.20190748997596	7.08413919189169	6.52436522452764	8.31594368004801	6.36165625899311	6.10643803402293	4.77761427724457	4.90143243455322	7.33596860419048	6.57164514612314	7.59810259540654	5.68690050718321	NA	7.57200872635225	7.14424901214981	8.79033770453415	6.80957139872822	5.12116808516427	6.43583955469155	6.56961945507386	6.82965872992779	6.42139722101286	6.30823356337749	6.83554477458193	6.73932797786256	NA	8.73448673723155	6.00580152811246	7.7716560252069	NA	8.68351339744398	NA	8.10483722943052	6.45296264919427	7.42402775650773	5.91414840657231	NA	NA	7.23105276497334	7.02433935034088	NA
"prt3215"	-1.81930138175359	0.462515109425311	NA	-2.24550309854995	-0.56798905785249	0.459461782844939	-1.69716593703434	-0.208286071917091	-0.0788947029612209	0.847036587512206	-6.98127919782668	-3.20010228024008	0.987930979069512	1.5738944340741	NA	NA	NA	1.16551204654259	-0.717344434422122	-2.508485108487	NA	-5.12511056145678	-1.96275500011265	NA	-2.60817440968154	-2.60004698560942	-0.75693964284554	-6.59928514299318	NA	-1.60642889038169	-0.693443747779841	-6.72856287490999	NA	NA	NA	-1.48421260556918	0.6112404290397	-0.498224469166304	-2.40883201511009	-1.67020820275173	0.82029843214227	-1.0698327464299	-3.05220435817093	-1.32861365198583	-2.40882775413459	-1.66216414585119
"prt3216"	5.3149767332693	5.14875534567405	2.80540110368884	4.64069309000367	5.22336226371652	3.86159072650355	5.00584631869198	6.41057379920956	5.53770788079876	4.79718241067534	6.23331362883805	5.90579872298723	NA	5.63083143403565	3.7810804414572	NA	4.63489229249173	6.89548838496464	NA	7.02704280252102	2.99955841615148	4.69364557287437	5.74818718904841	5.23202916417895	3.74003592863501	4.11689031376327	4.57044715202699	NA	4.43761845409375	4.02874152296723	4.57729789212158	NA	6.83373785006771	4.77831015005191	5.59693873575542	3.73337174182457	4.41702063410372	NA	4.52020437458895	2.64830322542205	3.16440731986792	4.74879082332818	4.96448914399516	3.48678913934665	NA	4.30381533430162
"prt3217"	1.55643480579749	4.01481674961301	-1.50996717289491	0.847410951403562	0.0487327409051549	-0.981842851088729	1.73017859849534	-0.565430710843537	-0.889978021297051	2.11615299367037	3.25559790615115	-1.41356859450198	1.08232830615163	0.491144629476632	4.44933578678111	-0.495856727755422	-0.882251298133556	1.6846937442499	-1.45408791958274	1.02523027581144	-0.360972155353624	3.50835514546171	NA	-0.00325340394697662	-2.02767063489608	1.95140456565182	NA	3.3736192055414	-2.4343416669876	NA	0.546197200913844	-0.974850359316914	4.19115684424826	-0.500009316409318	-0.763784392919909	NA	-1.50500632920966	NA	1.23488219933741	2.10806453128888	0.231615327699127	3.75933455977698	0.553367129260853	0.996887077339724	1.23336512717122	0.659095697343323
"prt3218"	NA	-4.01512460393681	-4.54438682274563	-4.1628140598383	NA	NA	NA	-4.30446987233956	NA	-4.3975916566193	NA	NA	-5.07933766081016	-4.84092065792197	-4.87748227528984	NA	NA	-4.55371544077086	-4.1123298687762	NA	-4.21024802605266	-4.40390274240764	-4.42447509390302	NA	NA	-3.84402029674245	NA	-4.00748972466437	NA	NA	NA	-5.45644572993539	-3.29956648162061	-4.0486842506313	NA	NA	-5.13402276973483	NA	NA	NA	NA	NA	NA	-4.33269238959917	NA	-5.04610921787487
"prt3219"	0.39000661431493	NA	3.0301667858402	NA	2.79474591232798	NA	2.51965451825667	0.933445171794518	-0.469151116829163	2.16422724258343	3.20062681484661	1.50760978471448	2.11986515611915	-0.768333003459245	1.92610999548447	-0.395925512747953	1.44913549185219	0.669658529692152	1.09463151801882	1.02998388012315	3.02932522635851	1.63793089197697	NA	2.00034792160989	1.28862685569025	6.51927711698696	1.94023397856918	NA	3.43792376786649	-0.3918055748065	NA	1.76007231624424	0.318906459879868	1.37848792067038	4.35860033550421	2.9953026861523	3.82309183545417	1.78321037676176	0.114589594542503	0.37744359851797	5.13354493694614	0.522662191355093	2.40173271045956	0.45518998920357	1.98488822559387	2.29661369538726
"prt3220"	-1.31888078617722	-5.03854879700522	-3.28329259523443	-1.44887774740834	NA	-0.713193525024884	0.841877329369803	NA	-1.45969577377662	-0.151870891886782	-0.401395877662853	-0.953814244075927	NA	-2.49398883052443	0.0251259306503143	NA	0.435889922685256	0.528720612659617	2.54028167813164	-2.73175739898327	-3.9505373497082	NA	-0.168634702370593	-1.96290286744572	-2.98863418774816	-1.04610258948922	-2.05460069625466	NA	-2.22996805759119	-2.57519598698547	-1.58142031120039	-1.80645841251844	-2.29590913330835	-1.88518898084587	NA	NA	-3.28159352328937	-0.964336025984932	-0.704399214755126	-1.14324546985459	1.89788965548965	0.270714663807293	-1.2102383797271	-0.593501641887839	0.364098940324942	-1.41246631058771
"prt3221"	-2.74009053903471	NA	-2.46423601333897	NA	0.28047202306732	-0.552780134443228	NA	-2.65718270752725	NA	-3.70450866787524	-4.05198411828138	-1.7145660450062	NA	0.518592304542929	NA	-0.123350025311829	-2.01445191008058	-2.23382266175341	NA	NA	-0.330437720028664	-0.205329228820657	0.457031749204083	-0.156328683022059	NA	-3.87137303985141	NA	4.33272774445409	NA	-0.314419286767471	-0.924731844167133	-2.26534074268439	-5.72491869953109	-0.607968241648587	-1.9703727040135	-0.0452996695278481	NA	-2.05979811069545	NA	-2.91434564676149	-0.704807261928609	NA	-1.36984570052346	-2.85561187865548	0.281770550161559	1.09308998418115
"prt3222"	0.26984976751084	1.76094773226673	-2.27239606190218	0.607141862895304	-0.188458696532284	-2.18151024921309	0.337582057686944	NA	-1.1373923267187	0.92353954456592	-1.73810042917367	-0.349705623344813	-1.07434561210261	-3.34170802914846	NA	-1.80481455219727	NA	1.68221436100385	NA	0.436055103774695	1.47026198992157	-0.0306760777422108	0.661704297145098	-1.31782384599515	-0.870384808369208	-1.60690328406986	-1.97060376696314	NA	1.25110940418615	-0.343560581338926	0.379237262370185	NA	0.00354897821895916	-1.92240667101193	NA	-0.876452477313088	NA	-2.17468680301339	-1.1073658062861	0.0736465968272779	-1.03841682147116	-0.6699199912746	-1.97249459456272	NA	0.911692791402672	NA
"prt3223"	-1.10891203235926	-0.546654286508287	-1.4488148070681	-0.41970163241095	-0.0874486164305018	-0.388686659749342	-0.163396885434471	-1.33592178696314	NA	-1.54485086063072	-1.39500284132641	-2.27181913497539	-1.79792852670533	-0.304989842499017	0.39714618414072	NA	-1.57268089866911	-0.469091802946157	0.0132625292654767	NA	-0.973530013119181	NA	-1.04163862957896	0.257235097516893	-0.540699870040454	-0.0834481592718562	NA	-1.31783518073058	0.53507292844296	-1.72868262399639	0.521904667343593	-2.38224773738977	0.0228385202485782	0.453450994947847	-0.0225104711313766	-0.357927336680453	-1.03301945329384	0.248571098609362	-0.194407518276003	0.942888283876581	0.448849238537419	-0.641530814280977	0.468418935816103	0.837495291145465	NA	-1.05762692478153
"prt3224"	-2.67745796045082	NA	NA	NA	-0.442643410372286	-4.38119088508421	0.187424998943687	-0.313045366728362	0.179680934400072	0.993528911186075	1.05179699141772	-3.35498270529445	NA	-2.73135954511733	-0.174350446362032	NA	-0.437536575016388	-0.0136380291685803	-1.07831387190761	-1.91605176351796	0.562316371512179	-0.338695493958238	-0.452745141678395	-1.7216245068254	-2.3453442999067	0.57738517486919	0.25436385342846	-0.951246272909359	1.04665548418265	NA	0.246156486874687	-0.329017282216346	0.476210986744549	-2.14017461484293	-1.28518820188646	-2.71435300914849	1.48588312027578	-0.545142798387417	NA	NA	-0.856722786840464	NA	-4.25577147529763	NA	NA	NA
"prt3225"	NA	-0.592840502568463	0.389974020911367	-0.608009019478305	0.980428633431889	2.09943082625466	NA	1.04810300665656	0.0508045141707335	0.966027535802942	0.718853897431101	1.62889434953272	1.95507500542423	1.90218609412926	0.591287368523653	0.00149394535398473	0.269732214116117	-2.37095512846921	0.162383279164977	-1.12904321068934	1.58270194268104	NA	0.35624070253857	-2.26693660148319	NA	-2.54519877966155	0.305524217822087	NA	1.9847815778911	0.877054137554807	NA	0.910917826719897	1.20571282103266	1.48955167236166	-0.182266846889011	1.92008970364982	2.21513621041614	0.305072718929238	1.72908731947516	0.970724821851082	0.584094691104361	-0.175377658656719	-1.02147478270736	1.94975866358138	NA	0.524893080238239
"prt3226"	-1.23576198806827	-0.884032102813628	-0.596945753612268	-0.594750615102572	-0.805563970555281	1.73574871825592	-0.909820325742532	0.361086784742902	0.822791069339312	-1.36325504180998	1.26154737184022	-0.546772451004198	-1.26751172521121	0.360603802491479	0.313709354866542	-1.93672387968756	-1.10997842960977	-0.996847977403225	NA	0.931214836939188	-2.41236667716848	-1.40660654215171	-1.79670778813781	0.0885116386406551	-0.879510725567875	0.90682653329094	-0.343643789105993	-0.0673364434478917	-1.10564986410641	1.28217477825914	-1.98621801060925	-1.04922194733211	0.144570666824957	NA	-0.163963603309458	-1.75665101451985	1.07228502394723	-1.91424702568168	-1.78860778442542	-0.704553954353203	0.313025110491973	0.40621063721305	2.01903200608271	0.668569283174918	-0.707721307925035	-1.38768483446985
"prt3227"	NA	-0.950518781272983	-0.985056648684462	-3.32355009985574	NA	1.86015098491448	-1.05756555778012	-0.311300073478044	3.67803272938048	0.745155447297686	NA	2.15186827284716	-1.08303451132924	0.22997410267195	1.98615889949434	NA	NA	-1.37511762769652	NA	0.301143854158412	2.91265100343412	NA	NA	-1.32985549267462	2.47284720363114	-3.25586288601661	-1.58628334370023	4.60697729388182	1.49994292865744	-5.75448757085898	3.27156560664886	0.444072177044523	4.47415232684165	2.4307302930332	NA	-2.76932483709142	0.246973413278513	-0.173731533903704	-2.20571943164585	-1.58214859553602	NA	-2.49459801629014	-5.21730154905905	-2.0429054492212	-4.67549238865355	1.71550898769552
"prt3228"	-1.07382168207561	0.745549888029933	0.767121960218537	NA	0.0563111695809064	1.63408553507012	0.0571583383230925	NA	NA	-2.43726300132979	0.815739258103709	-0.821076495023475	0.0644350076795686	-0.827534711828272	-1.54160909795966	-1.93746360401734	0.488798524514072	-0.369004122773406	-1.49632080850872	0.301645917927697	0.20253153650507	-0.119820502354559	1.20950281480606	NA	-1.54394195108068	NA	-0.333160818155585	-1.45165264138204	NA	-0.154258833040473	-0.00242361543236806	0.10175775729007	-1.15800805764676	NA	0.295236164181179	1.83179278863289	-1.47629351524512	-1.49002209286094	-0.152767542443086	0.478803184940814	-0.632383861422777	NA	0.925212102478565	-0.550770149743504	NA	1.7355025197071
"prt3229"	3.32225195423007	3.42878176733408	3.87925363904192	4.11505209471691	NA	2.43241188771447	1.65834976894375	4.46936600189109	1.82488388229071	3.29484953134629	3.95684554146075	2.73626947385968	4.15236103412487	4.22679439704627	3.95396103181145	NA	4.34845304296595	2.93647023812898	1.48189700702206	4.69534736258492	2.95516486544536	3.66988568955324	2.68819206574008	1.80099756017698	4.29632386969609	3.31488408751021	2.47818056821012	3.41482964223008	4.98010932334901	4.46397129895923	3.89525559849954	4.81320041576685	5.00342748769743	0.968216276706512	4.42440298318372	4.94348810510307	4.08141994265562	3.68479190700562	4.06883418051729	3.91973059855336	5.33367251337456	1.55693555609071	4.97916931026635	NA	4.01590269608982	NA
"prt3230"	-2.24191824274611	-0.216733066965617	-1.61163075410401	NA	-0.56706237985315	-0.942890523654835	NA	-1.56189137242399	-1.42163040598116	-1.04742135217929	-1.75923822463787	-3.57660963953025	-0.983621758680952	-2.41970102130032	0.077541157625131	NA	NA	-0.627824368640316	-1.80727090595286	-1.9997212262912	-2.12720669963815	-2.99205321636795	-1.41973251654553	-0.639343154640796	-1.71521184240668	NA	-3.53242552669809	-2.03117484949733	-1.19934957631417	-2.20690662709505	-0.520960393017339	-2.1456440823264	-1.61291382940786	NA	0.0495105032455319	-0.313154630136845	-1.53423653018203	NA	-1.15284463710878	-1.11724739755796	-1.78832819813985	-1.47032518111964	-1.40291722752731	-3.37348437328291	-1.71486138477602	-2.19249865528189
"prt3231"	1.15071571593842	1.87832393034013	-1.01195040841919	0.755529786454781	0.633185320555824	0.428702169277027	-0.718653176801274	0.110412914763544	0.683650745552514	2.91590535427525	2.98223097364557	NA	-1.65182706858637	0.745570437474751	4.50545077353567	1.69073320586185	0.887412385147789	2.03992309896003	1.18046851489483	4.03850678281236	-3.16667396865859	NA	-1.4407524085036	NA	-1.45323517967032	1.93166460451901	1.95007648829928	0.180828351560767	NA	0.263604499695863	-0.626343419119971	NA	0.207086098786607	NA	1.03182106093539	2.71588135985474	1.51846119085821	4.0610974377215	NA	1.89413504875318	-4.39382730634365	1.74258968745148	3.41332613628026	4.03133199602716	-0.0251974325496995	-0.187183722728792
"prt3232"	1.88105407590742	1.42247626260575	3.73377199217006	1.72270897744308	2.76488022325144	1.75066626932322	1.64751175831756	3.14457441100139	1.51144152565007	3.81038753434003	2.01501426247617	NA	1.42433612231801	NA	1.64032802294071	1.30359054721933	1.41456036401806	NA	NA	1.92886062365165	0.808062623314239	1.5447013828837	3.58621660229467	3.56433550210383	NA	1.54810745831693	1.13289469411111	3.82505631767242	1.89949738758958	NA	3.2726800910916	0.265115721680566	1.23612061032313	3.44652512778659	3.75353918485822	0.933356626924386	0.731431656675919	0.467299492748223	3.28446719082157	NA	1.90039498769622	NA	2.09027017949618	1.18918044465713	1.4311515327112	NA
"prt3233"	-9.13145321751984	NA	NA	-4.08611469668796	-7.91455775954281	NA	-4.42641071410904	-1.21960844597333	NA	-2.42745457679005	NA	-4.45568648066867	-7.18173664064381	-2.30876761229978	-2.24245113780799	NA	0.49773045776287	NA	NA	NA	NA	-3.77925174483291	-5.07720337907591	-8.03352120706768	-3.61883350286742	NA	NA	NA	-2.85622603913377	NA	NA	NA	-1.37798616622428	-3.87685820252915	NA	NA	0.0431744421249868	NA	-3.94396316490712	NA	-8.77945441805146	0.320993510250464	-1.40444330381406	-6.82068994429982	NA	NA
