"s.20"	"s.22"	"s.25"	"s.26"	"s.31"	"s.74"	"s.93"	"s.100"	"s.136"	"s.139"	"s.163"	"s.175"	"s.181"	"s.183"	"s.189"	"s.190"	"s.191"	"s.200"	"s.204"	"s.213"	"s.214"	"s.217"	"s.224"	"s.228"	"s.233"	"s.239"	"s.251"	"s.253"	"s.255"	"s.256"	"s.264"	"s.271"	"s.273"	"s.275"	"s.284"	"s.303"	"s.322"	"s.327"	"s.330"	"s.332"	"s.338"	"s.340"	"s.348"	"s.363"	"s.364"	"s.376"	"s.382"	"s.385"	"s.396"	"s.404"	"s.408"	"s.414"	"s.418"	"s.420"	"s.422"	"s.430"	"s.433"	"s.438"	"s.440"	"s.447"	"s.449"	"s.450"	"s.461"	"s.463"	"s.471"	"s.476"	"s.477"	"s.478"	"s.479"	"s.492"	"s.497"	"s.501"	"s.502"	"s.514"	"s.515"	"s.516"	"s.525"	"s.526"	"s.531"	"s.544"	"s.545"	"s.550"	"s.551"	"s.555"	"s.564"	"s.583"	"s.591"	"s.592"	"s.597"	"s.600"
"prt5638"	NA	-3.75461019064271	-1.64838658413839	0.0136535238850746	-0.891636855480234	-1.03177021046488	NA	-0.579875269574234	-0.952412727360318	-2.19245513911523	-0.852368468351225	-3.35941364456749	-3.32524030740921	NA	NA	NA	-0.890651666552678	0.242065161033471	-1.0447123553295	-1.19742486849941	-0.215232962530305	NA	-1.33016398970781	-2.69828611161118	-3.38924562269672	-1.39828365323339	-3.47417370663776	-2.08046005149575	-0.441022028513172	NA	NA	NA	-2.18282168182089	-4.16655382421006	-2.27729387669544	-1.28229151129518	-1.76575128232764	NA	-2.91108739645793	-1.36700509459747	NA	-0.850387333495561	-3.03278828285823	-2.0443433578804	-2.47092350659317	-0.360110063628747	NA	NA	-0.910015565014289	NA	NA	-0.246385707630931	-5.77675305515466	-0.943137555756242	-1.25864932083344	-1.80997689823486	-2.14407913429324	-3.94051149185176	-2.1449537090868	NA	-1.43231795240667	-3.20612857580235	NA	-1.40182064541968	-4.7845355518338	-2.63555935007443	-1.35658143103667	-1.54926767681633	-1.76026704539365	-1.5156534904392	-1.95906812086941	-1.45569869415904	-1.31154005185332	-1.2897799182596	NA	-1.16400776920017	NA	-1.67773156542631	-1.41931907309362	-1.22863215606669	-2.00078345099951	NA	-2.48150643010661	-0.973913979117022	-1.91348783997007	-2.01765378922893	-1.53557449996751	-2.01749911549828	-0.35104652000689	0.970257476741837
"prt5639"	-1.43044606991617	0.938325745482377	1.15323370285953	0.0826547989117267	-0.87312167870274	1.57686072935244	2.33272971485828	-1.63832090630133	1.33540485358766	2.63845665563001	-0.820810239499825	1.07097995798364	2.03886599709554	1.35250569344544	-1.81941023518664	1.42730781971686	-0.134554474447521	0.324976480158764	2.55430944570564	-0.692022816623704	1.16487859884261	1.81961335736664	1.76401061285006	0.564247460915826	-0.633581862478724	0.407430372941491	2.18938258621914	0.372748971618773	-1.33353298954081	-1.59387417317558	2.23257533941682	0.0353167665762647	0.44081520237534	NA	0.946199018452581	-2.01112313500849	0.976274388353547	0.907075627475488	-0.20633218679377	1.5038665575993	2.16966673641005	0.581032602851736	-1.13517643417679	2.24918914653668	-1.34237241849356	3.36881738043465	NA	0.354176482265239	-2.50857472616815	-1.053502461427	NA	-1.56557937130097	-4.01327443353944	-0.804753849209386	1.34729841424944	-0.813416357850579	0.205852927229961	0.05674240225561	NA	-0.358320806119201	-0.935548866507226	-2.13614734378102	1.95434803932424	0.222075609422194	0.628627299215851	2.00866095444573	0.143491745583957	0.537011890605749	-1.99929369399665	-0.714539707515381	-1.33457940033648	NA	1.81714207846069	-0.625487246175905	-0.847603658383963	-1.50944375381568	0.750235263954635	-1.84799327046097	2.82990769739206	1.13554091213446	2.39734219814039	-1.54242759110675	0.592001050132539	1.73309390304144	-1.3589307226234	NA	1.63011204219494	2.77944300612564	-0.477990050511472	-0.764395646966926
"prt5640"	1.74433044310904	1.07216424825453	10.4823050665111	5.56844658917062	6.31497747374235	7.30198713502706	3.31463346717286	3.3068046305057	-2.72009060496891	3.09227562737702	7.00163741060203	5.20987801527251	4.17576900861201	-0.369666319401704	-0.878222898719961	2.73246643755973	-0.476505377927188	NA	-2.05363489687054	4.7134323325968	8.3637377305761	4.01046626739293	-2.07310057358674	NA	4.15334540293766	5.41877371800249	1.75434269824179	-1.22825126361312	6.17163010377294	-2.37563862141794	3.95287075252715	7.61575639478082	5.35248140090066	5.81018535780154	0.498740058862404	2.53438336663949	NA	3.54466234326985	2.51534662319348	5.46467654197345	2.35673058370811	0.897726758372378	1.37041945593914	2.147198682606	4.80107087262071	7.83811215848174	1.02441014315197	NA	7.59991886959724	4.69495577833759	5.28876687095506	NA	2.90492314947564	1.41099835811328	2.36346734726009	2.54540451875844	1.4693814044505	1.49841717252407	4.75253395416001	1.07501820732778	2.93045592491866	6.14238694267802	-2.05944059548852	4.5603592727029	7.90666252284996	NA	3.22212919491054	4.22219997271327	3.52072606749692	4.8954068670451	4.40558730048776	6.04255373506044	2.77482175537987	-0.336867038960496	-2.02780133040402	6.61354257506132	0.930270103050914	0.755430429380927	1.26779311764426	0.886512517057279	-1.95883175523789	NA	6.11851212904815	4.37734693855373	2.06336315536447	3.09931681065454	0.510665967095482	5.04904356880084	6.90147625362493	5.72683774316949
"prt5641"	NA	2.34752044542433	-0.264780829895193	3.43364878440916	NA	1.13829032871739	-0.00192816322579592	0.0676612571679174	0.97271848609755	NA	1.33415395747662	-0.768821579253368	4.71319139544504	2.76428982314949	NA	0.90322716515211	1.21479696674663	0.830009013064687	-2.06981507983766	0.0898409857473546	NA	3.04092608933921	-2.30068075218038	0.318827630149499	NA	3.60348081749372	1.34302476372642	1.23494411790174	2.35076743610121	-1.00947754217963	-0.929204821499373	-2.67302273172478	NA	-1.69202551027301	0.143783261682534	2.66449251966376	-0.710224959006763	-3.17399063804526	4.54842566713341	0.684219004138327	-0.0417072645549518	0.0986807898873074	-0.03826144687926	2.50212089392304	1.90797994393446	-0.162146650740094	1.5977815309487	-0.877512206851976	NA	-1.05145644793919	0.0917104811939337	-1.89366981683587	0.36481572881638	1.35442632309091	-0.864624149669704	3.10596514399675	1.25833140420542	0.971907555080222	NA	3.8652694683421	0.693818259905954	NA	1.42589360884031	2.46078352618183	0.508265037155364	0.922184201880073	2.20265473053989	0.77596236914758	1.25068755309111	3.12093185431538	1.62988789302563	NA	-2.04229012319094	1.84201992244142	NA	1.20991564450211	3.40788603811821	-0.558734176456226	0.269708951536781	1.10304118924012	-0.79352156239048	1.04096958553722	0.861171537268417	0.113201904221092	NA	-0.239158027284482	-0.974192656021727	-0.563482214263137	2.56576208878515	-1.84857991908982
"prt5642"	3.88550796712599	3.27137135374312	3.83748236047722	NA	1.74821692810979	NA	3.77485657025364	2.18810120444019	NA	1.56198291199354	1.85320343838906	3.70640926762331	5.19172264860238	NA	2.90160220928717	-0.61330827634584	2.0148909539564	NA	3.93032905875678	0.873187716677525	3.08301463705068	1.11473487235418	4.52963426501892	2.87653706748096	NA	NA	1.73678664196486	2.59791835687806	1.0021669653397	2.86544183899761	4.30097062215323	1.9023871988754	3.15795521818775	NA	1.55428006339427	0.548709722328973	NA	2.57025817094902	4.59296366299196	2.61207335665284	3.98784750691833	2.11881278447536	1.75525796287094	2.12648436909932	1.79346965901026	3.65215795594588	3.61376639081666	NA	3.28495649787063	4.95470143531966	NA	1.25438493010773	0.882779706823624	2.29651534039453	4.36644838565687	2.0483628365939	3.95309817629842	3.40471953142926	NA	3.12496992018695	NA	1.5986926677806	4.06478640291188	2.2108065622165	0.587910515915272	2.0632017069344	1.85928021055921	3.87732381140006	4.39428119130723	1.3209454558732	0.460898534644625	1.66668821957323	2.90070294789528	4.8473192084537	3.35533081789375	NA	3.25248740313244	1.50547221641327	1.99188977340784	0.315316047824483	4.15686533631329	2.48320773792087	5.62852767340807	0.55892338235119	2.15590186721024	1.65922379012053	0.526257842601312	0.496126455448978	2.45401057697116	3.71720796520211
"prt5643"	6.41346678493931	10.7727201013685	1.55526016254792	2.94795758724344	5.15562248354066	NA	-1.15000272234583	5.92836834240937	3.44691879178438	NA	3.4989208784316	NA	0.590443471148256	NA	-2.39091401018267	-1.39580170525422	6.12721202085513	2.68060398080861	4.31958706603783	-1.33211856428085	3.53547071819603	-1.63453793480209	-0.879134740308372	5.48621250696913	-2.38472604236296	NA	6.18636184543687	-2.52540602177906	4.04130377407783	3.17148575353843	-1.21084458795039	-1.85458338602355	7.36079490621341	12.6046090685274	-0.701394645646806	NA	3.99311065296533	9.71786863795582	NA	2.73162972607898	4.780988692701	4.11271972812127	10.721046608331	1.9007523241958	0.218215461632646	0.985728895003877	12.7304834629578	-0.41222285398315	0.651403076686232	-0.0855624662468378	8.62575095109173	5.03904855849173	-0.436615728340583	2.03310712155639	4.26290490599201	NA	NA	8.6077067534735	6.6743361864555	3.34427632578634	3.33070812227807	4.71333461735578	6.1392973077738	NA	2.10905535734337	6.03644731263948	6.63765286426116	4.43280508643445	7.45351680974823	7.48231787466609	6.83718789532162	1.5234228117644	2.25496731773294	4.82053619830356	3.97023094876847	2.05726575431741	NA	8.22976910067075	3.52983853189186	2.86715872365046	3.01261344628461	6.0471328307036	2.57308493408518	1.63152067630948	7.52665058048009	-1.26141028715322	-0.785936886744593	4.0300658543646	4.03285314293681	4.85225080131656
"prt5644"	0.827817719435057	NA	-1.89612536562838	-4.26949192645565	-4.33073768052246	-1.85969418391327	-3.07131114908648	-1.23575444134807	NA	-1.95014171604617	NA	1.9202777979896	NA	-1.37204718612515	-0.972827304686793	-0.0115826354831829	0.310472107153357	-1.82107347627674	NA	NA	NA	-3.08049002377672	-0.828988742009537	0.365893170457549	-0.656199914022129	NA	NA	-2.32580633050371	-2.0911099724473	-1.54258444287613	-0.606606116247754	NA	NA	-2.24825333926844	-0.333235478101855	-1.59629877835235	NA	-0.890451683752405	0.980225181263006	NA	0.383000494163536	-1.05694766460268	NA	-5.80720629995848	-0.780106816501889	-2.52837615343629	-0.282867964577177	NA	NA	0.094318567488783	NA	-1.19361619240755	NA	-1.88799560298039	NA	-4.53191413751009	NA	NA	-2.77765795476116	-3.87954022576601	-1.00253765334738	NA	NA	-2.84619018007413	0.882507661914818	-0.666447214561698	-1.45504892101312	-2.35595775428504	-0.818302811713568	-3.92028950590326	-2.61833087116965	-2.4343546491308	-0.362127287682634	-1.11946813550436	NA	-0.885991491285627	-2.6245357348608	NA	0.0758780556021255	1.03421481922247	-2.01802350344195	-2.22441512101118	-4.06310931264896	-0.463053014015002	-3.34411583659122	-0.323351335869465	-0.305338725138575	-0.229517419706311	NA	-2.96782249435264
"prt5645"	-2.45280287393712	-1.28282969907704	-1.638518716907	-3.95211553468732	NA	-1.20178301999999	NA	-0.940927450330816	NA	-1.21365422758919	NA	-2.80082898479074	-1.39969646348424	-2.59750834734709	NA	NA	-0.288526028607187	-3.40786948099708	-2.03730969928514	NA	-0.567601536334194	-1.88510012494224	NA	NA	-2.13876171909391	-1.82495106563054	-4.18548390273132	-0.696976514048217	-2.36123198573225	-2.28005624585818	NA	-1.13651717206668	-0.959520711522966	-4.66358119437142	-1.25793913827176	-1.91375793071522	-2.15973558126516	-2.07912933700422	NA	-0.0882815960713463	-1.50691783475284	-0.570492941377584	-1.58191571704837	-3.02610066105742	-1.59143980777342	-2.41334195933083	-2.83374644664853	-2.49711434286953	NA	-3.42325090472036	-1.39972307627451	-0.495040042472859	-2.72760831823733	-2.8651518754406	-0.445582384800803	-1.81193624504765	-1.89032630488902	NA	-1.76308269665385	NA	-1.9032979189217	-2.1985379609404	-1.51094056991168	0.306512768180505	-2.21130443828137	-1.01895642704759	-1.05746569264309	-1.94189266687877	-1.8908547888312	-3.7804419448953	-0.790132388640741	-2.04124095402866	-1.77613248993729	NA	NA	0.117708343067236	NA	-1.12746193699853	-1.74318701758219	-1.1547671289346	-1.66223100462433	-1.5575182231461	NA	-3.60841782213674	NA	-3.48538236677741	-2.07197180010087	NA	-2.5651934180957	-2.56345399117576
"prt5646"	1.33986401542602	5.28924048670408	-3.00961983267538	2.86872012011974	4.46011058442896	2.5393117355261	1.86928576242473	2.37768030263089	2.01347277085827	-0.92066088600204	2.90297540793167	4.10649593462739	-0.793540612975724	2.11901584735649	NA	0.142204847410556	NA	-1.15183397353396	NA	5.73723084660823	0.183143192827102	4.20813097570884	0.391687335465943	2.42813729571326	3.3789059673402	2.63745095313612	4.47753301174049	1.83784048238641	-0.0968352638308041	1.37589752782752	0.75750200464329	0.221063011479758	1.91599734409016	1.16602476874262	4.50022651226493	1.36759025202938	3.16786471952161	-1.0572495927937	3.34121309797773	NA	-0.857529237593896	3.8029090786954	-1.54462827099385	NA	-0.426986073823232	NA	2.0419895606914	4.50641677059544	2.68363781383374	2.16191826817225	2.88790683014679	0.828428631385251	0.591770754578957	5.5456052181669	NA	3.94571146758396	3.20091009151647	NA	NA	1.45689033484771	NA	5.0112014728172	-2.01989446207658	-2.51160372582905	NA	1.96833159774194	2.56097745177686	1.1463040939882	-1.23576225615902	-2.71231377481168	4.74039986544906	0.835585293165981	3.56886529910039	-1.7849103092633	NA	2.72312406070299	-0.529840348417382	3.06379244766709	4.32635090048336	-2.05730845758933	2.33040978631295	1.91359457510178	6.12403883017367	-0.524479294794436	3.42677738956821	1.271476473331	-0.312110402762381	2.02861206550071	3.09188501742794	3.25469272624551
"prt5647"	1.52876764635956	5.29203107079229	2.92752922829285	2.57320494841312	3.58142698175398	6.89060015689089	8.50557995545069	2.09382170863596	NA	NA	0.509657265118509	2.44792462435102	3.5265705851592	NA	1.42844509871114	3.89470688015083	0.565402164307163	3.75918882616627	-1.33943105385306	6.81147506214607	2.23364089751079	0.657287084466755	-1.20845762286085	0.807072107211066	2.65748764255039	4.08198203721355	NA	4.20118944604388	2.79624148054469	NA	1.82014540565347	5.46921229356553	2.8720416529989	0.486995208320469	0.448523460868451	4.1614332543928	NA	-1.01645780769698	1.11615055732778	3.35128813647229	0.526531817744479	NA	0.878177382876483	2.33135547060943	2.00333913937646	5.02894457520838	-0.615317099868206	2.90653442666978	3.01764192804921	-0.5315357543248	4.25033042239973	1.20370191512898	3.42075447795301	0.082917782620016	-2.72033676326876	NA	0.309688176863081	2.48857108808074	8.56783331646109	2.17163162623681	0.738133784845808	2.52895563490611	1.88236226799271	3.50470489069117	NA	2.69707312099426	-0.803035321932994	3.32753370348711	NA	-0.266484696147273	2.81727250563465	7.11923997178666	1.62394752281861	-0.688035114065172	NA	-0.47421594692426	7.62959319014289	NA	1.78615160228044	-0.162461161504683	4.41339448670198	-0.211898304838622	4.14821892782498	5.33622722657523	NA	0.596212225741955	3.15607412568985	5.16307987980758	0.883307467012759	1.90167858324671
"prt5648"	NA	-0.84550757975658	-1.32955184414615	-1.58513564580369	-1.32760577892409	-2.00569004613868	-2.30843869911635	-1.64952839818238	-1.36869141822531	-2.11970757378219	-1.77291852939223	-0.153028597591648	-1.54316655249668	NA	-2.16314836908496	-1.08290006547298	NA	-0.722284183876147	-0.107516645978963	NA	-0.233556312068921	NA	-1.6886892894132	NA	-1.94891728943975	-1.83972274483829	0.0120642736565581	-1.79298031164369	-1.60982701526632	-0.434326052182249	-1.50280790898082	-1.43987006830279	-2.3001116763302	NA	-0.139068683256766	-0.328705055891956	-1.75547756638482	-0.784534403312869	-0.726809299944928	-0.757085302086394	0.0268746414938268	-1.32548706724791	-1.07747706310529	-1.62823918315205	-1.72969476530545	-2.02405774107845	-1.36896545377492	-1.34114247388889	NA	-1.59196695340396	-0.93291932898626	-1.16466355734945	0.228710950522389	-1.91293626666896	-0.858924779113958	-1.52722953456696	-0.597840934647886	-2.02542051816879	-1.27751802873238	NA	-2.02721930214138	-0.423623985344988	-1.01146477679046	-1.25384014256218	-2.36951671385726	-0.977376684241366	-1.78322947335459	NA	-1.66629616455696	-3.01425001509161	-0.544744024742221	-0.972211907330831	NA	-2.05048991530308	NA	-1.03100957997593	-0.934774141623127	-0.417313562724605	-1.96182694133075	-1.36044769608497	-1.54416040848515	-0.464641003190841	-0.917718244353905	-1.25198938377747	-1.85883460736136	-1.0843234163421	-0.763014465168877	-1.1611321585008	NA	-0.67456685656081
"prt5649"	0.68491980686597	-0.194472960454676	-0.10140338377975	NA	0.957921458832734	1.42033997574136	-0.809715322826146	-0.761034622577763	-2.18800847240892	-1.56487003916092	-0.663208529692185	-2.17307656691236	-0.771311103118988	NA	0.7331107575018	-0.235632919104371	-0.566627420425784	0.494805646943179	-1.79872504926114	-0.676461835900999	-1.67452023647156	-1.16622716521523	NA	0.0696457406223123	-0.873645256088394	-0.546615412424066	-1.26483784176612	-0.839157705652914	1.332628852549	-0.447540712301303	-0.733926579548123	1.43796875498717	0.587497579014651	NA	-2.60344740764501	-1.00138348275138	-2.31248100191867	-0.987061313881734	-0.201999766320486	0.306001290778322	0.57308574783154	0.128713327995365	0.38609511862451	-1.41839429157953	NA	-1.29476384170522	-0.500792141123612	0.131822958753929	-0.696663876428619	-1.57626972688513	0.061856431706919	NA	-1.40226403161696	-0.355395730140645	0.22336065363899	1.90439446834853	-1.03710299802389	NA	-0.558348710690292	0.353627887504297	0.37003488254741	-1.37325690921644	1.07838215287604	-0.76098683768251	NA	-2.90258113132738	-1.92935903234651	-0.0456354078424842	-0.371921469138683	NA	-0.708654623358383	NA	-1.95246032592834	0.868089062806518	-1.30966623476483	-2.04647976700934	0.774246269151809	-1.36502710454949	-1.84288442215342	-0.179360123521193	-0.764645834341709	0.487692682743327	0.194348920801143	-2.09046289475839	-0.0288661200143286	-0.218484601675649	-0.0576776042414309	-1.28850921173131	0.190060652231606	-1.19429235409073
"prt5650"	-4.16787208698552	-2.30788825915614	0.854937254812007	-1.67215692574486	-2.9601365901091	-0.0426217697993499	NA	NA	-1.60897465171358	-3.39514398580528	-2.26269347651191	NA	NA	-1.12820556079602	-1.50437178655644	NA	NA	-2.08018671149792	NA	-2.26396265341824	-3.21756055456171	NA	-3.82804052431026	-2.18632963629877	0.317311661326488	-2.7149895411734	-3.62937992306126	1.56729275161189	-5.49196142624235	NA	-2.98091715226959	-4.36263055717824	-1.98094595221338	NA	-1.37402060089754	0.267424399114347	NA	NA	-3.04211642187715	-0.996997861760187	-1.94019002010232	-2.53374799122027	-3.72161011054649	NA	-2.33686299245973	-3.36120228938865	-1.07617626420724	0.990930228690475	NA	NA	NA	-3.36980770859792	-1.44989686275798	-1.44695444836546	NA	-2.06670772789303	NA	NA	NA	-1.32767329218303	NA	-2.36521277185105	NA	-1.67990448700333	-2.30707914551857	NA	NA	NA	NA	NA	-2.4078097065739	-2.41005662939063	-0.407797544485407	-1.95580670190705	-1.44886305916654	-2.13063517395164	NA	NA	-3.48174469294521	-2.60126695837702	NA	-1.10700582604076	-3.86599996322973	-0.602637791433203	-3.00495143840742	-2.9295075996372	-4.57106497869391	-3.80288931149135	-2.99950560673037	NA
"prt5651"	NA	-0.347060341826948	-1.42427465994215	-0.688002592752992	-1.63947782563619	-2.05515410404492	-1.93129091348484	NA	NA	-0.999239181925588	0.234831524242967	-2.35533878153298	0.186779120636908	-2.97971543085203	-0.00102280772947594	-1.73662525114357	-1.91129038033403	0.403383821208728	NA	-0.68744277814204	-0.368005126377046	-1.06482741074323	NA	-1.20044002249636	-4.42467440470642	-0.382458159814359	-1.36407211917983	NA	-0.908592825283537	-2.57051732966161	NA	NA	-1.93515507136492	-1.52884048970495	-2.02584106217492	NA	NA	-1.68914309068392	-1.34726347333124	-3.76986206222925	-1.28919756390201	-1.67080447482747	-0.63536838119892	-1.76917331962391	-1.27348903870649	NA	0.669243106991782	-1.33250120198067	-2.02142224009292	-1.71523320174554	-1.4485539710662	-1.65241095763514	-2.19381472984908	-0.784473579611464	NA	-0.589258327888104	0.0522986171827782	NA	0.0742136920010046	-0.733525954572283	0.9183929404137	NA	NA	-3.06195658833983	-3.15394180497552	-2.2244748285193	NA	-2.2342219427338	-2.03444832985217	NA	-1.46726800155747	0.139635465030817	-0.418109693563492	-2.92120629983058	-1.05259210493812	-0.590865415147241	0.213614218709375	-2.61802572108004	-1.30595198191111	NA	-0.716997105660858	-0.283991281411693	-1.48356834865539	-1.64391107385218	-1.78906189848399	NA	-0.68031223886009	-1.77550873845818	-1.00065448858062	-0.221868158757261
"prt5652"	6.91371754987376	NA	4.9777915599518	3.07376676119022	4.02934449608935	3.75304942793475	4.52996321252857	5.83707720836766	4.46563284772556	4.46469411033795	3.0207494624941	NA	1.50001739784704	5.10376334254808	4.64223855697453	2.79599775330794	5.25635165840446	4.27601383351973	5.09513614417121	4.97558607780577	4.93924270648323	3.32533152763527	4.72044904676998	3.18769895560449	4.08825001190115	4.04114154474757	2.38731230152396	5.42962707933175	4.16429752584155	1.8592550781486	NA	3.95457535125836	4.52786817133615	4.93558026360923	3.36486087033499	3.85255371037519	4.37621342007878	4.08829925569775	6.5654765216527	1.96785142626944	7.09142147064881	3.08585481542491	4.22502598450073	4.8748322216352	4.46143772441315	4.37823248276673	5.26535975028397	4.81799531602388	5.18459021292274	4.55086612302385	5.53569679000152	2.25731687859914	4.41090905270481	2.63098060813999	4.66410725208467	4.98826854517748	5.17853807268049	5.25828205002108	5.41179421449106	NA	2.99786418239441	3.34363397156366	4.49975293680743	5.03255431474947	2.12189965811771	4.68672721127436	7.31733312984652	6.28058606722997	5.369624340973	6.1271927825314	4.77824716396968	3.96849284717421	3.69502015354643	6.1680244056396	3.96310983435689	2.22650195083347	5.79741484556835	4.22945845880545	NA	NA	4.87322729326517	6.35463086836532	4.51168027688226	4.63544783053629	4.70144617184656	5.5299639005591	4.84546700355343	3.72952806556368	NA	5.45782385121817
"prt5653"	-0.369581369935892	-1.14667327026269	-0.231789180728924	-0.718168186234203	-0.415698196161643	-1.03269525711665	-0.15315437308422	NA	-0.834501667642266	-1.25400489175197	0.996868071511439	0.213275169782429	1.18370947721847	-0.874169120055047	2.18709367750129	0.678489179259899	-2.9407338992073	1.74673200722032	-1.02119569552485	NA	2.53116386654898	1.35018367884521	2.35806927810836	NA	2.24244007397773	NA	0.49177440150539	-0.0217858223858084	-0.753153297746519	0.560480630692815	NA	0.627265242695635	NA	2.04755549815673	0.538422176832469	0.473915077756734	0.121667730683946	0.177896744586203	NA	0.469193853735748	-0.773166359189293	-0.972292915841207	0.478300445738491	-0.286852763846672	-0.833195152156301	0.204081338143875	1.76743354327263	0.708803883166398	-0.611123069770374	0.60962893858605	0.452086231912337	0.749836045654538	-0.503747645793453	1.06119025094856	2.33160418364345	-0.602747319997234	-0.0855928163837069	1.47109290646623	1.48277899451717	2.26862474786609	1.32665538154834	-1.0460981251064	2.75534190975475	-0.893507311375555	0.280459506097118	-0.65793171426856	1.69712838912413	NA	0.140785627678359	0.484872986140593	-0.434970050968428	-0.474870144787681	0.333695666379082	-0.591389217021146	-1.04648806401022	0.941280547767571	0.93065160618249	2.05176254712759	-0.420385106512708	0.031705278432808	1.53906597386586	-0.538454989856392	1.03613506700468	3.23940916339388	-0.0388201963939409	0.587706696485029	1.19759127712088	-0.839017094570619	0.630952979958348	NA
"prt5654"	-1.21450534900551	-1.59423635251052	-2.29908491410683	NA	-1.66635127311727	NA	-5.11422735207034	NA	-4.38499860458472	-1.80784718789012	0.868509551938214	-4.16071550447009	-0.522365780480661	NA	-3.05220686583848	-2.19662385825833	NA	-2.15018848804999	-0.616972034133618	NA	-5.89738063171068	-2.00817403938976	-1.81392693032384	-4.84492780729812	-2.74130920596208	-3.13634965381221	NA	-4.53061840999518	-3.66010538901384	-5.73996845308286	NA	-0.425679952771287	NA	-1.62447871824097	-3.17628322649511	-3.12250824814598	NA	-3.77579543919822	NA	NA	NA	-5.04298307486378	-0.886840327355331	-1.11040856681199	-4.12005581946277	-1.79546531751908	NA	NA	NA	-3.67809037192413	-2.07543969777688	NA	-2.83049432170451	-1.02267517439287	NA	1.1384146884381	-2.52523462794432	NA	-2.17249505025372	-1.04636950588065	-4.23330135694734	-2.74250202432117	0.468008032870073	-1.59636523073252	NA	NA	NA	NA	NA	-3.09652911683176	0.984968831879324	-2.07737054922098	-0.460339113461891	NA	-2.51606437074748	-2.10752784409986	-1.50072857424266	NA	NA	-2.76835880753961	-2.95140451509859	NA	NA	NA	NA	-0.936710859839454	-1.49557551774594	-3.47919232374628	-4.47588580840652	NA
"prt5655"	-2.29927991000952	NA	0.994277729410637	-2.25588869677045	-2.08957105779838	NA	0.462689989384085	0.710517739430984	-1.55408220637597	0.267856140685843	-1.07364619581113	-3.27700248164372	-1.63156763015766	-0.56883156307942	-1.08157148015394	-0.743764582356194	1.32653414650402	NA	NA	0.38692819987571	-2.08626034713643	NA	-3.37448659454444	-2.65164974934723	NA	-1.93862321761989	-3.73130413010079	0.934674783025197	NA	-0.726068332688365	-0.717368484087472	0.678482491155229	-0.595992996204954	-2.06260735899928	-2.06792277792027	-1.9929600308474	NA	0.193831477704182	-2.30171287464191	0.635739385982493	0.10820319986257	0.499827348867919	-1.41809074813698	-1.9648503261026	0.876023270059182	1.85206946085043	0.41742062515752	0.483694728980264	0.197800093810032	-1.49948167742612	-0.125507599317893	-2.90085729354756	NA	-1.14726197951746	NA	NA	-1.25690564080448	-1.80891326137605	0.369882148801851	0.667788149565744	-1.45824760001348	-0.100506464118446	-1.07327329506574	-1.30546956275252	NA	1.11632698205749	-0.57905058809504	NA	-0.14099502194656	1.22754293645061	-0.271136428850178	-0.774642352206723	-1.19001953244007	-1.29627342895339	-0.754805687264892	NA	NA	-0.199222761947525	2.7108780333144	-0.787640357326511	-0.765537561931301	-4.76275865740644	-0.178585152112781	NA	-2.5502170491856	NA	NA	NA	-0.146388037111369	-0.873058816641795
"prt5656"	3.40009357245059	5.86148559862143	NA	5.5288467265418	1.93880554544857	4.77384306492971	0.63255962173046	3.65791372423687	1.38290067105707	4.40920943911041	2.22069135613602	1.09284706382888	1.57437769871673	4.30463519169988	3.27843871972409	1.76964809072023	1.40787094853396	6.0692654760268	5.17712326516221	2.77292646280847	NA	NA	-1.56025594494965	0.484291641619858	1.36315838453097	7.78204209083472	2.9156390384481	3.70299002388075	0.856550055867078	1.35392425651383	3.34852098704123	1.48503502358169	2.16161623937003	4.16578890122215	3.54147375836268	NA	-0.362229972400437	0.208441708699958	NA	4.07996662770245	2.44891067233018	1.99578266570855	5.35795537409939	1.85266205705357	NA	0.595589987359095	2.19011365216978	3.379140000921	3.1453675779561	1.58355586917102	1.75591469526318	0.218881771307	4.32117948696995	-0.292556376964009	3.59458560683322	2.43506117978862	3.26130511708279	5.4081256948957	NA	3.25845521069332	4.74962317030559	3.87040487111381	2.65260086968385	2.39667063807638	0.499272852765458	1.46265201436485	3.25200163536381	NA	NA	3.51211918988299	2.76809195766496	1.89624284162537	4.22867632272184	-0.405045170573059	1.91094995506962	3.54993686545966	2.34668084873544	-0.633924797050457	6.20906684946882	4.96762877701061	3.0720846278217	0.903630359373188	2.88100275490275	NA	6.21365273003885	3.4826378522372	2.79192225665795	4.43234529295639	1.98543073588059	2.50036885421648
