"s.3"	"s.4"	"s.17"	"s.21"	"s.32"	"s.36"	"s.44"	"s.45"	"s.48"	"s.53"	"s.59"	"s.72"	"s.77"	"s.81"	"s.116"	"s.118"	"s.122"	"s.159"	"s.167"	"s.192"	"s.206"	"s.232"	"s.259"	"s.267"	"s.273"	"s.277"	"s.290"	"s.309"	"s.332"	"s.344"	"s.347"	"s.373"	"s.380"	"s.385"	"s.388"	"s.395"	"s.398"	"s.402"	"s.410"	"s.412"	"s.413"	"s.416"	"s.417"	"s.418"	"s.426"	"s.434"	"s.453"	"s.458"	"s.459"	"s.464"	"s.468"	"s.470"	"s.471"	"s.477"	"s.479"	"s.482"	"s.485"	"s.494"	"s.498"	"s.501"	"s.505"	"s.512"	"s.514"	"s.515"	"s.520"	"s.526"	"s.533"	"s.537"	"s.543"	"s.550"	"s.553"	"s.563"	"s.570"	"s.579"	"s.581"	"s.584"	"s.590"	"s.591"	"s.598"	"s.605"	"s.614"	"s.621"	"s.626"	"s.627"	"s.628"	"s.630"	"s.631"	"s.632"	"s.635"	"s.638"	"s.641"	"s.642"	"s.655"	"s.657"
"prt4656"	4.01577591717182	-2.6235615118055	-2.2460590096031	0.536353594739787	-2.03641647229511	0.737600645313898	-1.22275936164562	0.288979331725322	-0.528707124272127	-0.716211121427189	-1.62130458396133	-0.833668430299522	-0.516034534187022	-0.692231589578217	1.68521417660891	-1.9325225071455	NA	0.910838877661378	0.44044962205078	2.89974566544883	1.18638231041264	3.3265184894469	0.171035442995938	-0.491037033863898	NA	-0.625129137027929	-0.270927254751641	0.76921822686907	0.590096435611324	0.122498762713757	-3.62719963543086	-0.237960341830707	-1.64768499837966	NA	1.66189962797423	NA	2.94216999559146	3.40664639243624	1.83167909775392	-3.26444612164507	0.98091278297461	1.58393213830127	-0.139186951634421	3.5833842693174	NA	-2.43665136097045	1.32754431799146	0.384827515699926	2.43751563058406	0.0483683672021166	1.07014066575264	NA	-0.259779727341471	-0.308735621052102	-2.27831646692368	-1.02562802590946	-2.15270830431351	0.121849146893427	1.23153871228036	-1.55684910414767	NA	0.0782811327412077	1.22239593327971	-1.71766365833824	-1.74833304915979	-0.322871144057669	5.55611282798691	-0.565196771823479	2.26344431664391	NA	6.01826798287528	2.44382805567385	-0.253764706416203	-0.478918041557932	NA	3.21606505262159	-1.67389288833514	5.68062273217234	2.91362905993983	2.63589451476289	1.06309634694037	0.963618799984576	-0.69286265911071	2.66967898402437	NA	4.01547952772016	2.96479659636474	2.35655141370582	2.61331151483344	0.793462881821794	2.71467097016627	2.34030416756742	NA	NA
"prt4657"	-1.91042052110202	NA	-2.09330293412808	-1.90917103091863	-1.83775478282799	0.806409186925613	NA	-3.41341782644431	NA	-2.85325625498931	NA	-2.40478322045875	-0.762857218888306	3.15070123997124	-1.32571984627595	NA	NA	NA	-3.10159096350846	-1.96028195977181	0.46632054822163	-0.961956849788832	-1.0966835212305	NA	-1.83872614001216	0.402053530691714	-1.04910149967257	-2.50241115668927	NA	-3.82728351118033	NA	NA	-1.31082704351566	NA	-1.48221092527766	-1.21804892704439	NA	-1.62773644299078	NA	NA	-2.10729518217288	-2.05220245244987	-2.94289675962675	0.480075636149879	-1.86542746753003	NA	-0.317075390030431	0.882883495945272	-1.6640165625182	NA	-2.25352787913184	-1.29044099813228	-2.62382726317351	-4.14870158843717	-3.31765138237882	NA	NA	NA	0.590740592355881	0.802390796976947	-2.05489645945521	-0.999419452397877	NA	-3.44662586358792	NA	-4.4554253697065	-0.967468955479896	-2.07194533179361	-1.68239788405655	-2.19388293344339	0.556526139131294	0.830569019784871	-0.739901242810788	3.01431974328084	-0.366599027681571	-1.19042555386351	NA	3.49148548423298	-3.52525737606063	NA	NA	NA	-1.97056646805996	-1.40505238060524	-0.187349652276052	-1.55335156667152	-2.47687991522973	-0.968576254163616	0.6749893326094	NA	-2.62171848863038	-0.976236206180078	-1.84719294669102	-1.71919747141995
"prt4658"	NA	-3.0079404686737	NA	NA	-5.35939995030693	-4.05604842134113	NA	-5.25805605035519	-4.13016545717866	-1.82019415324761	NA	-1.90414884095824	NA	NA	NA	-2.4643690692182	NA	-2.8189869504171	-1.54041822601402	-4.35689938578006	-1.34881021561166	-2.61310456074509	NA	-2.9405486589894	NA	-1.24199180061303	-2.32791762951614	0.324537661544272	-1.3616507677004	-2.47027863887382	-2.50716170706719	-2.70810399189471	NA	-2.25878536668038	-1.57793555885696	-0.440899468144929	NA	-0.358820161731237	NA	NA	NA	-0.807098495334191	-1.35324585620008	NA	-2.45290082844419	-4.48565398608604	NA	-2.12352456999036	-1.83485607808058	-1.36606308911327	-3.19741787687105	NA	NA	-0.831220848124878	-3.41805512831506	-2.45141054244604	NA	-4.41860916468441	-3.5894283652071	NA	NA	NA	-2.18741261556338	NA	NA	NA	NA	-3.76159369829984	NA	NA	-2.25393405242273	-2.49234815539871	-5.18188152409547	NA	-2.14299292939587	NA	-1.65029653815847	-2.07518712116874	-4.23634407142052	-1.86402044325475	-3.99533567047197	-1.2963716061443	-3.61682503243774	-2.85734184046878	-3.34391492312985	NA	-2.20455175275378	-1.9595119785216	-2.09798195311431	-2.08733628878607	-1.78832129742464	-1.73518235092404	-2.4124633876629	0.642261184149278
"prt4659"	0.0668003245083294	0.753473385774084	1.6434885114761	0.586301032887135	1.2304514632656	NA	3.43779552939216	NA	NA	1.4225131002081	2.82898905534074	-1.01814944211752	1.20735973112311	3.81573310142404	5.62409045189846	1.96792996490464	NA	0.324705765798021	1.17742507641321	NA	1.77560958954292	2.56257901205816	2.18951266787923	4.10608032159453	0.837388307399092	0.499500180517291	-0.361240548387464	2.42194450762124	-0.115682976606915	0.109968453337521	0.194332910992341	4.73321374419815	4.65214789296665	-0.0389683720877809	2.63344951335724	3.72770866703852	1.63297612149022	NA	1.63068472349863	3.84788572073366	0.585198978418753	NA	NA	4.12589683526212	0.713651307904572	3.1077383925209	-0.0701505157070177	NA	1.12876054548693	0.0662904006590247	1.06767196945525	0.0162313351868645	0.99735894058032	1.16918076245285	-0.432826319832641	NA	2.8701841083434	4.51477159667863	2.32609512605203	3.35288175106774	1.62542562584672	-0.042078967510607	4.05460805292928	0.616026276693445	-0.480757170019414	1.58600516138057	1.31306818516525	NA	2.21872646259316	-0.695631405503549	NA	1.53247802754986	NA	NA	NA	1.24037884419657	3.45051192358398	NA	1.40050287745723	0.576092352695293	-0.389303610466885	0.862064184729681	0.661974887363794	-0.640864649193897	-0.317472261409049	5.65355206984309	NA	-0.905014118240524	2.3130269403324	NA	NA	3.46787180817721	0.690239257539415	3.10659219586132
"prt4660"	NA	3.03919453154502	3.39875837975101	1.77727396442354	3.22596915490094	1.55040244587643	NA	1.4306138176451	4.04279752142468	3.81903381571	3.14278020406567	NA	0.814631877291328	0.7391462556835	2.91772509892184	3.54423623400086	3.00836779966698	4.0603511121014	3.7919816085825	1.84493322881916	NA	2.52354719802071	4.73692300646416	4.41618930305531	3.23361001634802	4.09976070441042	NA	0.581333076962616	3.16616289912955	2.1558500276568	NA	1.52713678054504	0.817907396837178	NA	4.89356834016207	3.10474223605404	2.04600552502505	1.81521397387084	1.62602872809953	2.49246324451374	4.22182754626484	2.43090540481966	3.20339635787467	0.918129573605832	4.00064267436132	NA	3.65726811528513	1.94172961831986	2.89569793193041	NA	3.89129449691952	2.60459580313039	2.84145670711849	2.5566560328771	NA	3.36415131701947	NA	2.28005189850678	1.50382966190649	3.49320626333635	NA	1.02652297649011	4.42538093483667	2.45953031052661	4.36511429610901	2.89003912656733	2.52630252171842	4.87777762613143	3.59331277747758	3.93204229638032	1.95110905503554	4.03668857432905	2.96315451698855	3.01480128313501	4.50118582398056	1.98659090400911	2.27147992528659	1.88796680191331	3.2329196713488	3.02639748776001	2.27312019974876	1.12437621724051	3.8534903672171	NA	2.43901084345112	NA	3.99401055916561	2.39738061214603	1.57553004561383	1.16657331329564	3.89024605475015	NA	4.53338590096157	NA
"prt4661"	-6.35727187261558	-1.84289660985376	NA	NA	-1.59230856524357	-1.74779133760252	1.67490643552513	1.15217496604262	-0.878103297286606	2.70917465397723	NA	-1.86862038865204	2.24465847924064	-2.43613840047793	NA	NA	1.32694155808606	-3.17526775989718	2.3441101505678	-2.51155052540541	1.52018835795042	2.70287560049018	-2.65945982003478	-1.8709675936499	0.118683599765856	0.0832039911470835	-2.62771936650411	NA	0.566258056554744	2.77789281449549	NA	-2.42707293146035	3.50208048909662	NA	2.01458627565277	2.12511076098211	4.03512221624968	2.10479075510964	0.386713352305581	-1.67654198841887	-0.676926751991444	0.116558507283193	0.850087864699412	NA	3.44471613188597	-0.690404021989589	5.04291419410119	0.818630595723815	-2.1477559552672	-1.11102057344015	-0.195128377647763	-1.71412721837371	0.836419521733384	NA	1.50756166643832	0.0725791637836116	-1.01999866600724	2.6276528829976	1.05934238911328	-1.67329832091977	0.937888486356812	-1.54189506847017	NA	1.03456757265687	NA	0.991472044475093	NA	0.22673597060162	-2.33505506180292	2.52366436025575	-1.30961157872551	-1.93169337883645	0.564070425455055	-0.665336154911908	0.00850725614693054	-0.319499430896436	-0.258245161682358	NA	-0.565787442455071	1.44127718823408	-1.0770829164943	NA	0.735823590163427	1.38204777107676	-0.13654637636435	-3.22191631294368	-1.68946025458793	0.647818805697795	NA	1.57222353661915	1.26295280589563	NA	NA	2.1562752227335
"prt4662"	3.33845271190527	2.56685510383924	4.36030910870617	3.31824603963551	2.38525883458213	NA	3.36176582099945	2.06714850759689	NA	4.12313023677347	3.62971677096125	4.20142957408314	NA	NA	3.03203040655347	3.12707693925806	5.08208456920377	NA	2.09685921885595	1.91339746693275	3.60408008657438	4.2659150051841	3.85170700170426	2.58981807875193	2.63381258317686	3.92844478850611	5.10351674603391	1.83299231681365	2.78420636850497	4.82974990439909	3.09558350969824	3.53211281549635	4.20295140358233	0.910836815932703	3.75182530550553	2.28873854859404	1.44787996226152	1.57425837448257	2.95646723716084	4.81376157755324	1.08230906540359	5.40986613024651	3.87899298276315	1.6944156416657	1.98720993722674	3.47775263541278	NA	2.00759356854878	2.91115596605875	4.69216717057299	3.91699981126517	0.610186419140968	2.66416979826933	3.15853443433584	3.00208111530531	2.3202693456285	2.38389835164816	2.55757480860558	3.12996444151428	1.93376479371469	2.61922801596661	4.0428925930928	3.13162222926817	3.51427564527949	4.31133538325857	2.31060144627081	2.74021453110541	3.49000905586143	2.53756166985531	2.49238899820418	4.17693684970913	4.44465284020476	NA	1.15704570234295	2.09458815517586	3.90403680563317	3.8617578674004	2.40452665994385	2.68696840827503	NA	3.9106531359844	2.32259006451543	NA	3.05882329122284	2.04847556297794	NA	3.76255019551352	3.6953329463626	2.09075897198939	4.30793856305973	3.43438845277416	NA	0.177866387782962	2.40949070784531
"prt4663"	1.44083771411053	1.920975249062	3.23806594785653	2.77194479485549	NA	1.19708003477579	2.39113079878713	0.968185356453593	2.71411466557018	1.44396205221928	1.54922334285643	0.498755610568126	1.17873645411793	3.10608238454558	1.66710701401212	1.64360297707974	2.81995637768508	2.79359114179919	1.28740883473418	1.10318023729177	0.822403860287393	1.08709612531898	-0.0184013432822663	0.956835903588083	0.283280549696624	2.02073340792997	1.60724686474242	1.20901132702248	0.938621580153032	NA	2.43411939150951	2.73137226503301	3.05646457068014	2.6323940812727	1.05604636696273	1.41343624244497	1.65165733589512	2.08641310298284	1.47965181931734	0.300330500679564	2.86028976786701	0.401312610073872	NA	0.89710948204341	0.849075434836514	-0.544045907458725	0.212298003720962	0.876211588746408	-0.437707114291521	NA	1.26277227520108	NA	3.08145961576523	-1.4520738757826	0.166035979927496	0.743393336419979	1.89361375496821	-0.174266732491475	1.44024450714095	0.277118704830223	2.16565390209449	0.718476942231006	1.29616201950427	-0.114240318922617	1.79094581954312	0.457703089459486	2.09072983300352	0.432656450107243	-0.566435047172916	3.04502568925877	0.203225592775273	1.48627702832912	0.674887364032283	1.0667509184192	0.157718256518832	1.67484417248307	1.90977270588235	-0.622194057285199	0.522730062804164	1.08153092252424	NA	1.73926483348826	2.63551547351973	2.24776352079084	1.25511879387318	NA	-0.961171734279005	0.484816874211658	0.613768066800273	1.79568427155989	NA	1.16563412309821	2.37076588958551	3.75133477880524
"prt4664"	NA	-0.793948237306827	-1.03936696881308	2.53253926112524	NA	0.0950491731571085	1.60757927123161	-1.13406399312024	NA	4.28663652450771	1.55036201952689	0.973768549154373	0.681979104732572	2.14475831371302	NA	NA	NA	NA	NA	-0.289270915717214	2.42900285616139	0.927593433445625	NA	0.25357673884658	-1.94886921416433	-0.261797374737032	NA	-0.0857180795580564	-0.645661209658312	1.01372538057844	NA	-2.28743939569898	-0.803124563131398	-0.339714479638635	-2.39441802529823	2.38734895241651	2.37741686798131	-0.509756113639503	0.525893631212326	-2.6290224591973	3.03181625407607	-2.19392814852166	1.93544842125601	NA	0.931967937156088	NA	-2.07464695312198	-1.11197221194069	0.786918692225772	4.34655956093465	-1.71336772117242	-2.75420047509015	-2.41860489737833	0.172682478776556	-3.60512655974654	-1.51950281529038	NA	2.57382587930677	NA	-6.88258368212076	-0.53536566084882	NA	NA	1.44125382914573	NA	-0.589452958849791	1.84244085999211	0.931031489865863	0.606596064798075	NA	-0.126864886997206	-3.73338256235597	NA	1.57964891756101	NA	1.96990165125284	1.50228562319723	0.809993836823715	0.101192967634799	-1.7099686258675	NA	-2.2679295726204	5.48560687492161	0.996571796744646	0.78709548975487	2.13754018371498	-1.1667324261205	-1.03056028577175	5.12871516271546	-0.895905135348615	0.0739606714901613	-1.51661636808465	0.0832791649047311	-0.0623672508451059
"prt4665"	NA	NA	-5.55999297793089	-6.13885282907049	NA	-4.08022453294755	-5.00875162096813	NA	-4.53979805356837	NA	-4.99515463125266	NA	NA	NA	NA	-5.65566278943721	-5.1551741429955	NA	NA	NA	-5.58357435693825	-6.96032596577075	-6.52713318798419	NA	NA	NA	NA	NA	NA	NA	-4.71037523032339	-6.02259726777781	-7.75757188117154	-2.10080705000948	-2.11381985615272	NA	NA	NA	NA	-4.80802008417888	-4.44375825164473	NA	-6.00461370681642	NA	-3.95962713556339	-6.59823230226263	NA	NA	-3.94917174737106	-3.5402152686061	NA	NA	NA	NA	-4.48617541053513	-4.76668287070961	NA	-6.05303022232005	NA	NA	NA	NA	-4.68661904887441	-5.3468672564697	-5.66384066851176	NA	NA	-6.81442061372868	NA	NA	NA	NA	NA	NA	NA	-6.0145051254035	NA	NA	NA	-5.87314374747109	-7.12746257817246	-4.9850292859577	-6.65641284444802	NA	NA	NA	-3.60024646367787	-6.51274196194663	-4.91294095259982	NA	NA	-2.26513452826195	NA	-2.10366149461631
"prt4666"	NA	0.0655793195573931	-1.53377314352322	-2.44331851324709	-2.52356954980366	-2.83163100741407	NA	-0.113728264019339	-2.27604189154604	-1.16042460904322	-0.597564916578733	NA	NA	NA	NA	0.235570353714783	-3.27964295196364	-0.458354096651806	-0.845806834928131	NA	-4.31404986684095	-2.20327179644383	NA	NA	-1.87626747357247	NA	-1.24808567257061	3.75035893932971	-1.91745116768203	NA	NA	-2.1775415211085	-5.11229087768331	NA	-1.22193763797801	NA	NA	0.0930154015003152	NA	NA	-4.2743812166156	NA	NA	-0.838948309934801	-2.54216916636972	NA	NA	-1.27618502742003	-3.14957162932608	-1.10831093499933	-4.16025973769291	NA	-3.72157130127684	NA	-0.47818067009501	NA	-3.3986615568541	-7.2908388350281	-0.0119118510133993	-1.68907719066438	-2.50975620745733	NA	-2.38292906288438	-0.675348963237644	-2.38833315430104	-2.37546092442196	-1.551390298501	NA	-0.71266848945461	-0.60767329203655	-1.44124128072625	NA	-1.37775233379094	NA	NA	-3.43106671967119	-1.59417098521934	-3.01971720766005	0.481276717924881	-1.98869689354052	-2.99107593651253	-0.251903449070289	-1.36556609739855	-1.97395754557135	-2.11265848799451	-1.17349940722614	NA	0.422138151460968	-1.60158253578688	1.41852850648496	-1.62116438688934	-1.16057472843319	NA	-1.80369541041564
"prt4667"	NA	8.76362957353667	0.639050752798481	1.9157404570441	5.58105677007626	-1.63387065612791	0.0585867350826894	4.81182896049631	3.59892063339441	NA	3.73736429845101	-0.484846860675316	6.99768436418178	3.6022559536343	2.36819779430111	2.73935122838518	2.30163482213196	NA	0.605058137818032	1.2680494626253	-0.0418880432713688	5.99918860470079	-1.2602957577021	3.43139610642723	1.09412097929774	2.69966121978457	2.75157616875892	3.39997943975116	1.40081905258062	4.15862559425686	-0.531719458590999	4.72378211475663	6.74795583050818	6.07776226340079	6.48465247739863	1.93107765832512	-0.39777711678797	4.99914022342349	2.73869885147053	NA	1.31117454927569	NA	-0.592039081730718	4.30299010513493	2.37837072932227	0.620493204232973	-0.880269909391204	NA	4.57532054070324	2.46448625859245	0.535843903486523	NA	5.90786510264301	-0.436493941059198	3.37542472697389	1.76703966258227	7.04120850331164	0.899583251260683	NA	NA	1.58223238124064	5.00962468751166	6.38654110435116	2.73563867900504	0.308132463199587	2.2975861734294	3.85557823965838	2.95624606443284	1.65658826240705	5.15995799978952	1.27590962027753	1.11709658222069	1.56384780066416	4.3394095836811	NA	1.30179661498923	NA	0.819883607468993	0.0894918782237483	4.09240258131721	-2.12856809996409	3.03727190703392	-1.13278443754988	1.53262879335381	-0.197355000231346	2.42789612165303	NA	-0.25538474914867	3.90925298226212	1.09624652679904	3.84805044777558	3.85957870493623	0.396896393924402	2.52996840968222
"prt4668"	NA	2.91483378944743	6.38233880273327	-0.461028685945883	-0.781837521474611	NA	NA	NA	NA	NA	-6.55677741720748	-3.97179330224289	NA	4.82241243092182	-7.67013824457315	NA	-4.99485088817431	0.14835625139104	NA	0.131128027144739	NA	NA	-2.2789089281685	-7.96103609294631	NA	NA	-8.09728969145629	-6.23236178718619	-0.592096382329159	NA	0.220924283184305	-7.63528956353886	NA	-7.067690606557	-2.10844292825711	NA	-1.68991830016962	-10.2684201814792	-5.55878156216003	0.422083308882664	-0.97166180521227	NA	NA	4.40504189294508	-6.68301573471753	NA	-5.63481511962427	NA	-2.08706370802306	NA	0.0127955501148478	NA	-1.06228716141794	-6.08878740009617	NA	-1.461497768468	2.52694224597771	-4.30556899033002	-1.72384064088591	NA	NA	-0.478488591687188	-4.6770231813586	NA	-3.2272494972619	NA	-8.30800227514568	-1.25161180028924	-2.31763995241662	NA	-6.2408288815673	-0.622312774889147	1.80204420349354	0.557432328157636	NA	-6.55527253148794	3.25667457151418	0.0805276219417314	NA	-4.87269008167117	1.08363581283059	NA	3.69061420041822	-0.109125955774795	-3.17104537129922	1.91406228602389	-14.4649289727981	NA	-0.139317581441404	NA	0.0588645315020085	NA	NA	2.2222535950991
"prt4669"	-1.94849136933185	-0.942565828925987	-1.90464924421805	0.110445854999232	NA	-1.98512760059288	-2.28218342475576	-1.06724852659133	-0.424541256371979	-1.58051918436938	0.000772701549733801	-1.80584214461552	-0.875364180719736	0.155820355825273	-0.511223349949562	-2.08584287297787	-2.25634679506656	-1.04214268951962	-1.34796161081825	-2.41333048854364	-1.08623443523063	NA	-1.86502416923869	NA	-1.01892064350766	-1.41708656818137	-1.52008437663322	-2.89938646521728	-2.39810071706818	-2.47626792687761	-1.37328261846993	-1.16407661134812	-0.148762992273303	-1.85581793204736	-0.826533776204612	-0.919531081750551	-1.09282881407321	-1.74066986504292	-3.25962731786997	-1.24481667823974	-0.318467027801391	-2.13794160501374	NA	-1.85927899397327	-2.29741071217892	-1.4762410657776	NA	-1.48313403875576	-1.47674662127237	NA	-0.233877962202644	-2.10262751249528	-2.30185830062962	-1.18321916101282	-1.65484480146352	NA	0.0138876236989744	-1.24485370455955	-2.21680296016066	NA	-1.93393621841943	-0.784440036743246	-1.19494692840027	NA	-1.46770907269476	-1.84526223762913	0.132278139443969	NA	-2.14029254006457	-1.55360285153746	-0.959089275103204	-2.10142611539728	-1.41545271263465	-0.903876230248265	-2.33313993604259	-1.77295991390512	-1.91027980121955	-0.450306994082665	NA	-2.49137170187309	-1.85999951144889	-1.32242014199195	-0.922028439879326	-0.715775213724512	-2.06362941717637	-0.686010229441195	-3.88432151702509	-1.00645685542175	-1.37079274498131	-0.970425381821042	-1.47062744797185	-0.337116732488803	-1.11977693896744	-0.908161033984795
"prt4670"	-2.42643356722895	NA	-2.61962242039507	-0.924362305101732	-3.06333658738131	-2.11242942525632	-1.70017386011898	NA	-2.08885736924892	NA	-1.87161090284739	NA	-1.79932247032885	NA	-1.55292666148788	-2.08062049570132	-2.4402884099177	-3.41951164545218	-2.69133984821282	-2.20428043938041	-2.19877529364113	NA	NA	-1.12366741350321	-2.98122330260568	NA	-2.49059356331178	NA	NA	-2.78773678049112	NA	-1.46968844379135	-1.81795695380948	-2.78360507932091	NA	-1.91465734461212	-3.80847351232613	-1.23186087993273	-0.971845139191532	NA	-2.561355585496	-3.34240113785458	-2.24308736532256	NA	NA	-2.41402569322334	-3.52596543276083	-3.39963585935909	-3.10500559419374	-2.78767316354271	-3.22114163094694	-3.11831800670434	NA	-2.36835241710121	-2.4294101540874	-2.38028133183444	-2.2791780959531	-1.63978115760637	NA	-1.91857822581799	NA	-2.10325191535268	NA	-1.96770476879943	-2.92272121339262	NA	-2.57969549112093	NA	-2.37663118507874	-1.82423492429473	NA	-4.05208834644518	NA	NA	-1.5159527582234	-1.2708136896577	-2.27774640520613	-2.26138031967842	-3.19807438162445	NA	-2.31154471122668	-2.42331354355413	NA	-4.01245881055421	-1.08723620937227	NA	NA	-1.55486482572396	NA	NA	-1.71858869417328	-3.55731168886004	-3.14602321160371	-0.626838862576049
"prt4671"	-1.20428670721083	-2.435165748448	NA	-0.702815976270055	2.0785116655811	0.187604528236347	2.37233417134105	-2.1386482598639	-1.14811834137983	-1.59896826673424	-1.80251649182906	-1.32901621694632	-1.1115080420981	1.12516809830331	0.42413672305794	NA	1.71753028826722	-1.12079335040146	NA	2.29157065348716	0.557894760291718	-2.53033258005363	-1.50107045269697	-0.601512262269704	0.475307924921469	0.3992177911187	-0.846167735489066	-0.633833666084168	-3.15420737603993	0.735329905001287	-0.576891538640302	-2.59151868094002	NA	0.299427007293203	-0.90468060856138	NA	-1.86088102296532	NA	-0.457363657883841	-1.13771310975968	NA	0.385198083118192	1.00288050196886	2.11883593049937	0.104605474156233	-0.104812791006141	-0.427350337115138	-1.88306737314037	-7.74802289238627	NA	-1.1882631364993	-2.39495532743909	-0.808782431692503	1.92015800397567	1.47285463641629	-0.180312054687932	0.27230594418265	-0.235451198137422	-0.623921681622122	-1.29509588304619	-2.44335215850677	-2.12046783253972	-2.15607853710299	-0.413566629587539	-2.48513978588447	-2.77983290058433	-2.94619480907801	-1.18441207877977	2.23337562605182	-0.351400288275812	-0.37856000484394	-0.933883922881107	0.873199297167174	0.96325561702699	-1.18429067814885	-0.840943912170064	-0.949214761914041	-2.19136361635414	NA	NA	NA	2.26751358952545	1.75934599204331	1.29402426381183	-2.18329080608886	-1.51789919968492	-1.11609172867094	-1.99434305061908	-3.8823113967528	-1.0908283130718	-0.791023906168306	-4.92148589057645	0.507886173874344	-0.057449225274348
"prt4672"	-1.59106343220056	-0.944591043974406	NA	NA	-4.59419774333913	-3.27949900242548	NA	-4.16403667302188	NA	-3.31446780615481	-1.84173419560389	-2.31769109275451	-4.5946738970368	NA	NA	-4.31259493777224	-1.70382848255244	-3.15880354885231	-2.78369720739693	-1.78737221785066	-4.89134242590521	-2.7587411020778	NA	-2.74990665729878	-5.7216177831799	NA	-1.96039447839621	-1.7941818342161	-2.73533930731016	-3.43411784872067	-4.72743441183321	NA	-0.323848067426324	NA	-3.96260698075535	-3.83827463820256	NA	-1.71045760859051	NA	-3.47631809269139	NA	-2.88892305855251	-3.16659808042077	NA	-2.26917528360876	NA	NA	-2.5084800849575	-5.09399418399538	-1.24286090529442	NA	NA	-1.84683123449737	NA	NA	NA	-2.38381390492528	-2.51762178094642	NA	-1.27198968221902	NA	NA	-2.25413506728219	-0.766112037203803	-4.58417675651633	-2.94489095364512	NA	-4.48859526257256	-1.55386077065365	-0.826017404086823	NA	-1.79114341998208	-2.52429538511872	-7.3179763231202	NA	-4.582399430301	-2.83472718323428	-2.11423112589782	NA	-3.98474151281352	-0.565515983295533	-3.26621907435677	-1.88014435950844	-1.378585214329	-1.60063243913232	NA	-2.99993761645016	-3.08511930704673	NA	-1.51867190931943	NA	-3.43133046935559	-3.05522305603763	-2.97983758559011
"prt4673"	-0.832350340061949	0.213585999217653	0.573332990657832	0.577056589620803	0.168879149754259	NA	-0.294128751068534	-1.00763869249022	-0.343935928641499	-0.474908626213055	0.651060492518605	0.909495441080358	-0.281546233246127	0.067369467583761	-1.27113086213345	0.849687048218926	-0.503078131871293	NA	-0.11782149103906	-0.321283281143804	-0.478299928699642	-0.421472965679834	0.784148103070932	0.319279760128851	1.19849041776631	-0.504938659481132	-0.414091821620251	-1.995035458204	-0.0691156424103048	-0.821259444058425	-0.512696169545792	0.477432948849764	-1.40988028964106	0.0259496034645392	1.07243935268247	0.956125013834522	0.554703928399495	0.0730213999522528	NA	0.679997460440726	0.344287453220028	0.556013887576304	-0.637918645243822	-0.997689698922264	0.337348895910522	-1.32581481413441	-0.359086772289065	1.33214278243786	NA	NA	0.00911250755996593	-0.939712521611146	0.912851169442626	NA	-0.576844919200916	0.452530966977793	-0.304796292397185	-0.401794349302269	NA	-0.785968787772193	NA	0.361048339806156	0.0148795018745074	0.0695257953843621	-0.738218148663267	-0.50850508190068	0.998120024730166	0.780961279663042	-0.30062207258938	0.674396565384201	-0.835395001413215	-0.892450937627262	0.48394113235544	-2.09141771404533	-0.431578183330325	0.319832116616526	0.094792942064492	0.503523035538432	-0.244129541353506	-0.869216322072032	NA	0.189617871354952	-0.693715507569133	0.748584859640428	1.46424989251584	0.53403082120549	0.342172100448138	0.139900151651997	NA	1.05643030869362	0.32754036141718	-0.544301269532196	-1.00307933937563	-0.635287115073528
"prt4674"	1.48279354888727	2.66487030478492	-0.744275080401623	NA	0.725546727276213	1.08283863231566	NA	3.4743324089606	2.54834720988652	-0.201488271990017	-3.95691865722602	0.986833487430904	1.2932733688617	NA	-0.00175765994648719	NA	-2.23120436099819	1.19806371397639	-0.8696799699638	1.45424158142169	-1.4798093314356	0.624348676382004	0.625160809521958	-1.35552056036159	1.25958670324889	NA	0.0279751077439053	-0.358532947275489	0.347907354810007	-1.74573501520393	2.41909292781399	NA	3.49775625258127	1.09502087489004	1.19405747609086	2.32668306561252	-4.67967889294798	3.27600460443364	-2.41807730495101	-0.715507369629307	-3.72904007817229	2.98959303133925	-0.297239180168293	1.12254924463198	2.05855466551789	-1.31787286441419	-0.350290206419836	NA	2.50889861190767	0.733542315799947	3.09556221477538	2.15056827078306	NA	NA	0.702028412001777	2.38200426647622	NA	1.50524367381878	-0.00489283240298022	-2.28993088917884	3.48140055442513	-0.782072085208299	3.0957133584488	2.10803047745686	2.76837330363483	-0.618252943426958	1.750026538847	NA	-1.41795027957055	NA	2.9594515935275	NA	NA	NA	1.70584114579564	-0.448827992562636	0.177427869056949	1.52451858935503	4.25513005167488	1.53667901020186	NA	-0.761124570883984	NA	3.10689328825058	NA	-1.92807645489946	3.58818955910951	-3.00078737793548	0.366121821936342	2.16411999651316	2.68584215774844	1.2369205001205	4.70014366789007	1.07014497924408
