"s.3"	"s.14"	"s.15"	"s.17"	"s.25"	"s.34"	"s.35"	"s.38"	"s.43"	"s.48"	"s.54"	"s.60"
"prt2981"	-1.34858169853359	-1.78021583172878	NA	NA	NA	-2.08294152376329	NA	-3.53849646568458	-0.128659262423036	0.179670109959481	NA	NA
"prt2982"	2.8018938573011	NA	1.17571739594783	7.60117287096993	2.45034498410407	NA	2.1558135006797	2.10860772192528	2.92218289472132	3.05790407150891	6.34494940446182	2.84597733414389
"prt2983"	1.7090828770785	0.312482545432469	1.37677031105469	NA	1.02578939454391	-0.296000950714373	1.53880370029499	0.938375898320393	NA	0.274991044483087	1.92894682435035	0.543400697229442
"prt2984"	1.21609800257269	NA	-0.439100414714708	-0.389330510977887	-1.50230236011654	1.11903274274724	1.35273977119897	0.0569606996455644	1.22767135138708	1.33336781620004	0.150277672365195	0.588790781075104
"prt2985"	4.45315638594202	NA	NA	2.52438288772679	6.00792339873516	0.416974094849016	3.90602205300076	7.33424576255511	7.55585347977711	6.60393338802309	5.58896027001186	NA
"prt2986"	NA	-1.26045486553082	0.199207417083452	NA	-2.8580148982343	0.881894943940919	-2.44872650887716	1.37489011639633	-3.81079894891769	5.42478409408264	-0.648332833972171	2.97606768999838
"prt2987"	-2.76532539564613	1.95694497927499	2.24957529331949	3.17137522342884	-2.15440359830883	1.29297767781266	0.937276344465241	1.08144239570073	NA	1.71157607922632	2.20091238073998	NA
"prt2988"	-2.41807664130166	-1.49572728048067	-1.75581457323171	0.179290438398961	-2.41088374042552	-0.131302778490947	0.211619999775186	NA	-0.851634895873427	-3.34806073057953	NA	0.22176973473425
"prt2989"	6.83480677813633	7.58905617389708	7.15984600615367	7.54945535480099	4.65348554401439	6.31371355426072	6.227432468276	6.33307013371443	5.60349448827737	NA	7.72025401937299	6.01719814815728
"prt2990"	2.19374460370468	3.34080922817071	1.80101665640544	-2.54921374792569	3.14817713783515	3.24539849217699	NA	NA	NA	-5.16239773942511	NA	-2.29248339735078
"prt2991"	-0.633187510165459	-1.91330732068682	-3.51092521961883	-2.00216106449111	-0.835441535387	NA	NA	-2.84194105156134	NA	-2.10709786065471	-1.44380736871997	-2.51745451774162
"prt2992"	0.388922445095032	-3.43144489454875	3.20497509125244	-1.37784903870155	NA	-0.649523914993113	-0.750827866428271	-0.961698745978227	NA	-2.749433054704	NA	NA
"prt2993"	-0.546964877150689	-1.16878984449064	-1.75187071607076	-0.478360491567254	-2.31410714394255	-3.00584214534533	-1.89353000126588	-0.741523905364997	-0.697071231782834	-3.58915587974584	-1.67486549868547	NA
"prt2994"	1.26502126784411	NA	-2.21649248653421	-4.69251423775072	2.15849993417832	NA	-1.74968975156908	0.0510234521879936	-1.35489196943549	-3.71135241831091	NA	-0.927990851070932
"prt2995"	-0.171258781770477	-2.05172248055975	NA	2.08591774974605	NA	-2.06303374775959	-0.178848707261876	2.03908962915697	1.37841534712835	-0.948398955364726	0.566401818810812	-1.13969001579607
"prt2996"	2.14320920325113	0.72012981678251	0.190782016458478	-0.824484633945858	9.6517529738718	2.68929007584479	-0.845369728719442	1.55727154510141	4.98574200279706	2.4368570732854	-1.17756325774056	NA
"prt2997"	-3.07559385087166	NA	0.282281132351291	-2.4468007924761	NA	-2.00275372725064	-3.53611976760482	-0.521124032234837	-2.47481378520248	-2.64240531863325	-0.326358618070402	-0.593933365933544
"prt2998"	NA	NA	-2.9836476663281	NA	-4.73070341546653	-6.31444806237087	NA	NA	-9.80701193574811	-6.7777382448611	NA	-4.27827094787145
"prt2999"	NA	-0.559149194943993	4.98263903387646	3.50020773977851	2.85564746828007	3.50870215338378	-2.05863492343082	0.470512268756868	6.16352307278954	-7.73210243743434	1.19578150719041	NA
"prt3000"	-3.7474893101828	-0.847302293728827	4.17591373264995	NA	0.82915039856995	0.174541283890865	0.550548928912951	1.29805584479321	1.32727915300669	0.609703751676334	-0.746509664688041	3.19239228372087
"prt3001"	-3.54588100577765	-3.32863105996651	NA	-4.31643505733797	-2.90588101191258	-4.12120978263459	NA	-4.04428742178029	-2.95496401386278	-3.71557798378146	-5.864363786989	NA
"prt3002"	0.917975667246726	0.984787500560656	NA	0.485070999193465	3.12607805908375	5.61984939598781	1.68208092170306	NA	NA	2.6482502726571	0.938062570625473	0.0529547743620091
"prt3003"	NA	-0.16987546174041	1.41459918887588	NA	1.99980705066285	0.323222305179886	6.38046105177727	NA	NA	-0.286516939211002	1.09466363917779	-3.69317131511371
"prt3004"	-1.77899066062633	-2.00626350619035	NA	0.0576220762777092	-1.52325896342399	NA	-0.116848989576531	NA	NA	-1.70931995904271	NA	-2.04598302156389
"prt3005"	NA	8.22143160597815	7.80966893727634	5.20237101116854	7.5077464139178	5.41130971710117	4.54032413969893	6.68806989206904	6.04297369623605	5.54036278672676	7.52430838989097	7.49969142311338
"prt3006"	1.48431171877011	3.01503813606148	NA	NA	1.56413081377627	0.610913942576027	1.87483487618622	0.114493702784546	-0.121307852262985	-0.511693340520267	3.26000717345827	-1.034340509615
"prt3007"	3.29231786337781	4.16122498441209	6.30555621197731	3.53591649699764	7.14822555097095	6.56460473824479	6.59666652319051	3.45727349712306	3.7068474573177	3.60419404041275	4.06550626897199	5.2771726013015
"prt3008"	NA	NA	NA	NA	NA	-0.741375281200341	-9.35178932059571	-0.900819619564684	NA	NA	-3.95266267715248	0.101761129710648
"prt3009"	-2.68323959010016	-0.294484575022749	0.294000817961322	-3.19957391380689	0.37645351480276	-1.29608733904405	0.342102774109203	NA	1.72285766324981	0.609816246401525	-0.0760469302121257	0.0400691154917002
"prt3010"	6.12926829703876	4.25381372556916	3.76091548439165	4.64972241525853	2.91012693872435	4.77646033030051	5.34449297058817	NA	3.92239767628503	4.26930497868992	1.84523681423347	2.29914395015559
"prt3011"	-0.278492622695262	1.74883574184807	-1.82410044605667	1.48750503825257	-0.905520660488286	0.455249899451202	0.0905577231550554	0.525097875545169	-0.219429021746146	-0.609378292238117	0.166154429501585	-0.665391112312546
"prt3012"	1.5012153081205	-0.834691605452683	1.2169904304694	4.52950979607007	-0.651558914411523	0.979984856836355	1.44616237771175	-0.434527208611384	NA	0.542821541016758	-1.23547578873539	0.129586139093186
"prt3013"	2.16748049627262	2.03653158232163	0.104520116120062	2.98337464322165	0.662923762158352	5.01705018783814	2.7771507842826	1.97476218390167	2.30739097584028	-0.423555751739946	NA	1.58833256711769
"prt3014"	-1.60348412230676	NA	-1.17777111248409	0.23313576540005	0.561482992392954	-0.190838068940559	-2.01370429025121	0.628166849238504	-0.605667449493335	0.854097163220672	-1.14971386941618	NA
"prt3015"	NA	-6.48501475651661	-3.87857849614163	NA	NA	-4.96937624982972	NA	-4.1342874798683	NA	-8.99830299187472	NA	-6.88209075243965
"prt3016"	-5.14925636750191	NA	-2.96338751733116	-2.35897009375277	NA	-6.18474171642902	-0.325935479851848	NA	-1.78900506308506	0.632808344302197	NA	-4.63102554209884
"prt3017"	-5.70033264611869	1.43466244438624	1.4142486592249	-1.36015159301689	-2.49130033122754	0.845419479682781	3.45138937417664	0.189675246462773	-0.0258844552074767	-2.22727893443627	-1.14779091177242	-1.15530581773027
"prt3018"	2.72655428213874	1.42513068373387	-1.03948124500294	-0.808027763310875	-2.20796280859508	-1.65995314450337	-1.63332248340393	NA	NA	-1.70574407803027	-1.71076242684718	0.0683816745119985
"prt3019"	NA	-5.80456358944054	NA	NA	NA	-0.940657107794909	-2.0269012722296	NA	-4.00606823935503	-3.26211031449035	-4.34689486574124	NA
"prt3020"	NA	-3.05524461354083	1.83183092782644	-6.22820004343031	0.28961636123191	0.629970207101381	4.56121539924562	NA	-6.56508682390248	-2.00276838433043	2.14333351245216	-2.50256166198359
"prt3021"	2.96841080857957	-1.52848824553572	-1.67246974935863	-0.403884985618853	-0.84613965275565	0.276851103180681	-3.076284701247	-1.02534606624529	0.786451498238123	NA	0.440612592201557	-0.53158588493229
"prt3022"	1.94241836437443	-0.794838222992931	-1.46435527187864	4.45445881397566	NA	0.663955297865868	5.9777947665763	1.8816472713777	3.99980251840465	NA	4.81072554242598	3.12688470351261
"prt3023"	2.56384496254709	2.97571031956119	2.18699765907173	-0.107498246171785	3.68914760124554	NA	2.07484557648809	2.12935677188712	2.14545674468099	-0.0834990757378838	1.86189646227016	2.07456357009788
"prt3024"	-4.26479618668452	-0.758372818389396	1.28266548029123	0.530723630133976	-3.77966755867905	1.48662292380864	-1.42959017981668	-2.56644478674224	4.10059773482895	1.78003131178161	2.21511277892605	-1.78415206054554
"prt3025"	2.54641129874618	6.34368238839561	1.81825269486276	0.466906665823271	6.42957172883818	NA	0.664414617995995	0.383091330782351	-2.13076739775031	5.79455885604136	6.65573075939626	9.01158956880421
"prt3026"	3.17517865553895	2.03227163213217	0.966961456848138	2.5165044280694	NA	2.341962179833	1.22532115148567	NA	4.321902939728	4.99183126520304	4.70743603366076	2.96610110208574
"prt3027"	-1.55803599457102	0.317460785544572	-1.30102328808801	NA	1.99375781665358	NA	0.446451111483496	-1.88897678508028	NA	0.371807951445279	-0.393219903822808	-1.07679934448839
"prt3028"	NA	NA	NA	NA	0.751941448373564	-3.61729767909522	-0.922347201121174	-3.58925743911835	-2.14699050422462	-3.68581363331641	-5.57818859388804	-0.339386118338407
"prt3029"	-0.292268666749872	-0.195909318882939	NA	-1.30204326336368	-0.902861384083205	1.5238991758491	NA	-0.811844639643231	-0.50086575077911	0.58681687303524	0.451897287497476	-1.02589317962058
"prt3030"	1.06638920244029	NA	-0.375398463409198	2.11174633224762	0.600539757665271	2.38954699099489	2.35942978909831	2.66193158606057	3.81259250962544	5.30214860669839	4.7619821947836	NA
"prt3031"	0.0439693394772191	-0.329780427354316	-3.68891673370652	-1.3434081576799	-3.6045529523701	-5.22077620219536	-1.03804775812421	NA	-5.29419998801963	1.36159796606195	0.519786929812393	NA
"prt3032"	-0.756156213423824	0.216130374840404	-0.171453223496248	0.968269628010454	1.09069916019995	-0.79555369740235	1.68599023611045	1.78679719086536	3.23053283360734	3.5306566293245	0.902819427986262	-1.46630113279967
"prt3033"	NA	-1.841119500701	-3.71248115098922	NA	-0.916036096349938	-1.42258687247076	-1.37732885314113	1.41042043630384	-1.15939706500858	-1.61581083842183	-2.02257260769185	NA
"prt3034"	NA	-3.73618916881006	-2.71520442586666	-7.73226552336539	NA	NA	-2.90684527385028	-3.38103671144355	NA	-5.38338108802832	-1.7717490190545	-3.65868225878432
"prt3035"	NA	3.81164087468505	1.75214069978685	0.863861093210583	1.9558074808211	NA	-0.216102627864114	4.75993427193781	-3.41725647817844	-1.72518804483687	4.29060371938702	NA
"prt3036"	-4.28559558106927	-2.87124187409116	NA	-3.62951884647222	0.172504594029455	-0.568749569988855	-2.12595312703501	-1.45653336335263	-3.57950230357752	-2.40150824022517	NA	NA
"prt3037"	2.61586861565266	0.117643051550192	0.839925847852677	-0.539575316486874	1.83040444784075	-2.12873873268234	0.109189105713753	1.83863847308548	1.26506473613572	-0.640445765023287	NA	1.38124648661094
"prt3038"	2.91218408572709	2.32020415180819	2.45450375081775	2.53792155196894	1.91874706634366	3.13878586535333	3.6331189847298	3.86046392512982	2.92632496233216	NA	2.36409402340268	3.88496535777446
"prt3039"	2.8340733577771	-0.430683351721275	4.35976628012332	-0.0754145234168683	1.38617375230806	NA	4.77751332083373	-0.0882769693184855	NA	2.0003144485785	2.66334809815242	0.434497117153233
"prt3040"	NA	3.16149847656503	3.93665306933802	1.2286033595409	2.2289100543288	6.88049740535238	NA	4.4666542767539	8.10918169907793	8.04393321865829	NA	NA
"prt3041"	5.98949149584641	-4.32549153005963	-2.43406667883561	NA	0.591441836522233	-1.60018845775478	0.819031576041228	-0.0353351079137324	-9.77969510531696	NA	-0.639431822789806	0.795641496366621
"prt3042"	-1.97766767684427	NA	NA	-3.49504800029954	-0.371760696896961	-0.786359468670602	-2.11825920194429	-1.32847273223873	NA	-1.9998365734118	-3.44457432581358	-0.607344742590781
"prt3043"	5.15675845503365	4.609316648415	1.55093214794874	1.82171527801978	3.01619604773229	NA	2.85833792181299	5.63644436172831	NA	5.0275574208305	3.31830292963331	2.57173120243453
"prt3044"	NA	NA	NA	-1.38252923635389	NA	-1.91641368526813	-3.87532881248807	NA	NA	-5.3246986114334	-4.24050641178116	NA
"prt3045"	2.88260969555578	2.27702760054958	6.0354860151872	4.01914957250488	4.03460322433126	4.29982976342763	5.97771586058338	3.92018438477791	2.50580098545642	2.48354962593982	5.83731387728332	8.1252343766484
"prt3046"	NA	NA	0.196195929346127	-2.12909877573796	-0.715603130514064	NA	-3.05435508428647	-0.297935220561181	-0.896928914688674	-1.57398736353449	-2.5049163202974	0.31978034473401
"prt3047"	NA	NA	-3.92178531689046	-2.32883479337968	-0.488603645939219	NA	-1.42026431660076	-1.76274979942388	0.0911289761236332	NA	-2.55888026970605	-2.87945887307704
"prt3048"	NA	0.449184564132546	NA	NA	-1.93488407567196	-1.96645893422333	-1.480415438556	-0.437577181680757	-0.852939704532075	-0.439425926581843	-2.92625628708466	NA
"prt3049"	1.74762799857284	-5.03975366031435	-3.73865242674856	-4.7612385441007	NA	NA	-3.40263760073522	0.0178875642915306	NA	NA	3.13369303764559	-2.59778346092598
"prt3050"	-3.60476827053506	2.37762659513414	-1.87271904118289	NA	-3.57919794460384	-1.22306948515103	0.914317611028549	-0.0718624051766334	-5.26167909611989	-4.34283656167	-3.73544211036175	2.48826540773504
"prt3051"	NA	0.276233110879965	0.142802739169877	-0.727407870661325	0.0954903453506074	-1.23012127158568	NA	-1.90746937634297	-1.49523132420993	0.38612972742653	-1.91436637111582	-0.264575061941701
"prt3052"	NA	-0.349841843851026	-10.259776548072	-13.4690707981427	5.87447627586674	NA	NA	2.06395914244081	-4.86510025910922	3.20466675557868	-1.75275780693318	NA
"prt3053"	NA	NA	NA	-5.07417117527781	-3.3035447096158	NA	NA	NA	NA	-5.06027071269146	NA	-5.94370163282994
"prt3054"	NA	1.66512621484096	2.54324421693366	-1.14363451072754	0.519433578750458	-1.09149769524346	NA	-0.0554006377539243	1.9698201768903	0.804904187990353	1.62075881433484	0.483097718131737
"prt3055"	-0.841336506628351	-1.42793407890706	4.61783403094549	0.0970278469406826	1.11094993859983	-0.38861186663329	NA	0.982660929667977	0.0537598463915664	1.65305622048531	1.62834511813063	1.93172427844213
"prt3056"	-0.453172837692969	3.64444819620339	1.76681618826486	NA	2.0646135151627	-1.34716761030025	2.62991129490669	4.0715922316765	1.16464263931016	NA	1.12325552117473	0.218624819680972
"prt3057"	0.0272364077448324	2.21742058058858	4.00756027980054	1.9366421388337	-1.12265485671525	-0.785202200966622	1.60761436725289	1.90398386582679	1.97762542469438	1.53013219137144	3.4187779713831	1.97395026981876
"prt3058"	2.96017243093453	NA	-0.752926874850057	2.69039016106141	-2.06163110529898	1.3544029526892	0.435709611749091	NA	NA	3.34845589062136	-0.698119711019757	NA
"prt3059"	-8.11629036750459	NA	NA	7.42459889943894	NA	0.208009293881075	1.2627540409484	NA	2.88053182496713	5.12598344479092	-1.09047348020836	-2.1406864222925
"prt3060"	2.281630929325	2.59544684815384	0.544392410470617	4.37447927007248	NA	4.10182890027099	NA	NA	4.91622749611986	0.436436920578792	2.31675973993938	3.17462794356962
"prt3061"	0.911737606172106	2.60365708498642	0.607630210652672	0.727915813979421	-0.281567793240701	1.84444411788432	1.09890825988627	2.40181941296541	1.508289049672	0.907778060645689	-2.13055711540466	-1.05472480484255
"prt3062"	-0.344571661860763	-1.19955031249609	-1.40912635995525	-1.18248528510896	NA	0.0581782859627699	1.07692589566068	-1.92068668573886	-0.396919537046127	-1.88624224315178	-0.355984417632828	-1.00936189985876
"prt3063"	-2.12588405770176	0.290663865393903	NA	3.52906439040928	NA	NA	2.50532774486277	NA	NA	2.79131484662583	1.86989227440437	NA
"prt3064"	-2.35937798069681	NA	-2.46916874580146	-1.17005923563291	-2.01883322504619	-3.751626700239	-3.19431056617288	-2.39008240108832	-1.77372660464434	NA	-2.63165755332313	-1.85505042246467
"prt3065"	5.92238295891176	-0.0416384576473861	0.649133908221723	-1.01579706550156	NA	-1.52476966354588	-5.61898953039776	-10.9798023335966	NA	1.35413569960303	NA	NA
"prt3066"	-1.76811433966668	-0.85738609965211	0.433152151848595	0.803935573069704	2.21112858327536	-0.506492409294731	1.09364397286159	-0.980356482259891	3.41082523171651	-2.61783814602357	NA	2.24713149271707
"prt3067"	NA	0.399058431248657	-3.75189937505414	-2.63353219403687	NA	-8.78522912916377	-1.09604142058952	NA	-4.00819619771869	NA	1.95779213223123	-1.88035055384825
"prt3068"	-1.98313626135628	NA	NA	-2.83502231107501	-1.94420821141963	-3.87087479860647	NA	-1.93398644051377	-2.70917502042649	-2.89474626131295	NA	-3.31446392645313
"prt3069"	-3.87997927063038	-2.26016100315415	-1.63065618162133	NA	-2.98108640994379	-2.68321742586649	NA	NA	-1.54746220258069	-3.49045473316078	-1.95025656741061	NA
"prt3070"	4.03419233171906	NA	2.65823701736601	NA	NA	NA	2.99783970688877	1.36278993598066	2.15710448102487	2.3677701418421	3.52229172121585	NA
"prt3071"	-4.43408253671529	-2.35894063850657	NA	-2.95665302338211	-2.96308650212996	-0.359828853019372	-0.916174566540109	-5.81818011114436	-4.4923496139917	-4.91794468234295	0.614550130893336	NA
"prt3072"	-1.10457062829562	0.105633437081503	-2.82669025625166	1.53865467954962	0.363335569341215	-1.70904119487543	-0.877656687686718	-0.0388421867504081	-1.48791091415859	1.47250047321167	-1.3596549994378	NA
"prt3073"	NA	-3.07369636088647	-5.14132559100232	-1.83899144028806	NA	-12.9698673059554	-5.83605856685231	-3.13591061379345	NA	-3.53072758104817	-0.57897642445381	NA
"prt3074"	1.4858737183279	-1.17063108919746	-0.827284208452268	-0.45579182297172	-1.32352846275307	NA	0.723503489049654	NA	-1.66405852299004	NA	0.104284855007832	-1.8729459754494
"prt3075"	-1.53750822880351	-4.23277546363049	5.55206966487196	-2.34265393578232	2.56333901584288	2.16890986712533	5.38058185172101	4.17436142550947	4.61547426853978	2.04346702588433	2.13710982013969	0.555909888784506
"prt3076"	5.89773543246292	5.10449151158622	5.17309408139664	2.04840486603819	1.08824532848865	2.02918460788123	2.48081492650349	3.43233727698425	3.91924273418019	5.86995134510373	4.57888829739641	3.37539073270401
"prt3077"	4.81108952817972	3.87315335074094	4.74648136724037	NA	1.941876518743	4.66145295928173	0.883893069152653	3.30434985831651	4.71973638385839	2.42517298961731	2.40792207417863	7.05201619733084
"prt3078"	-1.70085716748845	0.973246355208359	0.60768059184101	-1.06849399352857	0.350961041995454	-0.601934574632188	-0.716716879129113	1.02378923513584	NA	-0.674486530159865	-1.46036540602155	NA
"prt3079"	NA	NA	NA	-1.55304623800431	0.925650213657836	-0.11589009017148	-0.188411615927992	-4.40037976187539	0.0855289503133452	2.61554806696713	-0.012312665451484	0.587976871510103
"prt3080"	1.50631123098295	-1.20970303750847	-1.90540965654765	1.22227532294208	NA	-2.58046797984756	-0.120069562275075	0.684334458132601	-0.411148344957302	0.652624181003372	1.70955250191574	1.48374800991357
"prt3081"	1.18167742610828	0.502763323897625	0.493409287515658	-0.223318947744074	-0.0131354366665508	3.11269916809322	4.17391547222897	1.0607782657753	0.571675265314785	2.34550348336727	1.80701678756122	1.43804389726569
"prt3082"	NA	3.88803306451659	0.212348164388206	0.0679651317018412	1.21758103022022	NA	-0.726267191103807	1.34631389750855	-1.62768129529006	-0.883431930907939	NA	-2.26201432911465
"prt3083"	NA	1.31140753877828	NA	5.80960875996464	NA	3.64641765923349	0.112034469343565	1.6161705315882	NA	2.9464160264952	0.34273533614862	NA
"prt3084"	-1.36264981195065	NA	NA	-1.25681736487413	NA	-2.54906413792377	-0.492917973277463	NA	-2.96382925273178	-1.4447434260673	NA	NA
"prt3085"	1.57161505236889	0.576949694592786	NA	2.01140400684402	NA	NA	0.634175751107652	0.825895002989863	0.248002260538236	1.55693064513578	2.66874444692461	0.831745913759422
"prt3086"	-0.243277947803072	1.33207587485401	1.48830870442492	3.76351475374944	1.77337225687171	NA	-1.46625950755783	0.884670408359425	3.55306181564825	1.07620482802282	NA	-0.348008960378538
"prt3087"	-0.854169066525316	-2.23909317999384	-1.62056320958263	0.139621541556765	NA	-1.63433636808631	-2.27364572719413	-1.46408659506061	-1.99010903403122	-3.08175495378271	0.247446819675495	-1.99929445225138
"prt3088"	-1.01112720828663	-0.301576803426363	NA	-2.52722507071951	0.238730729384333	-1.18048796008647	NA	-2.50154567638104	-0.743514465213031	-1.21315158627953	-0.122176345951337	NA
"prt3089"	-2.65870351904519	-3.32838414586159	-4.51791432320148	NA	NA	-5.36771718015103	NA	-2.36054702883817	-2.24748231512175	-3.85749988382832	-4.17699456877013	NA
"prt3090"	NA	NA	-1.8884396092971	0.325881921309331	-1.00645940231525	-1.63663185698959	-2.02704915867088	NA	-3.57504882290933	-4.08706931423196	-2.99108385452711	NA
"prt3091"	-2.88099045560399	NA	NA	NA	NA	-5.67860355940318	NA	NA	NA	-2.01829014298826	-3.8717218431505	NA
"prt3092"	-2.39809966029871	NA	-2.74364499510497	NA	-4.32818859284425	-2.30498441713983	-2.6425227048032	-2.99769881951637	-2.93817458522387	-4.03848118954689	NA	NA
"prt3093"	NA	-1.23727131814428	NA	-2.48995154473229	-2.34134164376264	NA	-2.25626333431458	NA	NA	-2.83780440296349	-2.58464879476526	NA
"prt3094"	2.37732080116569	4.004144239615	NA	-8.58090320580311	NA	1.0767905708311	-3.07326270910769	0.281167003799954	NA	4.56094933817191	-4.323204609303	NA
"prt3095"	NA	3.82814506776558	3.45766975466442	1.59248883576655	1.86273154986573	1.04575354995922	2.14929844633383	0.714792463505538	4.24562309743516	1.93316213616251	NA	0.41634221594609
"prt3096"	1.77624287413996	6.71740203753895	5.26939914485027	1.58817616258479	-2.86472733836809	0.45331960883697	3.30643464210242	NA	5.00197198567522	5.02601495005893	11.0484569170023	-1.92997734590042
"prt3097"	1.49664472500273	-0.121147278054019	3.38367847112584	0.637330876392514	0.610407240524077	2.94556109133246	1.96099796830566	3.27424791071816	2.84520941460561	NA	1.2468954477279	3.97656097367722
"prt3098"	NA	2.12543319375761	1.17765763591532	0.904091052952548	2.78715370809116	NA	-0.0966358553535315	1.00432880791946	1.73954387051478	-1.5731115149729	-0.877908361028292	-1.47442466598209
"prt3099"	NA	NA	NA	2.52761216228471	2.83034868460803	0.141265664197655	3.50402855904578	-0.829027328385732	-1.36974989900469	NA	3.98520324921514	1.30948304998984
"prt3100"	NA	3.77926889276687	2.5888481567703	-0.522555132060469	NA	2.20841937136542	-0.000186540307213601	1.34380301866339	1.46835357756722	NA	2.11029234421403	1.49040835253053
"prt3101"	NA	-0.40355260751773	-3.07791627960372	-0.202581691965959	NA	NA	4.81654525130715	-0.91408000376661	1.95155187018157	NA	4.5630208139227	2.7599009652835
"prt3102"	-2.5733303177452	NA	-1.2776497136739	-3.62709001290344	-1.43123059612639	-1.11100497036812	NA	NA	0.23484520296109	-3.94809047254245	-2.32230683286447	-2.36795870439171
"prt3103"	-3.74672572169198	-1.85648899927746	NA	NA	NA	-2.83012297514475	NA	-3.12525792318937	-2.42251480172256	NA	-2.29369950517088	-4.19368423565938
"prt3104"	-5.00447675927334	-3.04170779499305	-3.59848618314038	-3.66505314152414	-4.18518880164382	NA	-3.55915035858552	NA	-4.75446544938684	-3.38274949895022	NA	-3.0030495989715
"prt3105"	0.511698848854286	-2.72695659140374	-0.921452205718402	-0.846809675725485	NA	-1.72100960187664	NA	NA	-0.957175167483842	-1.57071368115358	-1.60179458209634	-1.33182599406832
"prt3106"	1.42625310757919	-0.69355499382041	-0.405184916156719	2.06276526181463	NA	-2.65217533135645	NA	-2.58393406827426	-1.41970724891086	-0.53590693411453	-0.876397039777242	-0.305051490824361
"prt3107"	3.67378243059411	0.798566063700996	-1.02269116255893	NA	2.41087864136486	1.34995163098685	0.254610630193808	0.390130279455694	1.56150649774976	2.05174815606832	0.412199629642058	0.0995893679372841
"prt3108"	-0.998718156806234	NA	-2.61344826345395	-6.20092286523472	NA	NA	-0.246819800698048	-1.55195686628027	-0.6996867332408	-3.60936036985118	-0.0361633734288957	-0.673819557245936
"prt3109"	3.51729375620705	3.5867361503176	4.93322654871474	4.76729794515478	1.30320449658051	1.85661010019803	0.567259551244384	4.16766266110129	2.85483873417963	0.670206389861537	-0.670070686270958	2.60766646312669
"prt3110"	-2.84615388997301	-2.47972907933416	-0.911770090925562	-1.05151003957115	-3.14624925558737	-2.48675806436006	-2.39451488376551	-2.33961922151796	-1.8690516837148	-2.08866563034216	-1.39617995000145	-2.19372415181777
"prt3111"	0.861546460389905	4.54839239878124	9.03872897329603	4.57898885408328	0.544534416660611	5.15375140113561	4.51000705259378	3.89810874866425	3.31217044319804	-0.37332574885105	NA	-5.38031396974744
"prt3112"	0.0375831005244773	0.472945452613378	6.24259443291226	2.3461767341093	-0.322361960403274	0.285227647972723	4.57958233896789	0.551100231088096	3.50335099905135	0.441815192958357	0.0209890691322903	1.48432509202128
"prt3113"	2.61556529951706	NA	9.17771537864721	1.06954381868574	6.26029988337652	3.53070276009193	-0.218221036859429	6.15520747001728	NA	3.70892540962787	-2.22805074344885	NA
"prt3114"	-0.0730545939827371	0.81099999265986	0.613709243750341	NA	2.23522075896541	-3.52537594442042	-0.128402953432726	-0.538571703002771	0.012151837025107	2.04665471417987	-1.0898867368559	NA
"prt3115"	-0.86144226011205	NA	-1.23431820505577	-0.525664016483985	-1.25415463517748	1.14931677733829	-3.44899950132545	NA	-6.86247372536992	-0.651158079973992	-0.547790111941065	-1.80043645734954
"prt3116"	1.70631481844673	-1.03230803768307	-1.25994053123206	-1.75892240719278	4.64092524132874	2.93932228464253	NA	1.75845170393143	-1.92497778905079	1.11056970686731	-2.44331153858785	NA
"prt3117"	-6.50193096359352	-2.73153689620526	-3.05357479845882	NA	-2.10302054168764	-3.00322304293459	-3.17072439472136	-4.61516285728028	-1.70370928406821	-4.81896286235661	-3.8701992073654	-3.48981594173025
"prt3118"	3.03371388568075	7.60935646395522	0.245347895991535	NA	0.570512222717251	0.371601497479182	NA	NA	-5.67842862147577	-7.35582897961461	-8.3684851270118	NA
"prt3119"	-3.17709122578781	-2.36744929789951	0.381818193800794	-1.6480491637554	NA	-1.8328062926216	NA	NA	NA	-1.3229511842005	NA	NA
"prt3120"	1.28960098789524	-0.57716683325655	-0.438159836749035	-0.41751419937772	-1.03798744891081	NA	-0.978853901849167	NA	0.342370804027857	-1.50428915015574	-1.68155830776946	-0.0773995612003775
"prt3121"	2.32749613003176	1.19883860427234	0.657938487354717	1.6446162569014	1.44414470470618	-0.28837036237377	3.88717310250668	-0.500199910245219	NA	1.29867284219525	1.74089059061428	1.79811723801652
"prt3122"	-1.73582350844399	3.20070494846148	1.79186049586976	1.85549511810809	1.12536751186275	-4.52983849412466	-1.98101355535075	NA	1.52895522695734	-2.33807009163021	2.46877008231248	-0.620517703998899
"prt3123"	2.47124596365835	NA	2.69945600586865	3.3309828329737	NA	2.77881690169558	NA	1.07757058355705	1.17183648977438	0.842050581721929	2.29749119346002	0.299077126548286
"prt3124"	-3.77465506737563	NA	NA	NA	NA	-3.1142885486253	-4.58196942801883	-1.7990182014384	NA	-2.38609470626397	NA	NA
"prt3125"	2.64658326526556	1.50886456782851	2.98713665656543	4.07730318925228	2.69886133760484	3.22433073199893	NA	3.54129757243232	4.54359332641522	4.41992636844024	2.12216174338273	3.18762789512814
"prt3126"	2.16491536793113	0.160364930784101	1.8450004123123	-2.19926540903944	1.2863614945347	1.37243706098168	2.97449288115466	-1.34059936301637	1.28620529091667	-3.20744518417537	0.0183072991886539	1.57123301689361
"prt3127"	NA	1.69614398163969	-0.172505837157024	NA	1.63628322905793	-1.52988654493109	0.710118928327855	1.67895707645653	NA	2.19183719919186	0.840463038586332	0.616287488871615
