"s.9"	"s.13"	"s.16"	"s.26"	"s.46"	"s.50"	"s.62"	"s.66"	"s.83"	"s.84"	"s.101"	"s.107"	"s.121"	"s.134"	"s.140"	"s.169"	"s.178"	"s.184"	"s.188"	"s.190"	"s.207"	"s.223"	"s.224"	"s.239"	"s.246"	"s.254"	"s.294"	"s.299"	"s.301"	"s.312"	"s.313"	"s.319"	"s.325"	"s.330"	"s.340"	"s.355"	"s.359"	"s.439"	"s.496"	"s.506"	"s.546"	"s.559"	"s.560"	"s.583"	"s.594"
"prt3786"	NA	-2.11061041269296	NA	1.07228876733068	3.50278014346374	-1.85554652914697	5.82998460877083	-2.25264061879174	0.188862358322484	NA	-0.265303196584062	NA	0.987589606614231	-1.1359563066178	2.95921999698905	3.8250968181057	1.35707868307037	2.0157044900254	0.198295940980101	NA	1.58728040171274	NA	NA	-0.481961302144058	-0.977432385058307	NA	0.531877481084568	-3.54364915722278	NA	0.959147459506582	-3.03217846214372	-1.31953436050522	NA	0.945824622808726	-2.6096529330032	NA	-2.40542792380666	2.13501836066222	-3.23079875873874	-4.43986107164684	-9.37502315068388	-0.732270271946153	-2.94568300731358	1.9990439839492	-3.98600467871572
"prt3787"	NA	-0.0953987937006331	-3.36727274305552	-3.74184926481476	-1.78351193107024	0.720849059329164	0.516734414311788	-1.77215633019687	-2.05093234178825	NA	-1.86542167704567	-2.3911856394456	NA	-3.39697087683142	-1.44543069363004	NA	0.35837467531518	-1.29116639468467	0.121999067085107	-2.20571728228259	-1.14877859243219	-0.705865908959652	NA	-3.08806168235013	NA	NA	-2.45712891698137	-0.290787436113661	-0.222489889493997	-2.59333802422647	-1.15946539144612	1.3731846388303	-0.204411566255507	-1.56876744836888	NA	NA	0.198466367025074	-3.52725646399204	-3.81832089115787	NA	-2.29670519904997	-4.10137233433936	-0.830019672712802	1.53053839361171	-1.00354810047141
"prt3788"	NA	NA	NA	-5.54141869454347	-3.83025332374072	NA	-4.37837291650056	-4.07958550886542	-2.67969083793672	NA	-5.42491722690006	-1.38281492407331	-6.62715765472774	-5.86182425746963	-2.39946035692419	NA	NA	-3.13513354074822	NA	NA	NA	-5.10750580440836	-0.75513743121022	NA	NA	NA	NA	NA	-3.73456905148386	-4.51194545968642	-2.12742570475155	-4.5476825060452	NA	-4.27182514486175	NA	-5.29144542592258	-2.06940844414394	-6.30238067885977	NA	-2.69883728570614	-7.9473707004073	NA	-4.33243166335248	NA	NA
"prt3789"	-2.66441051357995	-4.05631121499723	-0.759867381500029	0.623015681994599	NA	0.23338828184072	3.69115555216915	4.4476842949476	-0.238237557107312	NA	1.09807928808178	0.136576282118649	3.2079797086878	-0.81916356827397	NA	NA	4.55835101137035	-2.97026772796247	4.10066669494102	-2.16038228679422	-1.493836425225	NA	-1.10188304045381	NA	1.51222222471777	2.5688106716491	0.230547064724176	-0.733568386769894	-0.745254253975614	-1.06558877379462	-0.324340064438303	0.23599417079289	NA	NA	-2.1603278491582	NA	3.66214958983755	5.6061367693471	2.47737730838483	NA	0.100317948209616	NA	-1.07574324477321	0.617141971265706	1.72423333594756
"prt3790"	-1.51949957200434	NA	1.5458478901159	-2.39160852635925	1.62041149388932	0.397162986806328	-1.34475439110244	-0.222890754634637	-0.489997136503305	-1.79076674730901	1.25161937159917	2.26544019204816	2.02957477854182	-0.880791308312684	0.544622515979856	2.03213624576153	-0.799849045056413	-0.323463148225206	-0.859662172075103	-1.09372912431749	-1.89228691476446	-1.68176031862603	-1.25652831552605	2.24476453945552	-0.957637928680054	1.16607490216644	-0.77990539120563	-0.332481847685777	0.713190840631357	0.524243105674329	0.31131363562557	-0.940163534835877	NA	2.53444432516743	2.46619652667382	-0.835179236182107	-1.49755791228859	-0.958571547825553	1.01564994667614	1.81039069451167	-0.101869233506632	-0.445948558087853	1.16687799986742	-2.60625906383159	-0.698764384754868
"prt3791"	0.793381292668031	0.66545344729474	-2.15386106780344	2.97685216418832	1.67875309958231	NA	NA	3.83273400436389	-0.158901791039168	1.96781029511013	1.81433033682031	1.84279453994124	2.61117525310127	-0.19613848808505	3.15198586284555	-2.22213715269022	1.30756347542845	-1.06444177196688	1.37264881400077	1.77115067615546	2.79855096258969	NA	1.25015923013386	4.95877253482079	0.154372926134292	4.04740695158818	NA	4.23618544242492	0.0577646558147693	2.5981144959389	2.81574370690141	1.4310850593638	NA	0.0281755409031137	1.91862399159498	-0.48395918138938	-0.262378885419033	NA	-1.40640555476333	2.3383552830091	-0.511057744739788	1.85097534227427	-0.600129827936759	NA	1.67176252258229
"prt3792"	NA	0.850021951554195	NA	-1.31122725593443	-1.60099953032795	-0.347442477791294	-0.69247006732831	-1.0078045054161	0.687070498561715	-2.03898254404033	-4.54363186856608	NA	NA	-0.843044363994927	-3.8661354404583	-2.21666472288887	-1.9529064689551	-3.58778545523489	-1.80956631509555	NA	-0.566270399761577	-2.08449773628318	-0.90895059172997	-3.69179759803474	-2.32640868176441	-2.50160004433794	-1.98608802312174	NA	-2.15482588081837	-0.312800663620098	-2.92054423117373	-2.92204882697498	-2.14053187655507	NA	-2.78250368725096	-1.67622878027131	-1.26782814520456	-3.23849832483218	-1.61858491941545	-1.83377459418189	-2.46536074236713	NA	-0.447055228015485	NA	0.189398324988155
"prt3793"	-0.522359241010776	1.20298380266338	-1.71501974170835	-0.364922001237312	0.293200725823215	-2.41845504283932	1.87335000741548	-1.45969501173954	-1.30809020707926	-1.59434600189541	0.0999406961743177	-0.768165853915547	-2.35187740320775	-2.16618120495441	-0.0364991398650551	-2.49747876170233	0.879130154199553	-0.366343285802057	0.321113955520552	NA	0.380102829482552	-1.61119795212939	-0.509426453406404	1.58527447908883	-0.0286660613640233	-2.08939643074055	0.48512282898406	-0.856182680799245	NA	-1.05266030202169	-1.24304315712064	-1.62997465832007	-2.13132326474898	-1.04627100311155	0.0780269922442912	0.880884265043971	-1.27498827334403	-0.898251062116729	-1.11171737052118	-0.478284712086145	-0.449847115895059	-0.425193000778041	-0.79593551476148	-0.723246033177548	0.405459272299878
"prt3794"	1.04126857853957	-0.324243394714419	-0.249272574041943	-1.98609228673082	0.516016866586673	1.501085894683	0.0576488166804481	3.28795000436632	-1.64505703320384	NA	-0.542461373754748	2.68431622891617	NA	-0.691581016403067	1.81517798757785	-1.69938012551788	3.50079803937821	2.28262709113356	NA	-1.0371677642374	1.88761923871132	1.00513024636374	-1.75395923189223	-1.47341779049463	1.09157988756523	-0.167230903871593	NA	4.48025460441329	NA	-0.221272950380806	1.26506503284042	NA	1.52231463539186	1.6445009897794	NA	1.54723759961221	-0.799593146169367	-0.759843480596722	1.54852138080337	0.580064141021626	4.18250585886029	1.96194852100443	-0.206118233183519	1.3789667527828	1.98132597670052
"prt3795"	-0.590240364616125	3.06463272336726	NA	0.0981795033340522	-0.437070727090104	NA	4.78856568776284	1.2670241879473	-0.705512933425745	-0.210698965576198	-0.55522708644388	-1.28144190963531	3.38794669554916	2.38362971795705	NA	0.41014789666968	NA	0.0142360335504406	2.00295399914658	2.74183217399637	0.492334649046327	3.28951302200272	-0.482209500774607	-1.24813423622622	1.52952588507775	0.47514214200017	1.94982430155447	0.806361102766706	2.22387161309608	-0.239647718552858	0.982018201525885	1.22664405114404	0.911090520929057	1.33882597164099	1.43429796752077	1.34335366960453	NA	3.765113329109	1.98088144638181	1.73918695683073	5.25264964414031	2.93577029016198	2.26545357093546	0.545550696225299	0.2515796042565
"prt3796"	-3.14711151864886	NA	0.0235207414629997	-2.66714396897951	NA	NA	-0.0605283634168116	-0.583781209121925	NA	-7.46461940118468	0.05896047669344	2.75493835516875	4.9303573225645	NA	-2.2542383127356	NA	7.04777919409897	1.31534852345258	NA	2.65226989600938	NA	NA	NA	3.08573047441769	2.39623220312547	3.04495492666619	3.20580781057338	3.77086184994783	NA	-1.57423968904867	0.511885292424565	8.34232960565993	5.06685961565047	5.55580194160189	-2.31150621531444	2.93379221941265	2.7717041543281	-2.52285614606095	NA	NA	0.923833720278721	NA	1.9166093754792	NA	NA
"prt3797"	NA	NA	4.65563095524651	-0.00217374332699394	1.90732638601492	NA	5.80164327903979	1.0405956915487	2.43689647666931	NA	2.37920491111939	NA	-1.72439455523539	0.952869789253448	0.164296092386223	2.41591707293475	4.02837092019236	NA	0.91391701027542	-2.94598688835782	-0.523949676087515	NA	2.16255085335002	-0.636688716451675	-4.05943566890412	2.72791820851777	3.86099291336191	-4.88282569220575	-0.7148361136582	-4.56062967616109	-0.327340691516453	-1.25847681494929	-2.23512785794415	-3.48453477793956	-2.59603322261502	-1.84984682427883	NA	NA	-0.916485312022327	0.627915598156465	-0.0695114657750573	-6.56927970774791	-0.917771966161111	-1.30473655856367	-1.60623435321491
"prt3798"	3.59379742883655	5.36082910718181	5.89940554633279	3.06325955091831	1.99185729764203	2.09619503979086	0.728109314331334	3.02414168698636	1.94039725083835	-1.59705640483381	0.288464917792484	2.01916404213018	4.56182776784661	NA	0.101042649913454	1.25049649804974	3.55873324809117	1.3019378663714	4.12336631694662	0.958373108594673	NA	0.886640598230185	2.20241812187382	NA	0.873804386968375	-0.824481277841145	3.57560517584722	0.140065763460743	2.35613455733635	2.71328984941184	1.24451254967502	4.9243034256786	1.27267194603728	NA	1.22953061598063	0.423507335889093	3.75843642121957	2.2344386663695	3.24210828854999	4.0462462340857	1.65811242390244	2.68252622565043	3.90376601966874	0.175483218103441	NA
"prt3799"	NA	1.67141351527194	0.719603832915285	2.99069468968758	2.37836387793475	4.45642680675523	5.86540882006419	0.773395097027928	5.29324396483595	2.79681778515594	NA	5.4762377886126	3.48613117067969	2.93468057882719	NA	2.26516555685744	1.31714755326325	5.69175036988641	NA	4.39237756131007	-1.00194353902838	4.77698441595816	2.77932918349616	1.92589970963619	4.74323792505749	1.59353767363247	2.84409275319846	0.167121066483459	2.51042940103069	0.173040662914092	1.4970883495549	3.52537557503214	4.88012548908321	5.72081263220577	NA	0.211735505127078	1.61516748796362	0.950548470234732	NA	1.97213377192523	NA	3.18844299140827	7.73321570062383	0.882512854776265	NA
"prt3800"	3.58140971616189	NA	0.971442411056498	-1.32267719090588	2.74951876740651	4.44946194855654	3.90694937713501	NA	0.849541758539483	2.96157128847468	3.44649731641081	6.09365745756838	1.481555340916	-2.49471910618038	2.46275901242944	-0.110009642567322	1.31215368542297	5.44900290307412	NA	3.89800574780443	1.98018223888324	3.4646044364124	0.844090651048734	0.298073869203495	0.788366399461812	NA	1.57668284713454	2.07364467731456	2.03157272771861	4.75678228124146	1.49928156732559	-1.16802156569072	2.78802308547111	NA	2.79790036245844	NA	0.538406432136316	-0.517605875377682	3.1623510205094	2.91085316395005	2.93565169478343	3.1382557617681	1.72992573076295	2.66552681679451	-0.72073657713283
"prt3801"	-2.506462123226	NA	-1.29614272578213	-0.0206295442029696	1.76149284192567	0.533935157607497	-2.33756422390815	-2.14238204734627	0.649770837858533	-0.583866886217319	0.606785312201857	0.182484427683925	-0.779656773393076	-1.98411007996192	-1.6002722260424	0.0285426790659432	1.6682320888436	NA	3.14563961176603	0.634011728289674	2.93582608190639	-2.23271259915312	0.816262515969786	NA	-0.554753855130675	-1.73869609006806	1.57057923960954	-0.434970695427424	-1.45062943726338	-0.372931087092357	NA	-2.16629484830006	0.715648816180999	0.681790668064577	0.606532174190356	NA	2.11563238963732	NA	-1.24123105729232	0.560246746711521	0.158618159754981	0.555014342165302	0.555231109430019	0.730129256422568	NA
"prt3802"	-1.36191177662239	0.571646252145739	-1.15766861661897	NA	-1.2253282141786	0.701607691169507	0.48635993750422	NA	-3.70561712267444	0.82295405548816	-1.09166342831956	1.0226873316584	-2.35512295332384	-4.49341298468623	-6.01637486964674	3.73533567752645	NA	-0.348644897511404	-2.17738438444116	NA	NA	-2.3225784941445	0.681412549524931	NA	0.0677373204953416	NA	3.09266984956344	-0.0823319810688262	1.72032267026858	1.15963622603735	-2.24934252955977	NA	-1.50336534492203	-1.29910604379713	-2.10046399235923	-2.38603247699655	-2.62148056322354	-1.36776249706889	-2.42057277928227	-0.48302134038691	-2.51396755909968	-4.20122571841643	-2.50130334059849	0.343690050126596	0.90467531812874
"prt3803"	-0.106178301463015	NA	2.1292287133588	2.63504193500089	1.82352526027185	-1.26145659740372	2.02319048440128	NA	-1.60002980899169	NA	1.61451123335679	-0.0043947981627187	NA	1.85139511601305	-1.91760604296789	1.99190352388303	0.47749663730867	1.24973009394508	0.0944746166753336	1.31412914270494	-1.33299342984799	3.04024956727839	0.265969946322188	NA	-0.0564112898121814	NA	-1.48616836715672	1.29485589369378	0.126812938056448	0.112164674100983	-0.997502361981048	-0.512792543537288	0.666209194175028	0.445219901896584	NA	0.81144381048456	0.762690657535891	NA	0.553057088910916	NA	2.99480497547701	-0.9166306094486	0.169076213633554	0.696137060931218	1.25354663462673
"prt3804"	0.944114534318828	2.07256550113441	-1.96670137649949	0.0174966210169409	-1.55066143199441	NA	1.18041076094291	-0.258089832321472	-0.933941368336252	1.61913227360735	3.0717817888499	1.26232975491785	-1.67065282768684	-1.040764272667	3.07587942008388	3.1316724832499	2.38358992709302	1.45452555107685	1.48504556763739	3.04356820642923	NA	1.97594398193382	-1.74896059670561	-1.27849657145103	1.31374096597714	0.998145788485979	-1.30608995676026	-1.05130058374662	NA	0.872448422553656	3.95505191378983	-0.0784661299095913	NA	3.04516260999254	-1.73093623667822	4.090825400016	-1.59364654864527	NA	0.450168528261113	1.64022118900813	2.39731016791503	1.11921453643882	0.00957499982220358	-0.249184256904394	0.140754784244963
"prt3805"	-1.83755981552618	-0.590218643272339	-1.96240438383904	-0.613591476289934	1.480525050278	0.686790607827615	-0.163962846965184	0.724906996256461	-1.12206897406296	3.33831950451707	-1.87228060174335	2.19616825874623	0.848099907724969	-0.122313260481483	2.19679799330202	-0.396602851618931	-2.42016065399935	NA	-1.92872335835579	-2.02040179099773	-0.0654035388336458	1.83541099460263	-0.270333345158206	1.48213103560025	0.534493167197119	-1.7142999967072	-1.30515842119048	3.28048439433756	-1.49731169376551	3.41224845227226	-1.8376852934007	0.20678333496817	-1.22707264326218	-0.111287523605583	-2.44441145833406	NA	-2.44027161047214	0.501998886968279	-0.930403481966719	-0.407553492010607	1.61679297591372	-2.19874427877341	0.85348830743131	0.146085930994663	0.93843652703453
"prt3806"	NA	-2.15643748597568	NA	3.02207329267958	-2.93139506255985	-1.00139234372822	NA	2.81490029184783	1.30061626238895	-0.0150596742255167	2.99583451653087	0.744234677257886	-0.504910330318063	2.18552538458973	NA	-1.14492486087499	1.23493053935261	-0.329887107458874	2.19219140492442	-2.60600906032298	-1.56073006533241	-1.4638762687416	-0.520267249921019	-0.857821831070917	NA	1.75807049228768	-1.72495162826069	-4.56805074470456	-1.00149360867132	0.444001035718355	1.58693128114186	NA	NA	-0.337824784052972	0.873367583527589	-0.585261521676179	0.971078594035796	3.04729785937411	-1.23365903579888	NA	NA	NA	2.99585363650394	1.17016330910569	NA
"prt3807"	1.66410413340094	4.21236943797975	1.75092683532571	2.04101059033918	2.52744538056774	5.44844248277078	1.34574989809303	3.14414406886011	4.41325358582148	2.78208785000917	3.46438518026073	5.94002855901597	3.18392569241624	2.66485328479153	3.70620175212897	NA	3.84126093431268	3.02360247323048	3.01445433030862	2.61378243238542	4.6243548298773	3.87739067151414	4.55007099236613	1.81803651909696	1.82288497841577	NA	2.88343061686788	NA	1.31856855432023	-0.155079249785841	NA	NA	4.42554882890668	1.80557485388597	2.62012575861373	NA	4.43692239259237	2.16596560445823	2.79989045937491	3.16174094175179	2.25737569129333	2.40067724790237	2.75418913788668	2.41367452276822	3.19031180189881
"prt3808"	NA	-1.59629558640797	NA	-1.65231873517918	NA	NA	-1.84316896435512	-1.4587628524104	-3.99031065738195	-2.27948347658352	-2.71819361880308	NA	-2.50857499152887	NA	NA	NA	NA	-4.14743097801292	NA	-3.17773665113208	NA	-3.15672303811053	-5.49767602706629	-2.82444874368024	-5.37717640050827	-3.67036625192643	-2.94569795085347	NA	NA	NA	-1.67093949342726	NA	NA	-3.15152820646212	-4.26231456596074	NA	NA	-2.6561723604875	NA	-3.0417266619493	NA	NA	NA	NA	NA
"prt3809"	-6.78233362845108	NA	NA	NA	NA	NA	NA	-3.88363994090177	NA	5.24286851233542	3.82053405425721	1.19724329631151	8.5748165877807	-8.37500555212724	8.14719527366738	NA	-4.23980819694378	-3.68419354260384	0.268054327009578	6.2674361003735	8.11030066877672	4.94181788054412	11.7909270228021	-5.21545768593366	5.95582437793722	1.4412756736545	-4.90591592554483	-10.4441900260925	1.43103622175372	13.237274928794	NA	-8.81759202942681	0.21788201039553	2.85847194880683	11.3572619345343	-3.6473997134226	6.03398574905351	-16.2131778387718	3.50177213161911	1.87988594378925	0.929260204470704	-1.86273441521817	NA	NA	-12.0685895852807
"prt3810"	-2.04113894546927	NA	-2.02022067026005	NA	-0.393403143068078	-6.69305241372285	-0.767949984016194	-1.77186085059675	-6.90747496435997	NA	NA	NA	-4.27576623875424	NA	NA	NA	NA	NA	-5.69611961194584	-3.63391760651694	-7.61354015960487	-4.13777764180189	-2.63495642619022	NA	NA	-1.00999551044887	-7.32772381546845	NA	-5.6642048287166	-1.97179948705599	NA	-7.44541880548974	-2.43282422806902	NA	NA	NA	NA	NA	NA	-3.82223261536811	-1.32476909426344	NA	-2.17156327983185	-1.95790866470323	-1.48458362242593
"prt3811"	4.39717813288255	4.21220471904349	3.75841308802385	5.8381300500564	4.62481696008842	4.95482008617214	4.65699917493452	5.58628511047796	3.50542428302712	4.84649431887842	5.46700197682066	4.72275668109739	3.28937590524867	3.95830485524769	4.98907650429878	5.6217352819221	5.94062033496609	NA	6.35112389639975	NA	4.35574415897931	3.78244980752355	5.06515754920677	4.20185846266288	6.44282493569227	4.46657618962337	5.88311501964097	6.01189009546391	6.42318014767597	NA	7.09814839757097	NA	6.37385058929763	4.16821743829465	4.34528953356846	4.94004668685339	4.58567930095782	5.06594529302991	3.68510902798406	5.13114872116992	4.67592449004855	3.55120081763835	4.68269722869147	NA	5.05654173283749
"prt3812"	-0.764458714057429	NA	-6.0275477721057	2.77318072969865	-2.89270842013754	2.21083668717074	-2.18149454975156	-1.06509015041867	-2.43682472236124	-4.49529781319396	-2.50201672486349	6.2711440761193	NA	4.66553623432394	2.3303559911233	-0.615615988320233	NA	-0.19475003047256	-1.84667327379649	1.59745851432	NA	-0.841339153850333	-0.0314503485686184	-0.153837786976521	-1.0152853829996	-1.97957668978934	-0.762676164196898	NA	-3.18503582991117	1.29865647867113	-0.200386224717999	NA	1.7459325967233	-0.246047110951103	1.39776126049555	1.36257506379966	3.28797520037388	NA	NA	-2.13390181332404	0.858310605029315	1.76733643835516	-0.555029047766954	2.67335208178927	4.39492272050078
"prt3813"	2.12364353861277	0.589434450707543	-0.687368678980459	NA	1.72905580784197	-0.050127767926127	-0.28872417994752	1.6955442449757	0.334322793484379	1.97318465150013	3.09590391523901	NA	2.08988543058467	0.0647496552177557	2.42633215989599	3.06211226145854	1.24346155672572	0.183402691492075	0.531608238501714	1.48430193384116	1.76450044845844	1.7295486265081	0.422372203553728	0.273880632919912	1.8951461590504	1.24360762056039	0.363070615215137	1.11414077126393	1.67255419068484	0.851880466649499	1.52782360860377	2.16109027781564	NA	0.869631143225598	0.971056613597067	1.48828327279296	1.51201702100068	3.31249378317919	NA	1.24213719154599	1.73898511522299	NA	2.20201008921486	2.47757966829037	0.425130007119742
"prt3814"	4.33641574209503	5.06025534615104	2.64306655500845	5.66267287768995	5.35379371745596	5.83163327292106	5.12820926115838	6.27002017790935	5.93491547736942	5.35335592367549	6.91093443880227	NA	5.5787172742124	5.00676813117021	NA	3.3629349217309	7.41440896037374	3.8268875290342	NA	NA	4.15466665896933	4.49184407339612	NA	3.86776143442637	3.46309387121752	5.5427078902194	4.27901799902235	5.05226698107373	5.15722501578039	6.70682903562793	4.89011544587922	3.68976723248958	NA	4.62428501082049	6.37724139111787	4.98544156840584	7.09137719383361	5.78017560533493	6.19324588336655	NA	3.74988451038626	5.5672296884808	7.43311681347532	NA	4.07924114922656
"prt3815"	6.1495126473601	-1.03169280608183	3.6103382816006	NA	2.46431747494534	2.73963839816819	5.14609604554235	6.05555153555916	4.29650608027502	1.61471833486844	2.37908849918823	1.36626074354364	2.32711891642412	2.06590214237634	2.40588161001412	3.20596424882076	5.1311004387334	-1.44778038092588	3.96143377510456	5.18650794458417	3.21690405375768	-1.72225373918694	4.56420385278493	4.67905523942691	4.8398710412852	5.67997808945533	2.11998279490368	2.40315032204037	5.81029958533407	-2.05803350096884	6.54053246892915	2.23605156931745	6.29842907972871	NA	NA	NA	2.42208159821125	0.846082743867791	0.432247369383405	6.0460368958114	1.75742183870151	2.74878700868007	3.19357099609236	3.7703642743342	0.827187813793111
"prt3816"	0.269192725097449	3.21152898343433	2.8975675319188	1.68805317651333	0.427430634511628	1.82835798779815	1.58709611320676	2.09370547989379	-0.29121227989093	1.73215213859745	2.69821790197174	NA	1.71048401768732	1.85685932052178	3.07680611418876	2.19668275089869	1.9784686758516	1.15517505592022	NA	3.87444363975735	1.50289958491316	1.76368643913657	1.99243844213271	2.02296714193507	2.1939204104729	3.7366379321348	-0.372265066656182	1.79569134903348	3.6127002876132	3.73217469248325	NA	2.59184081293641	0.322625856067547	0.432351643081507	2.0593667913085	-1.59897233488458	0.727870537946039	1.72630037202149	1.59674563105774	3.08380191998949	5.8750750998267	0.121331109872442	1.04326247786294	NA	1.97542054101029
"prt3817"	6.31782298635569	0.877994985253534	6.12120313795156	3.84027897636137	3.172366730259	3.10446708639295	NA	1.24812587067118	4.37079249140778	2.61303049093478	1.18320879703757	2.59074547786712	2.56485525513726	5.12742697480481	5.50683304179017	2.86018025085027	4.42437620440456	4.00182778125463	NA	3.58525965349635	4.57960149032437	4.67585230190781	7.20406949274939	2.83088798402103	4.44632470161257	1.51949550301657	4.00754971456712	1.83713408246343	4.23858253108156	2.92228783008066	2.98773041267901	2.5239590430125	2.93281876349775	2.40761970158865	4.22681029326448	NA	0.590087579757943	1.16689288634522	5.62238481708145	3.25887362428567	4.6290329825782	4.461748649101	6.28930634557519	3.16610787783503	1.5917317051849
"prt3818"	-2.67789520664469	-1.9409740048571	NA	-1.8169693994846	0.167122276730101	NA	-2.06351232631235	0.865178692850157	-1.62543045976538	NA	NA	-2.56013777441128	NA	0.48469115571619	NA	NA	-2.16150961721734	NA	-1.94434416156476	NA	NA	-3.44370958080737	-1.59318788703279	NA	-0.509985347739795	NA	-2.06333676507327	-2.57033061750069	-0.919180889105129	0.886463762979435	NA	-1.42869336914069	-0.958006085695815	-4.00125156752149	-3.28097669182077	-2.2245208077774	NA	NA	NA	NA	NA	-0.460668472055917	-2.26539908711793	-0.185592478137838	-2.88387487018563
"prt3819"	NA	NA	-0.95426348304445	12.7750550915082	NA	-1.63479286480273	-7.15114418504168	7.59249284928757	NA	NA	19.310075497362	5.19254413120853	1.41220158714691	2.21799688240702	15.2628475334861	NA	1.03140864864425	-11.3409116813534	2.98374661945155	-11.1065454973118	-10.826724880352	12.9063762871242	NA	13.2639328823659	-2.87772235981607	-1.69803592211013	NA	9.84948536398458	0.683164765356343	18.9456497195873	6.33624315019359	NA	-1.18319846764389	7.15538887218193	-2.23749405342769	NA	-2.59169987074183	12.649559515768	1.69413732759773	-2.37577598490764	1.54107861063207	4.0725825290904	NA	5.95183480604977	NA
"prt3820"	1.69701569525701	-0.193125292239235	2.6126466271406	0.352175448775005	1.18179920613283	0.642470883378428	-0.638646193298785	0.0854568825815239	0.988914123116218	1.51950816598498	-0.00135477617929286	0.495152239336192	3.22454621425036	0.919131065408095	NA	0.109951107378847	1.54038237970551	-0.20938847879762	1.49771192096136	0.544166724700914	1.78367453931667	1.17970592396333	2.13631945963714	0.435835106828245	1.88338571749507	NA	0.7719544121903	-0.139842330203409	0.696943202480682	2.45804762722099	-1.21288542759121	1.8583592901969	1.34704939592173	NA	0.817769754237961	0.419482404160036	0.173930633453404	0.22267941815376	1.15458017810974	-1.16386575450705	0.458397874710037	-1.587467334933	0.638613396215678	1.14876703552812	0.47931715495741
"prt3821"	-5.08315580714569	-5.17139797850422	NA	-2.92389246664011	-0.665743805522971	-1.84610448284604	-5.85452677792668	NA	NA	-3.70999547921	-2.66593253096101	-2.51113778123326	NA	NA	NA	-3.73377555322695	NA	NA	1.75029685741554	NA	-4.75156182153056	-1.50168995159752	0.171751411950727	0.994829144518631	NA	NA	0.0900288785029619	NA	NA	-3.74330113690728	NA	NA	-2.48441742651269	NA	-1.12628040537739	-0.757054762506169	NA	-6.48451016938671	-0.719998863710545	-1.40986769770555	-1.69255733909783	-3.17933206548694	-2.44153671968844	NA	-5.55654862472744
"prt3822"	2.61456996053214	1.56275229534511	-0.251901773234757	0.74296912797897	3.82740225033129	0.397946150219298	0.392288917285078	1.05375316355771	-1.52204055348853	0.883712872622654	0.724879255388835	-0.414216512873121	0.240198643413458	1.08541011563223	0.322877457052747	-0.337648510927366	NA	1.57765424101709	1.21689625455905	1.77207358407079	0.446380070494349	1.42738109675956	-0.190401123816964	1.92061012185908	NA	1.69325178051059	0.507128185857876	0.162324886880232	1.22893243156775	0.817928603624422	0.563039306232903	1.20865925111605	0.0790548693519582	-2.26894421191264	0.526941970016237	-0.196799675006228	-0.986602614589182	-2.8069859980806	0.0953632045876975	0.208345304845618	0.901084262978958	1.86770148091168	0.20180927128475	2.77286884560422	0.712808272929318
"prt3823"	NA	-0.27395640290293	NA	5.4268583982707	6.04175264108923	1.38061477867134	4.27713716256211	2.18884128965064	6.7680394452251	2.79460743278185	NA	NA	3.07670443593789	2.14887699021347	2.39281957681478	3.83894108111225	4.11865870345639	4.30950404777929	1.11319741970408	NA	0.618151090646353	2.5300451026677	NA	5.51389661003654	3.89918697981385	2.08145296870152	0.5490198978535	1.43350434104865	2.005004984499	6.38389244825086	2.24642005307518	0.394197392121965	1.30390758644327	1.88574436495759	1.92410513836343	0.337917490122053	1.55054908245799	0.553161472617937	2.29050510664441	NA	-0.550743210011546	4.89555755309706	-2.39628093604582	NA	NA
"prt3824"	NA	5.17895246491014	-0.190348929396504	3.68275762983126	NA	5.78709033891112	3.93316176955402	5.8432432393565	NA	-0.811505992287962	0.490279191218157	-0.350790014739011	-1.67801822414008	NA	3.5335084280316	NA	2.15988850564948	-0.0302620487431053	-1.17703930541622	NA	0.404793793770914	-0.612368093292326	1.93286987755239	0.336707763868038	6.36568379725381	2.40567315665545	5.02134951446624	1.10561370133363	0.855853605243224	4.21393832389532	0.266697221126703	NA	NA	2.97060721906007	-0.614526380347356	-1.85630508460156	3.9705200823135	-0.425344841668329	NA	NA	NA	0.540260461485438	-2.07775380969706	2.2292069963225	3.40936641400511
"prt3825"	1.25059516354334	0.647956303899467	0.836804220468956	2.16515959724228	NA	0.129066831801074	NA	-0.574917025432164	1.19616115461541	1.70768947973315	1.96607335698326	0.531313575382547	1.54277327074309	1.30974231724238	0.0294010270045395	0.651665767805025	-1.57232527189945	1.64379090046732	0.0067848586933445	1.14626375649506	0.681811869831945	0.562777455636868	NA	3.32797789761724	0.396942476675482	1.14626084477713	2.14121069782325	2.60175264692917	0.722962642843242	2.5163215011965	4.14511747949359	2.39307393441724	0.352956713189978	2.02661189597486	0.436158849592499	1.9515813211499	1.54002816664161	1.11478729046565	-0.11461621651559	1.64171272924048	1.83806842267867	0.569409076207047	0.0745005745795688	NA	-0.812669148165996
