"s.3"	"s.31"	"s.35"	"s.52"	"s.57"	"s.83"	"s.103"	"s.106"	"s.140"	"s.151"	"s.157"	"s.186"	"s.188"	"s.195"	"s.210"	"s.229"	"s.232"	"s.253"	"s.257"	"s.273"	"s.287"	"s.292"	"s.296"	"s.319"	"s.327"	"s.335"	"s.338"	"s.342"	"s.355"	"s.362"	"s.366"	"s.373"	"s.374"	"s.382"	"s.384"	"s.395"	"s.397"	"s.399"	"s.401"	"s.412"	"s.416"	"s.422"	"s.430"	"s.454"	"s.458"	"s.461"	"s.473"	"s.477"	"s.480"	"s.481"	"s.487"	"s.491"	"s.494"	"s.495"	"s.497"	"s.500"	"s.508"	"s.518"	"s.521"	"s.526"	"s.531"	"s.532"	"s.534"	"s.541"	"s.543"	"s.553"	"s.555"	"s.558"	"s.566"	"s.571"	"s.572"	"s.582"	"s.583"	"s.587"	"s.588"	"s.591"	"s.594"	"s.596"	"s.599"	"s.600"
"prt3085"	-0.316929326197497	-0.25335014089135	-1.36366306663877	NA	-1.03184515154983	-3.80172443880077	-2.7024984831975	0.215626914851713	-0.0453709140270103	NA	NA	1.76620694601918	2.71162286021365	-1.31628366418484	-0.749391736913182	3.66428859328611	1.40474561352264	NA	-2.52083239691851	1.08126011224623	0.70670623815327	-1.70914224196956	NA	1.07664366468232	NA	NA	0.33317370051409	-0.592517737590634	NA	-1.85882218424261	NA	-4.19143827565462	NA	-1.12134788121998	0.0116457479677505	NA	0.963364866426254	NA	-0.146565531941135	-0.0557496335727765	NA	4.24945872565407	NA	NA	-0.151387557157093	NA	-2.45757543089035	-0.125557127799012	NA	1.90801695001016	NA	NA	NA	-0.232392982669998	-1.04005354763144	-1.91060041936961	-1.69932860792719	1.65043201641199	-0.976756491547257	-2.28410316899764	-1.21908540288931	1.28157866308883	0.154497267633234	1.52761682273651	-0.356902528947735	-1.88351170271816	2.62462464674816	-1.35598239072167	NA	-0.0829702988582312	1.87542204889534	NA	0.978272981170983	NA	NA	-4.66643662278936	0.663196757814587	0.173036738454368	-1.42479524400548	NA
"prt3086"	NA	0.690488121421604	-2.28417245563711	NA	0.339187793816015	1.60826681882914	-1.05532283702275	0.300950604869152	-4.25430931971872	NA	NA	-1.16619458886936	-1.50323382617977	-1.90152226309872	-3.32574934278915	NA	NA	-1.15408941691959	NA	-1.47047014930417	-4.76131846711476	0.401492794360395	-0.945202644769042	NA	-0.940705066389198	-0.000164521093098266	-0.899982837301594	0.957785043517568	-2.89180980389458	-1.12775352555493	2.09708470589673	2.49143961334092	-0.352150325801791	-2.05381299468948	-3.48366972395624	-3.82379620626762	1.34357292125736	-1.8545069992335	NA	1.96188633652345	NA	0.450150805375423	NA	-5.73929577071709	-2.4889447224862	1.11837833123648	NA	NA	NA	0.0928144296611522	-3.74442179454491	NA	-0.981029039665077	NA	-0.762305324950729	-5.95727963382507	-1.63832914249395	-0.469235265459028	-4.74359659596629	NA	NA	1.88134133802388	-0.846555453753641	-0.39716106917993	NA	-3.20316463776074	NA	0.561984134508921	-0.0411411341211688	-0.821554453722979	NA	-0.732313791159697	-1.53727241297733	NA	-0.868525269474888	0.462919253976327	-1.93469274212551	-3.52888122489879	-1.32341217050161	-0.058729705905627
"prt3087"	1.75409238441522	-1.28242574640725	2.08787692335375	-1.55730685965857	-0.324039476193355	0.30212954063667	-1.20978297831165	-0.508546706645359	-0.177873337902169	1.216263606048	0.914502209577302	0.348841529980421	-0.556989181633815	1.01024620077172	-0.0620647736898169	1.73500355068118	-0.0756427511076271	-2.06253427671619	-1.66236796188847	1.6083617895176	2.1063841695833	0.783155078308133	4.82409359597046	-1.81886640297307	-0.440568545658824	NA	-0.251915190885636	1.00428620494912	1.03745571647822	NA	1.3231455785955	1.15878021249745	-0.890530310680237	-0.863643070012357	0.140237346155467	1.43642746096971	-0.985598324180134	0.681838755357799	-0.423890700685826	0.457819603835002	-1.31570000263088	1.16303399558087	-0.952788300744469	-1.00707848589103	0.405123420784188	-1.03735723181081	0.640274559229908	-2.08334941482434	NA	0.482009116306132	-1.27118054774211	-0.539491748221358	-0.356902057447532	-0.158173659601833	-0.659502689947162	2.33521186407003	1.3187585848823	0.593413047119788	0.187693827849055	3.82136474312842	-0.736861359729504	NA	1.38133343211939	0.169483065428778	-1.1597631199909	-2.12231674001953	0.576717868592477	-1.12256698182275	1.65013598534686	-1.55065806819384	NA	0.00216250031421836	-0.335452552726947	0.625532042868795	0.121122911707266	0.0462315575540115	-0.87624700760699	1.13602858581542	-0.277259280984013	NA
"prt3088"	2.65498060066024	2.33304543221741	2.52509523227336	2.71902198871975	NA	1.62501501097514	2.68875041678159	NA	1.93370592732985	1.77914504816232	1.94827649213139	2.13230944944934	0.449823460537375	1.95303592943025	3.42884057636844	2.67796638839835	0.828974902878891	1.75682043792132	NA	NA	1.32314488538522	2.4630714132473	2.30770653726083	NA	0.0165937016966907	2.41007188219633	1.33399076270022	2.04704857290824	2.28120994852157	2.45071737167509	3.55163622733096	2.11242141263866	3.11026349124909	0.979278295967641	2.14822086375825	0.587253841145452	1.99107546780909	1.19123310729488	3.37644514485319	2.37673440571619	2.10213122113799	2.1077101943935	1.50181041535792	2.538967456751	2.53607225281464	2.19865086269296	3.4584257359559	2.25789087488534	2.18037006207322	2.83568284853355	1.97671834449303	1.09978583441599	1.55697697883566	1.64029732970897	0.672189037742807	1.32490848386945	1.4352950954351	NA	1.0120132427739	0.379733300794973	1.74096716901319	3.31537811495869	NA	3.07651636808626	NA	3.54963034278455	0.800905463157244	3.410937308339	1.92844838949462	2.61568147153853	1.66409719912601	1.71154626715631	NA	0.9531588651309	NA	1.65120885323807	2.49222550143525	3.01992347537909	3.29613207064173	2.64383032815711
"prt3089"	NA	-2.61414819753982	-1.51394667121533	NA	NA	NA	-3.19658511085024	NA	-3.53960540174848	-2.72851232956761	-2.568869977479	-1.16801695142939	0.764117346315483	1.43254676298341	-3.65642180365498	0.241414119449872	-1.66763009122231	-3.64809201602309	1.05702326831698	0.546209665160954	-3.81690130014248	-1.55580752307794	-2.44738372535694	0.553358914600255	-1.45388107515081	1.20259958664531	-2.09058885557274	NA	-1.75819258947647	-1.75856993165588	-1.75237443252298	-3.87451346244993	-4.20777491505773	-2.83726636192848	NA	-2.85575992735831	NA	-0.580940912268304	-1.91967188027573	NA	-0.713516668186152	-2.03078835557139	-1.0049478453497	-3.11744376737176	-1.39324333033814	-4.09756994716599	1.21875853941462	NA	-1.31310123763071	-1.64648443641751	-0.915204591262764	-2.220663858814	NA	NA	NA	NA	-0.442825322097657	-0.558983478789353	-0.892551217201329	-0.57744948897019	NA	0.887424728838512	0.66967954566225	-1.48922810666315	NA	-2.29068993253027	-1.57622763295625	-0.344357313911331	NA	-0.814336429115317	-1.63799542224298	-2.03630353788118	NA	-4.23620963194423	0.17158746680966	-1.69802134222211	-3.17704578356286	1.45407000293793	NA	-1.18921237072364
"prt3090"	2.12078684666165	7.19049242254831	7.29377725320754	5.64700995110129	5.94657560761006	5.14954871839371	4.42368242763248	3.69205109014027	6.26963556418235	6.74486507452872	5.89980456535168	5.82011125769965	3.66672580426743	4.96067674819812	7.64540693771722	3.91219691738935	NA	6.76118768550196	3.87251041587626	4.70305952493408	4.40331137783766	6.55861900804621	4.67027603200035	3.83685224717711	3.3798405005484	6.38537030699339	2.95564974262319	4.44291545992881	NA	6.21061526635849	4.39094845612274	7.25628882566422	6.45367833324429	6.26248802627566	5.36260020135628	6.64058144276848	4.5401186591678	6.75170478583575	7.3336138220137	2.83154649180102	8.39375146332324	6.57269486880174	4.95866628744097	4.4400759592799	NA	4.37435874669799	NA	6.53192656124445	4.32513485617162	5.10742240100923	4.16119188272165	4.4483480717588	4.59379733648374	6.03056078171093	3.50228705659641	5.53592163485266	4.52506214963525	4.27593233876766	NA	4.11755666007971	3.99697243957077	4.46756889469923	5.43713685347717	5.26988257838144	6.01968072825185	4.65871759394722	3.4403083360745	6.12562348963493	2.63998454605989	6.70422534900092	NA	5.65662219968085	5.63951588497491	NA	NA	3.95388156277065	NA	6.65748178643922	NA	5.97210960085249
"prt3091"	2.60299451139926	2.44067682499086	4.50060742208077	3.80083678581952	4.45547490928162	NA	3.32169503267154	1.04942176537428	3.89520630471321	NA	NA	NA	6.93697370974453	3.59875631134189	1.68072161976358	4.2427319116592	0.114923658465037	NA	5.94046458019744	3.80621408702905	2.30787745840647	4.42639787676088	2.75904065711631	1.39313858189188	NA	4.45439738360992	3.76815207269256	2.66646990045911	2.38657347726284	3.01000912218437	1.9205586280207	-0.446862488395553	NA	5.82832700195485	4.91333988804223	4.25545826716322	0.00431556940319666	2.39754468398519	3.67312656658684	2.35150851510974	1.43682741780294	3.28774566635474	3.62773504885623	2.81629991377684	7.01580732525157	3.44663837398324	4.79493882712727	4.7127928592472	5.97603790299266	6.03370496223348	2.67694628870599	5.79695768313166	NA	0.216276549063807	NA	-0.977977698159708	3.45512305415798	3.15273731701408	1.60154224118942	1.89533391341757	0.741802739864948	NA	2.42332404933608	5.08872515260741	3.5871579357697	2.57925227133743	4.82110259485338	5.07146784451428	-0.095565510041152	1.11432556703226	4.87070450485138	3.82780991348429	1.53285481245172	2.34562862054018	5.00734341677039	3.60236505441759	1.27720588910615	NA	4.47454150089703	4.37209496353077
"prt3092"	3.52073690873802	1.10350630960538	5.88253697664334	2.54465967957503	1.58248045257834	3.23800971865388	NA	1.28957450609921	NA	0.0881946575125904	-1.45634159185569	5.09105255031099	NA	NA	1.2677666545728	6.13839880338597	-3.21331208844941	0.679322108219569	5.04319480349491	1.78279527187626	0.876848703685668	4.61891163561898	4.93868464230443	3.0753808553696	4.44424339506259	-1.13756572092628	2.83173780776533	NA	NA	0.899840501514985	2.72579075929602	NA	7.07250813307483	3.09486769373388	1.01795834108723	NA	2.51164636981896	2.94464942356403	3.69976335196601	4.52899840467316	-2.2460417814093	2.0622883555274	1.11412451804106	0.607710874630594	2.56733027940063	5.25588439877877	-0.0328919966693954	-0.352452954426262	7.39068710670803	4.21150580514811	3.52111482032301	3.78981104233234	1.11109839642267	2.25040050587241	NA	-3.4282019337534	2.6737256156105	-2.67964254356068	2.49263322262489	2.49663536976921	3.37147626975634	4.73409543176128	-1.24003587695803	0.333654614771893	-0.886014664356192	-0.513048577651958	-1.22712388192369	NA	-0.686302284334293	2.33715466915762	-1.2321204901688	5.36593758457702	2.12512999578323	-1.09110072821281	2.32968371372039	1.26889481348005	-1.95170548153722	6.28603994045229	4.84004978023715	-2.61042141070613
"prt3093"	0.549471796048384	0.567427816619544	-2.18097923696959	4.72165635485103	-0.790844683111498	0.84936306626611	3.32821737707501	5.42041944722422	1.2026269396275	5.36069159470845	1.48547549474532	1.03985000259162	4.20508152229855	0.782777545054638	5.49003394972825	3.47092069489062	NA	3.84948752082653	-0.242598291516617	0.388894874943162	0.247492161435788	0.800016419146121	3.42406408674821	NA	3.96445318845067	3.58332759996205	3.14422046074331	NA	-0.520187407477993	3.1485288930504	5.15094163116429	5.19017978492118	-0.599274671920278	NA	0.0503129306465497	4.17756528966999	1.8025838310151	NA	1.85023554627239	3.48934050723955	0.644726664552352	-2.22506677105575	NA	3.5621515639066	0.292255403421753	-1.37623589164982	1.79257979121632	1.57621074382122	3.45775276249851	1.87724876505259	-0.891148187226967	1.58800947004893	0.507554818464705	2.00349320506014	4.3392857462862	1.18849278378579	2.81855116322228	3.06306083621313	1.10398502574919	7.34038300575834	2.14244604529977	1.53691080561309	-0.239828652843294	1.46063139186723	4.86760358565244	-0.741397108368389	-0.575116346588001	1.41807830889376	NA	4.7341259872218	1.34215678261407	1.22621556391637	NA	0.606057835194549	3.96842736142618	NA	2.0368439595417	0.928414354511747	1.41983876481225	-0.729974711546973
"prt3094"	-0.964235722557904	NA	-1.91193786707037	-1.55530108192372	-1.42506001505972	-2.39661296568402	0.160059822605609	-1.54958962414093	-3.1733108006899	-3.90753910995773	-1.87876744010921	-1.87172558540154	-0.874073238683421	-3.2991803563513	-2.96160537026373	-2.26589864488224	-2.25208299725093	-1.51847434395503	-1.87360899395257	-1.39878532274968	-2.54059076654087	-0.198620482336424	-3.07220586326637	-1.19093703517954	0.27745380002813	-1.41126413664228	-3.21644120632889	-2.43911197761532	NA	-2.42074700618682	NA	-1.39020156708066	NA	NA	-1.96399441830294	-2.63429964590353	-2.55598303049321	-0.852657367951901	-1.08155339473749	NA	-2.89780467732974	-0.960734329815106	NA	NA	-0.686110136300244	-2.02920795747412	-1.3328229865256	-1.04434576118236	-3.33725005053493	NA	-0.558308380473771	-0.0540628230326932	-3.4430120057537	NA	-0.386403738709411	-2.90596747658912	-0.688268953108581	0.200824418138181	-2.358720544207	NA	-0.478870568371378	NA	0.381698163871504	NA	-1.27802501058579	NA	-0.754296722519703	-2.05779917552408	-0.35854948106468	-1.36083681683171	-1.58803722005516	-1.38975412213157	-3.08306136239058	0.0898227420779566	NA	NA	-0.778135056201455	-0.816362298056067	-0.727341036000416	-0.851635349440706
"prt3095"	-0.257740075275227	NA	2.44213506917481	NA	NA	-1.1960106926112	-0.279043492678512	NA	NA	2.12207146336926	-0.251732220430569	-0.77532409999316	NA	-0.356215960399505	1.3413616713193	0.899863196178038	3.41097694843249	1.12793392157937	1.02865803877603	0.213947412989083	NA	-0.760775101616645	0.246834417511835	2.41956745532302	1.63808477767978	-0.302401382796446	0.44053236184739	1.48321427559578	0.28604300195202	1.47041067219348	-0.402182383647124	0.889803448311427	NA	1.32163439213562	1.01017564932954	-1.16581387766353	1.05952944039525	NA	NA	2.76277327686136	-0.555242805160374	1.73550769339063	-0.226442796516158	-0.366681321811748	0.0507389832914169	1.96476393009312	NA	2.02920035069463	3.61980824100833	0.813004425323277	1.5896422064584	0.999675566463674	NA	1.44816172386814	2.07172138685057	1.2931235514356	0.369620037460224	0.201444897594843	0.959118069214356	-0.658318573042785	NA	1.74276495413213	NA	1.22775379209672	1.370003151199	1.85230966585638	-0.73504545387406	-0.230719576391286	0.400285432349333	2.17202731614995	-0.302606663314496	1.5526087107297	0.177445437396071	NA	1.90159127864623	-0.125680508994769	2.73146301196087	0.385748639570479	-1.39513941695308	3.74015673039416
"prt3096"	-5.48136446389809	NA	-0.899917752486813	NA	-2.43101984474635	-4.9102738034114	NA	NA	NA	-7.05254669390245	NA	-7.4284914237106	NA	-6.72852661390194	NA	-5.98271356932698	NA	-2.93715346102725	-2.93012216637564	NA	-5.01372462433618	-5.17687479151237	-2.0218249600191	NA	-6.27513951251215	-5.85048614200746	-4.42431988021368	NA	-3.50554520677849	-0.37898434405112	NA	NA	NA	NA	NA	-1.71925134848307	-0.861267689641209	-4.43681694273975	-10.0440282961267	NA	NA	NA	1.0074419510371	NA	NA	-5.35054352258346	NA	NA	NA	NA	NA	NA	-7.67650631431311	-6.05686775736139	NA	-4.65551100082305	NA	-6.60832293162008	NA	0.49613674498147	-4.4202709204295	NA	-3.85449977521436	-5.77572387135811	NA	NA	NA	NA	-7.47553714831114	-6.00023693053415	-8.13927690765659	NA	-7.13708980487236	-3.49159228091009	NA	NA	-5.30254484701205	NA	NA	0.220873292814637
"prt3097"	-0.700863556017025	2.48599592363312	1.32965940395462	0.0889577236417283	3.40786957564885	1.76889759664939	1.09601399776106	1.31768980188091	2.2267854850782	1.48237874741616	0.259789903362954	0.219665737651654	2.10767747714963	-0.00786584234486004	1.07284506743439	1.19103992284434	1.09686209950196	NA	-1.56767457718437	NA	1.34962852000613	1.27490798306633	2.55029192748036	1.11510942155932	4.44039274502569	1.48735491424435	NA	0.0653738712851721	NA	-1.07482468023036	2.78429627936926	NA	2.94250466061053	1.69536216310004	2.68369320627567	0.108353637727768	1.74373532484815	1.69591207373864	1.9194668823845	NA	0.291763953651082	0.962129974082159	3.71818102459095	0.873592191525947	1.85841808798518	1.5469901432508	3.66226459816569	1.79618797585837	1.45673714585945	2.22142250685589	0.828536949487966	1.49571340136326	1.0121866996859	0.142278535251491	0.157316946550246	0.146952225042749	3.42265924092229	-0.554092236148833	3.14980326593923	NA	0.180614982962735	0.458619602966436	0.971917290046904	0.868861826146904	2.1557128708015	2.51383954770281	1.21918571071611	1.59922126331347	2.23589438697534	2.0366390408901	1.20425920625843	0.27466682887573	3.15371460058642	2.49336959228846	0.813181486543325	0.713255809947094	0.0515850634693681	1.4300659684699	0.375868885764113	1.93583090370119
"prt3098"	NA	-3.84572435013274	NA	NA	-3.501364398103	-3.30132204722442	-4.37579556370277	NA	-1.17804379110629	-1.97907151120679	-2.31320027569173	-2.5977305707736	-2.29233928155348	-0.297960222535429	NA	NA	-4.72096918842542	NA	NA	-5.87808919121933	-1.1966815322478	NA	-4.65691149745531	NA	NA	0.445033888626502	-3.090091180922	-1.77290732752689	NA	-0.331051353651522	-3.48878306936862	-3.17458720309526	NA	-6.22360297212481	-3.31232882623603	-3.38578669410123	NA	-0.291924704744392	-5.88464709220051	-1.79552325891769	-5.04223233475889	-3.24456516428672	NA	-2.79144913384021	NA	-2.67061034673145	NA	NA	-0.80634755093861	-1.47360069912551	-5.14624647663706	-6.39450371782823	-6.01154383984473	NA	-0.599461166585784	-2.6619929787456	-1.56214998115211	-4.47402475626339	-1.65740515574279	-2.3793941754885	NA	-1.29329517210644	-3.26733873662291	0.0594803485340343	-4.82154842548536	-1.66306717370321	NA	NA	-1.25339574046787	NA	-6.85576258948942	-4.28972643936447	-0.0803191425048899	NA	-0.815851627433109	NA	NA	-2.79051964042908	NA	-1.31050516955352
"prt3099"	-0.7827991994984	0.585490461136934	3.39139650282428	4.01333314966883	2.50284352725964	2.84990009739904	1.59429009740364	0.958406929352603	NA	4.49833222236525	1.65114511142155	2.40379102735958	1.62724822966032	0.137188873826198	1.51001531740331	2.45461790647697	2.9949402669605	3.90043143081811	1.74271498874408	NA	-0.0481623633585424	1.71979656674895	2.26671893724747	2.12504431739515	0.269141508374052	1.22241791023829	2.12670054671445	2.06479697305938	4.18695628736309	2.18965169854515	2.81833165125281	3.1098610202925	3.3385876683307	2.82395346395134	2.56065076179036	2.27257573957197	0.685550280894696	1.13075805729552	1.98296108755511	1.57725303656256	2.8578216261863	4.30601362769687	NA	2.09898828113879	4.59905078153411	1.86515663143211	4.06249335600988	1.35564740260929	3.30073009873325	5.31591634592595	3.85284528306435	2.39074432209826	3.76871732649296	3.92761985522887	0.664268877270016	2.39637361178926	2.75243520765918	-0.0215478352313601	0.911149813215887	1.84236976764306	2.16745287875618	2.55396222541522	2.94086597674798	NA	NA	1.93021546896785	0.573076925060448	1.23683211840619	0.0730475719865721	2.20256154720453	2.82028243306752	2.37206273624179	NA	2.31292992926879	1.10522314904832	2.49495322300764	1.11772699795488	0.538300725357346	0.802180389435153	2.34158655392497
"prt3100"	1.05287792265358	1.63523538767783	1.27942649823509	NA	2.21874219973959	NA	2.94953865527781	3.73769601598228	-0.614039366420915	3.73715549787268	-0.557744426709422	-0.126692707808203	1.86107712074314	4.87072969359733	1.61208226144359	-0.0021578807282209	1.52394092012299	1.6431734145205	5.4231384225348	1.88286232678207	0.699773380540173	6.00975758783313	0.632849090823562	0.62921198936948	3.89236458287333	0.869292911446389	0.117417387042015	1.88275563407961	2.05222771539947	1.29816313846094	-1.20601015817852	3.20677356974093	1.1839200043793	1.25392426164468	3.88203470845595	2.58904920888665	2.74302284865771	NA	NA	NA	NA	2.85201063045338	1.3442273635263	4.08770312381955	-1.36556355323948	1.03324483656128	NA	3.23597841510311	NA	3.83969229726894	0.439898729241014	4.47800756708223	-0.826282425595487	-0.606727123534011	3.58214779812615	5.8101857305457	NA	1.98630207894385	NA	1.58587412421379	3.79207259520618	2.92069436380529	2.62238281935817	0.647889948350059	0.353536250673295	2.79574802152794	1.96579200225295	1.7451313582913	1.5511146110813	0.199545056176121	2.07569043975903	0.654897352309031	0.899922840641704	1.66794043912541	NA	-0.116950381216548	3.39933179752373	0.205634188013069	2.19229776813683	1.50659086664815
"prt3101"	-1.11025611604284	NA	-2.53396702780375	-2.39420554039612	0.490382645575543	-3.16828458905209	-2.27166790413917	-1.39353379498574	-1.87054507245408	-3.07163942158646	-0.983360988460761	-2.30666501977766	-2.3016190344188	NA	-1.73826375037506	-6.44581552062775	-2.60592351060041	-3.94594334685103	NA	NA	NA	-1.97922891681733	-1.47292596381263	NA	-5.89358499250797	NA	NA	-1.11177384934994	-4.83658345727761	NA	1.51218609347777	-2.42244154839282	-0.0104481638473124	-3.56293506828965	-0.373060845325429	-2.47988222538089	-5.61956056338265	-2.84312144789087	-2.24362061252925	-2.26311074601765	-2.44784411524255	-0.744406737297553	-2.30937313065061	-3.53961527139791	-2.76050589667299	-0.248966574934056	-0.443827535483512	NA	NA	NA	-5.07161965137482	-4.24374316059784	NA	NA	-1.55758793978777	NA	-1.95264192363024	2.01329026042607	-2.15369905974947	-0.210496934461078	-0.607596133078291	-2.32489250744555	-2.14529957620647	-2.22244312674748	-0.80562110435314	0.0313325970772403	NA	-4.8826388152	-4.26228643373499	-2.21703048269081	-4.88302721682998	-5.23010209177276	-0.609682828979354	-2.12974455317824	0.20594752436352	-2.27219576796447	-1.02442346848405	-1.37035744731441	-2.61496152081937	-2.49137934085882
"prt3102"	-1.48506715646156	3.26256322153787	-3.35802641621564	-4.29991603369313	-2.10709251790623	NA	NA	NA	-1.02990989559113	-3.12497381996527	-0.371370981027035	-5.5878624571292	-2.95593361339451	NA	0.897889178458114	-0.162440741247886	0.487302445807042	NA	NA	NA	-2.03701694094631	0.293957421305554	-0.182622056853725	-2.33749273543602	-2.90293813196964	NA	NA	0.0468399100558695	NA	NA	-1.14394430652588	-2.59742819457598	-0.162491272293195	-0.0926912276180454	-0.325547937963353	-1.78803194416848	-2.01992938568154	1.51601846486561	-0.4578529907446	1.94993492813704	NA	1.880157539409	-1.55424214053348	-0.855629584902261	-1.07611203609479	-2.252773498108	1.4000573099055	NA	NA	-1.93870059688375	-3.71702620554499	0.237719945206617	-2.75856932974269	NA	-2.63960068876786	-0.38773179287398	-0.955870497919745	-0.399618670478611	NA	NA	-2.43415622540783	-0.280235726434358	-0.223921010414809	-3.50361167428518	-2.0299338806446	NA	-3.29236643948336	NA	0.763383549775553	-1.69801993247799	NA	0.443620011684847	-2.5259939850963	-1.37644696660147	-1.6581979168627	0.2305640150071	0.0274023005144919	0.486714432196296	NA	-3.84126400094792
"prt3103"	1.76377699199053	0.81722733828118	0.840433446638292	0.0479365877294341	-0.301471733666136	0.28248713263761	2.63691248555279	-0.651154521123631	NA	-0.610254196412636	NA	0.464187559813502	-0.0691315515783572	0.501494893755783	1.67687961345872	1.81572695382564	2.78116607063774	-0.922918800310278	0.328522498248635	-0.196650088209654	NA	0.211268279007957	-0.443884184543023	1.90825409836734	NA	-0.34042765585187	1.6988253605411	0.404496593390463	0.684164185939488	0.660365343924634	-0.249716520157165	1.70090627059718	-0.173626470649747	0.559515757432767	2.88820567893928	0.571456212153172	1.94169791201443	-1.15193010514926	1.85968426010283	-1.09641601162747	-0.649351870319062	2.16129780127238	-0.73433166499313	1.04130653620551	-0.263209050532818	1.12373918495979	-0.35932254768817	0.620028035699688	0.184642542400782	2.31747775037057	0.637284791274184	-0.819110792839868	1.433123652247	NA	1.76173360692269	-0.779262587087688	-1.59390329188445	2.20113784355946	1.62345169224958	2.71625993064631	1.34629343310585	-1.5711766972442	0.965108539169107	0.637768505750616	-0.13860365579555	1.79088962956105	0.00398061735052524	NA	-0.858085540703717	-1.50560336683973	0.342965007656513	1.59634693249227	0.244980782363892	-0.563359781700411	2.47893902316909	1.16057541454396	2.06221398404934	NA	NA	3.23148277604228
"prt3104"	NA	-3.88259652814325	-1.7954720502804	-0.453842919083691	-0.415915802901552	-1.64745858787019	-2.40942455559578	-0.703458096163602	NA	NA	-3.15516438051557	-5.04464611357239	NA	-4.2611025928881	NA	-1.48183092447304	NA	-2.84750230746902	NA	-2.15116029704669	-3.01931699707173	NA	-4.05088832260511	-5.5904747258014	-2.42945592735048	NA	NA	NA	-3.56223193803869	-3.95693908654269	NA	-2.38829389463857	NA	NA	-1.78113852514049	NA	NA	NA	NA	-4.05958997667273	-0.89942288168086	-2.77721994789704	NA	NA	NA	NA	-2.20921809964047	-4.30145269353258	-2.93060513625649	-4.24019892240998	-2.44540743119503	-2.31039884995023	-1.19116632800245	NA	-0.356695350656224	-2.25893770097614	-2.4631556379276	0.15282087564572	-3.44511602549569	NA	NA	-1.14187652882953	NA	-2.91414823286739	0.364720051717307	-2.29226740649869	-0.265270037736722	-5.25745947987842	-2.08272509336804	-0.154567101533635	-3.19728629544179	-2.99502001459022	NA	-3.42889171435776	-0.181933215932422	-5.13400768338562	-3.09361841521659	NA	-0.670487137576421	-1.86035615521434
"prt3105"	0.651037111292744	NA	NA	NA	-0.375279568031352	-0.671004320997338	1.37813946353909	-0.371625785585149	-1.58165428766446	-1.08181428131097	-0.327598920818552	-0.903149870445876	-0.147848180072973	NA	-0.83956527623574	0.561132612586652	0.466998260950316	NA	-1.61804244261135	-1.50692395676254	-2.18835278417159	-1.02656179960694	-0.779156713944559	-1.02000821079371	-0.212504558328663	-0.711439631720762	0.803233432609366	-0.902099654166563	NA	NA	0.574522175598903	-1.90307855586921	-2.84206351040525	0.638096662286546	-0.649745161796251	0.0452015226161193	-0.00856213494120386	-1.19103510845002	0.0440522574807302	1.93317023976259	-3.20180495662035	-1.06768570061348	-0.367634521787675	-1.10299332698748	-0.512803642438707	0.307960921375365	-2.94757616955225	-0.0684519804176492	-0.417861298870759	-0.537961819061863	-1.57474509127899	-0.145662308223231	0.198722518575113	1.30341229923723	NA	0.941344405374572	-1.15787255918173	-0.157792463057371	-0.694642567570703	-0.503879831502313	-1.11811662323776	-0.522707675010524	0.544869445037623	-3.3457621906367	1.2460574091679	-0.540699357469994	-1.7838291520187	1.50603756071594	-1.42263490721474	-2.79809577324703	-1.49195399366666	-1.60266084753694	-1.83559636127965	-0.0546006999031129	1.90820650861517	2.20941404354428	0.653133705660933	-1.38415115556195	-0.204383791821659	0.700868616403778
"prt3106"	NA	2.83890553176473	0.577042695309903	2.79673009625826	1.65366368047279	0.74880712071293	1.26387784215086	1.60764517425775	3.1100103255496	0.729326709045689	1.08554606350443	3.78997919064976	4.0211714669581	1.15614327222999	3.75136257759278	1.24239707405734	2.05626881239563	1.67952962960807	2.57802866165378	3.34735888325117	0.543980921270231	2.73742846765841	1.82296551395454	1.29951661126443	1.27459422103503	2.63137542183817	1.44547844090491	1.45958928602423	NA	2.01776346008961	1.28906687048403	2.95391987357995	2.20933916374079	0.0372591753700038	NA	-0.101171125525741	5.06934021070523	-1.02278220115366	3.36787916586887	NA	1.91457999550096	0.733755159057419	1.5105104336134	3.51574986965676	1.69987504896048	4.24506605857329	2.75546712069411	2.09227172624103	2.52243624146511	1.2986265782717	2.44857420415607	0.626422675411681	1.61911149935427	2.53542942042286	2.0215172958796	2.22939289100642	NA	0.173304412707076	NA	2.1050332636819	0.0706366497754681	4.70300570011829	1.47814950827187	2.98076652380779	NA	2.39402266419586	NA	NA	-0.926084585155378	2.46434088430176	3.83409016202447	NA	1.39007516205549	3.46148161117557	1.47806177406003	2.35510583672758	2.47361915210038	2.74067239094866	-1.25839080417869	0.890896673384324
