"s.6"	"s.24"	"s.33"	"s.47"	"s.51"	"s.53"	"s.55"	"s.59"
"prt3105"	-3.68576836941115	0.172163420391652	0.324154779073217	0.889326191385553	-1.1668577897347	-1.25327723492156	-1.65846682686711	1.19404122865987
"prt3106"	NA	-0.45274111686238	-2.14556455803697	NA	-0.267604219853858	NA	-2.16889922848775	NA
"prt3107"	-1.28620036736079	-0.420388036398686	0.440999331413064	-1.00054153133332	2.55524079482008	-1.04105674186189	-0.199657218705808	2.90779023446697
"prt3108"	-1.52010998584845	3.35066068668002	NA	-2.0555231483932	-0.629012920222875	0.247812087723813	0.229715174895695	-0.429140082775802
"prt3109"	2.47246159695656	4.04321050121943	0.766249379436432	-2.32037929376921	2.25602670485403	0.751937168886599	NA	1.16866076059357
"prt3110"	0.642059924822046	-0.752605372780477	-1.98396926003254	-0.73998741639603	0.525554182558101	0.843969081020118	-1.69674909520581	0.672802321468056
"prt3111"	0.997979430362691	1.81066276245671	-2.21486007015459	1.66749115622726	1.9441854373583	0.494839435431194	0.59277574750491	-0.370863206600847
"prt3112"	3.49878238041049	NA	1.79685237117379	2.7766166477103	0.242055498869467	3.86085792885208	0.415141422518078	-0.42044246618816
"prt3113"	2.44290626891136	-0.823497619368424	0.306424455044494	2.99584232538546	3.4539858366127	1.00492650792266	1.23638039510408	4.14608727644354
"prt3114"	-0.161310891370156	-2.00801200664478	-0.0210095740357404	1.11359808764174	0.246843302062805	0.365128783170382	-0.0694858109409224	0.247740605833146
"prt3115"	-2.58824939472571	1.65887932675194	-1.59424414558779	-4.50754814137477	-0.177522456627303	0.57545874339331	NA	1.48962642505788
"prt3116"	2.15936500368445	2.40888155301787	-0.227602200690615	NA	-3.02613493824536	1.15747253999607	2.60830951918209	0.141289540721043
"prt3117"	NA	-1.23624258357698	-1.22339505723423	-2.35014531308605	-1.08828418878909	-1.43830614619336	-2.37283833957354	-1.21088423996109
"prt3118"	NA	-6.94540099709738	6.5390189051735	-7.27792720529305	NA	4.91973258692776	NA	NA
"prt3119"	0.547763129483877	-2.49077972485667	NA	0.445118845743835	-0.67232117385911	-0.110052289924135	-0.595011606253926	-1.63704115244075
"prt3120"	NA	-1.72404007305939	-2.68183749229104	-2.70741235190781	-1.51212948218811	-1.21012439215913	1.63236260075917	-1.0247609621594
"prt3121"	1.58810885779224	4.45133670316909	3.55655119193891	4.25509181100565	0.727308844896301	4.84512246730163	1.69061920651094	3.49319050705787
"prt3122"	-0.304610204397362	-0.415251961216416	3.37748886471416	1.36730346709227	NA	2.2536180375532	-2.35752736133728	-1.77001740873146
"prt3123"	3.04814854783543	-0.996203933046493	3.20102082768339	4.32771989365869	1.55683967170493	1.61218198152664	3.90031362057312	3.78314761589561
"prt3124"	-2.6312722919727	NA	-1.97695112597876	-3.32567029816734	NA	NA	-2.16330549781656	NA
"prt3125"	4.53398353634714	2.74391529028572	0.544171840624495	NA	NA	1.10911257162317	-0.00594549328505034	0.831775936564071
"prt3126"	0.923117478263975	-0.953663111943553	0.755883169052662	-0.366354334062478	1.05599051798817	-0.0970359660616497	-2.47257496703325	0.250508937932176
"prt3127"	0.74873748327274	-1.33778183734836	-1.05148657612984	-0.908503408238078	NA	0.895517821713121	1.16678288860669	-1.19238671992019
"prt3128"	2.0934626839204	1.12291848425414	NA	2.78161600798713	0.423411499230056	1.00404742810232	0.712432441242958	-1.09218292003105
"prt3129"	0.2399236854962	-1.20088576244506	NA	1.89136580424025	0.275085079026235	1.59377051420556	0.14561874780334	-0.172055490093209
"prt3130"	NA	0.401022599194779	-3.65679189438662	-2.63922445639636	NA	-0.718326344760049	-2.20879527747877	NA
"prt3131"	4.19439662053953	6.44287340056988	2.29523872157033	4.48893196984113	6.87918596685367	4.60985246221639	2.49520714279448	NA
"prt3132"	5.06895553195752	3.85189324716089	3.14291144354163	4.4072172198634	7.85617268059297	-0.0773102857478714	NA	6.06044520246143
"prt3133"	2.73964950977682	-1.51153096552635	NA	0.28406534994981	1.45502249395192	0.532758072229716	2.71826991935466	-0.982324658827737
"prt3134"	0.422298166242051	3.3843121013749	3.17976181132536	0.616058393233804	1.9660744499033	0.956271297029393	0.802576595545634	2.74239262791816
"prt3135"	3.30119043083895	1.66113664839243	1.03243871396973	3.14280305318972	0.0513520715739036	2.93633823665725	4.12696366828628	2.51906458877864
"prt3136"	NA	-2.44147350369436	0.500650638843453	-1.22621747011851	-1.29385697191145	NA	NA	-1.5600514611459
"prt3137"	0.986121735934418	-0.666192048756753	0.427479982773042	-0.242477737751703	-0.0346813994913767	-1.8426915898562	0.118094590530116	NA
"prt3138"	2.45166473044039	3.30140499067099	2.94007997213554	-0.621233457574125	NA	NA	-0.211717616655609	2.31021998914457
"prt3139"	-3.10421925955981	NA	-6.50702187536458	-2.53038775508393	-2.26810469414761	0.19278957356168	NA	NA
"prt3140"	2.50893496849416	-2.99423331912785	2.18065480945936	NA	1.6064988299021	NA	-1.93683786952408	-0.0611225765911674
"prt3141"	NA	-0.0335718775243319	-6.77689902421473	-4.63712666725399	-1.23787399186069	1.37169445115814	-0.986229650385806	NA
"prt3142"	3.7820884765068	NA	3.39696922854846	3.85507767071714	3.52173827653025	2.64813606227332	1.36783979643303	6.27180004953649
"prt3143"	1.54065327645258	-0.0773876368092903	0.49929526742553	-0.667106076104716	0.545895633902487	-0.423592881007643	0.406455223182429	0.336727124144242
"prt3144"	NA	-6.04363345228046	-1.19486888272427	0.105269014250995	-1.11761503709186	-0.816543945665127	NA	-1.88958564266699
"prt3145"	-3.43931917935056	-1.35287138246301	-1.01282367086274	-3.02978827395086	-2.14840163211127	-1.33554428247117	-1.47611340638787	-1.87278009900047
"prt3146"	-2.67140874964447	2.50305944119401	0.0443456859027427	3.55632599649131	0.91753727795985	0.608275225218886	-0.718223252119052	-0.956086380577125
"prt3147"	3.08814941609152	1.30270277685856	-0.349651540313041	2.02665166156024	0.0269583591687401	-0.588000952341905	0.0193703773964948	1.39826685449751
"prt3148"	-0.416427776814176	-3.30321896420486	-2.67348369617965	NA	NA	-3.58666254634812	1.98439748051578	-1.38152865499577
"prt3149"	0.410307352043762	-1.51376470589333	-1.94388945718234	NA	0.213605117240645	-0.55286511265486	0.90110999028262	-0.426896199496437
"prt3150"	-0.771156753229549	-2.04455713900903	-2.1889084417643	0.440066349745113	-1.40130415864691	-1.97605041081074	-1.52373528105437	-0.285441510739257
"prt3151"	0.988512072974512	2.74791067032108	2.66571382234252	2.24583611981733	1.75920972761682	2.9815409179611	NA	3.60798767201968
"prt3152"	NA	1.00561094419893	-1.14446414459737	-2.30093990125085	-0.814459218314799	1.8870043186141	0.0878524684438513	-0.161686092365107
"prt3153"	-2.32199963726547	1.08426594448346	NA	-1.0801089749275	-0.451493654914328	1.2316531888584	0.106831451255196	2.21343258657726
"prt3154"	NA	-3.44987502318777	-0.464859708915042	-1.20743617460651	-1.24004869658327	-1.34808848213696	NA	-1.24457503336403
"prt3155"	-2.1592218124238	NA	0.35491156837193	-0.457195405494821	-0.658484026908839	NA	-1.1143263784613	-0.722742973773561
"prt3156"	0.0632729599404816	2.58727073178365	0.540354822923892	2.87294221835523	3.53563505854476	1.4427970330515	3.0402510466165	-0.00724479367836761
"prt3157"	4.71911799785435	0.10215677250284	0.529692333093458	NA	1.21253524317819	-0.306583583272417	1.89857469858956	NA
"prt3158"	-1.47327652735596	1.23753597415963	1.23413912971671	-3.66650259692004	NA	-2.05227815065802	-2.35396686311168	1.81027281694461
"prt3159"	-1.83587897872949	-2.0729463702605	0.0559601193284467	2.80421270662463	2.94918304557913	-1.7516547794237	2.08984453908442	-0.812948718856063
"prt3160"	1.54002492852568	0.113990781342958	0.2469188144772	0.142272009738466	0.777191615234438	-0.467429800476864	2.46536961843609	1.13167062808885
"prt3161"	0.141754700813265	0.28309290778576	NA	-2.02529405803303	-1.32185058674277	-0.744584525951037	-0.128142127046894	-0.719262447829872
"prt3162"	-4.41185882765283	0.76759057739119	0.778332851791567	-1.45038243657318	-2.02345111815757	0.989913211563104	-5.19607699188765	NA
"prt3163"	-3.74486160831542	-1.56536965637448	NA	NA	NA	-1.95120889691931	-4.65720143182953	-1.97714139814723
"prt3164"	0.383744057934007	-0.96574291307325	-1.99140100404162	NA	-1.9770088645267	-1.0834549343787	-1.04323331999293	-1.59140782305391
"prt3165"	NA	-1.3448703673714	-1.24100387962907	-2.81611227390129	-0.491376043842286	NA	-1.49437969976326	-2.11839497227329
"prt3166"	-1.60087638666874	-1.88925653731152	-0.146400815459784	NA	1.54237413337838	0.673241949299407	NA	0.649201494870349
"prt3167"	-2.30728326747812	-1.65546084413074	0.742330653959794	-0.230917806472417	0.610279844411023	0.695323315514788	5.36635817836088	0.240178784590481
"prt3168"	NA	0.530857344290222	-2.72570470866591	-1.07250477949625	-0.99423985706474	1.44579260323783	2.65143367021217	3.12986064708577
"prt3169"	NA	1.85287007602894	-2.05633172539638	2.23618739211396	-1.06550316173076	NA	NA	-2.44956958027921
"prt3170"	2.86460951344734	1.61761086041482	NA	2.04189377149969	2.67193945742402	2.39402800353978	3.73430935630357	1.5495724618454
"prt3171"	NA	2.91560194152889	3.99961498444684	3.08659538959951	2.8229453634756	1.61758621729562	NA	3.68219049183973
"prt3172"	1.09535355170721	2.60500515085432	1.78304140495006	-0.308298439224559	1.75310573897835	NA	-1.86829850272281	1.04730223866241
"prt3173"	2.66641509760082	3.06783704045084	2.61877131960597	2.95636708391906	4.22699017304968	2.88129276408736	2.61371706454861	2.6934121575522
"prt3174"	4.66313369692645	NA	3.37501030114848	NA	-1.27936885868955	0.296467898928674	-0.458502144680898	-0.774331157734425
"prt3175"	-0.476351865016952	-1.79263483333747	1.19088707453251	1.1449005226019	-0.62581378340388	0.330593345074905	0.398542212287176	NA
"prt3176"	2.89070038655069	1.74029239742499	NA	-2.3579909333632	0.761920496349701	-2.72322116538828	NA	-0.543757911023642
"prt3177"	-0.532362193951795	0.52995003272352	0.104058257796027	-1.09757885973478	NA	0.448246660366474	1.03168922369839	1.96007587861906
"prt3178"	-1.13629748826196	-1.11583871848226	0.340114684357026	0.27618042328492	1.5263121801464	3.51534683267589	NA	1.08351983518563
"prt3179"	1.9844594146135	7.67741706740327	4.62788621816781	7.24981596092721	9.19351921619009	5.96614026106828	3.70908265737521	NA
"prt3180"	2.2005204686876	NA	4.25510556125049	4.99188465530957	4.30423034809811	2.36691476484591	4.07465709140044	NA
"prt3181"	-1.27424418670641	-3.03357654482192	-0.506423729664309	-1.2591793713292	NA	-0.637108035495834	-0.466528531779765	0.310395972207451
"prt3182"	-3.27550293387435	-1.05510067600051	NA	-0.860660784502401	-1.84658356057683	-0.657558859780361	1.50540894464091	2.04583427710332
"prt3183"	NA	-4.04270518593536	-4.86856979476584	-3.960852117367	-3.24042900570108	-3.56994023834681	NA	NA
"prt3184"	3.7328635946604	0.278295363870898	0.631155340340831	2.39503338027691	3.25965327395666	2.18650314324531	2.49334549643829	-0.325063732587763
"prt3185"	-1.85051759353364	0.690352448222968	-0.947441170990311	NA	0.862010356747344	4.90621062597547	-2.50818344353565	6.29654459373918
"prt3186"	NA	0.11415065208202	-1.46956402906862	NA	NA	1.09592244397086	-1.60494813738159	3.16890112948555
"prt3187"	0.160578873899905	-2.19345896761977	1.09374841387547	0.60304493786146	-1.84049033087348	-1.08353683056228	1.93820761447753	0.99209949317334
"prt3188"	1.93429062603311	0.702011522819318	-2.21385089045979	1.0213188730297	-0.307035522983033	-0.224176745466697	-1.45320993524618	-0.123080194629787
"prt3189"	-3.40068217681553	1.45406413027213	0.0737326405511672	0.599020267222826	1.66133213813279	-0.94208409886046	0.0457171818554521	0.0420776381457914
"prt3190"	-3.9169181202373	NA	-2.38058760111193	NA	-3.63734985056392	-2.03563029052101	-2.37061681252346	NA
"prt3191"	-1.98112337112099	NA	-2.034762926007	-1.86145830357001	NA	-2.85883994357893	-1.43062803223634	-1.54341382646501
"prt3192"	-2.54508236994908	NA	-1.94450343529871	-1.39060568054573	-0.919124042785037	-1.95948699823206	-1.44432924977071	-0.559259868410394
"prt3193"	-0.694039828725137	NA	4.30649184650476	NA	0.64984488937984	-2.43609938825199	NA	NA
"prt3194"	5.87251796751336	NA	2.1866550461762	4.37324224562389	-0.378193241844938	4.23083858082024	5.59901094499308	-0.632466349124459
"prt3195"	1.21402767181255	-1.42417164457009	-0.783060365838218	NA	-1.36877015282056	1.0709860735273	-2.300519140944	0.325948160962996
"prt3196"	0.626988295953976	-2.87474316671994	0.50456213863492	-1.86758067846454	NA	-2.77492984871611	-1.19131563931915	-2.7551243829734
"prt3197"	-5.95936663173648	-7.25657034030279	NA	NA	-6.09309016892547	-3.33025285552015	NA	-3.53935943484625
"prt3198"	-1.01839671855685	-0.567797996100271	1.19767820123616	NA	-3.61122343492258	-0.375757005529228	-0.698962188246991	0.894711883094169
"prt3199"	NA	-2.04522383670812	-2.79437574786638	NA	NA	-2.48660171186415	-2.56581372847484	NA
"prt3200"	-1.83959669241614	NA	0.0832983706143905	-0.778224117728879	NA	-1.61791191221016	-4.43405740301739	3.38245067322411
"prt3201"	2.99871156611875	3.65080001917917	3.49566555798186	2.80682461008957	4.5796574621648	2.92868421068132	1.08658246043863	2.8527531379141
"prt3202"	0.475258913631724	0.658438535226927	2.86760216517364	6.84219407035949	5.67860601675183	2.45001416175039	5.52033517853027	0.668828658426426
"prt3203"	-0.0359676752866502	-0.168429199832412	-0.142833312372587	0.218861964908511	0.92211378911092	NA	0.259222628039583	1.31851638024121
"prt3204"	1.26855538704239	1.63715924067045	NA	-0.984474502116155	-1.57266846670387	1.37443717211591	NA	NA
"prt3205"	1.9753343644254	-0.330989624643078	1.38044545302649	2.22126236242762	NA	1.62999002493451	1.04575823152687	-1.51403243918087
"prt3206"	2.10618716669404	4.52242936271742	2.54551137774302	1.78556941689834	1.51440119562747	4.85670358347144	3.46853051288257	2.59647333962336
"prt3207"	3.67670617596279	3.48298288383626	0.640327270919955	-0.506844942984083	1.99612744318276	-0.416084349052568	0.562000797953756	-0.164772849027144
"prt3208"	2.37579464344257	NA	NA	NA	1.1374801634686	1.56449036506385	-0.233928797407725	-2.61341705018653
"prt3209"	NA	-1.31812075894333	-3.24873868469605	-1.27493666312598	0.329352764377092	-1.69657960885787	NA	NA
"prt3210"	-2.96333596655754	-4.44004387914754	6.25743959511765	-3.44216323034375	NA	-1.31110389017206	NA	-3.57744721595021
"prt3211"	NA	4.36176044674681	4.46027837452209	3.18609270640104	NA	2.04278278442533	3.29892736269706	3.73324676471889
"prt3212"	-1.88669966377092	1.43620404861377	NA	-0.988829718639229	2.20400264989569	1.83767074880768	NA	2.30708464669947
"prt3213"	-0.646045104830048	3.31323286704709	-2.2461984876788	-2.62306373577541	NA	-0.448644005918633	NA	-1.21534328225214
"prt3214"	2.79636608263468	4.46674525434987	NA	7.45646240390632	2.91983683635702	NA	5.78078074488737	3.80621677456979
"prt3215"	-1.75820578029308	NA	NA	0.280690913476504	NA	-2.19651846820865	-3.26478558275462	4.76103386652189
"prt3216"	5.4997281817472	2.90517383843927	3.48164537961638	6.1129985397515	5.32689195147672	2.77438916666254	3.50170978510265	4.56376849561094
"prt3217"	3.08355138222423	5.06392627026335	1.62178041189727	3.2774932682457	2.58604013816961	3.06798752095859	4.83373329935073	-2.02002811561269
"prt3218"	-1.4734103172493	-1.24354596578425	NA	NA	-1.59565439565685	NA	-1.54477098123762	-1.01160208390604
"prt3219"	-0.19789829735181	NA	1.67660254739353	-0.73358990162706	0.260825249774427	1.17386058284234	-2.58335582845939	-1.64094620984472
"prt3220"	-2.11219344261261	-0.441383085257412	-2.1422623309319	-2.2985437119442	-1.05756643203653	-0.507861771781829	-0.786989564988959	NA
"prt3221"	1.40494156799782	-0.84883855872915	NA	NA	-1.19455386324004	5.67143682331347	-0.69158790879538	-3.99415180350349
"prt3222"	-2.86344569667278	-1.46109531828299	NA	-2.04451215651242	NA	2.15463694355448	-6.543586583172	-2.63179151029662
"prt3223"	0.917296582580177	2.13337935174697	3.0622465479946	1.97818395557992	0.666902886275541	1.65298332270286	-0.58469971726308	0.0798091921934616
"prt3224"	-4.40972350908853	NA	-2.31582161096295	NA	-2.02447442772663	-2.17814371410199	NA	-1.17200627542497
"prt3225"	NA	-5.97657923383506	-1.89390751034394	NA	NA	-0.947327817084869	3.93106054638456	-0.549628544635236
"prt3226"	1.99040853439403	0.131889541967169	3.27806470130976	1.73262381363361	2.52733036411291	3.65937997118304	1.09077140214982	1.78885631826752
"prt3227"	-0.649032246728657	NA	1.58836058513241	NA	0.762510017951612	7.29367724442685	3.58375423256585	1.47388556861193
"prt3228"	3.53553112460911	7.4214351769867	1.38783428807707	1.778090492645	NA	2.65618640072607	-1.5902723426865	-0.326091755427086
"prt3229"	3.79568520391361	4.64744727937362	3.14742031143194	4.77678707924346	3.52859951746042	2.83131780565473	NA	2.51206084206585
"prt3230"	1.79019137886181	-1.56871550764318	-0.287486028045194	2.14066792796692	-0.770157956993586	-0.689631849643351	0.90581905826282	1.42314209518706
"prt3231"	0.866052874642362	1.50407109089872	NA	-0.775602513607924	1.18486440964653	-2.45978429481664	-0.746366002375861	3.12927089938896
"prt3232"	-0.312803496865026	-0.0266245680377428	3.39166272645498	0.0460211605154485	0.669651178878046	-1.17103948625304	3.26336771711766	0.829238678063716
"prt3233"	-5.27664230834172	-9.54107463197579	-12.2373967644319	NA	NA	-5.92257737998401	-1.13424096685506	NA
"prt3234"	-1.2827833822734	0.646689463825029	2.52584558957769	2.16050462564987	1.33690261768715	2.30443820431963	-0.736137665919037	NA
"prt3235"	-1.66107205409313	0.661096448853786	-0.119259092710245	0.362822766280509	0.95177182780006	-0.564036903095817	-0.989425780082557	1.0610702832568
"prt3236"	0.735924754982542	-1.06229849218725	NA	2.47129434377199	NA	-1.52611809124113	NA	0.160886662769862
"prt3237"	-0.14278231571616	-1.46609174321721	0.25640132510733	1.21021978924061	0.502994671798804	2.0800854682824	-1.05583755819876	NA
"prt3238"	NA	3.18001762886943	-0.204886526456125	NA	NA	1.02719743346287	-4.85709671209313	-5.73538162953961
"prt3239"	-4.09174871790852	NA	-3.70721489273051	-3.71521234385401	-2.05227814563484	NA	NA	NA
"prt3240"	2.30189644533354	2.1810345008212	0.598184889380021	1.27635635170217	2.24050861069836	NA	1.13346842757001	2.74918750555379
"prt3241"	-0.298278080569206	2.00410250819481	2.71362185217975	1.29761659625577	-0.0690153874461096	-1.70803185720424	1.06058757365775	-0.769858561407484
"prt3242"	0.571470935709462	3.02551405901153	NA	NA	1.71999443571105	-1.51529193854662	-0.00674586169066987	0.729799549597225
"prt3243"	-0.189212917131362	NA	0.904946113352882	-0.951043555133519	2.01617720681485	0.355760735070116	0.218859096483918	NA
"prt3244"	1.66201094045702	NA	3.66350654549825	4.1540181504871	3.47287391743309	1.29457207885186	NA	1.73159740606659
"prt3245"	-2.64969640339709	0.0201838331730036	-1.9576996129704	0.137394458599422	-1.74107537543021	-0.657383915521949	NA	-1.7300156496527
"prt3246"	-0.200454223039009	NA	-0.743632361453669	0.533837992599551	-0.932630152654662	-2.26801726967347	-1.75312566064079	-1.11441428017857
"prt3247"	-3.6393220143193	NA	NA	-8.14493224047732	-2.67657265551878	-1.53186145475087	NA	NA
"prt3248"	-0.280575275485263	1.27274128308643	NA	0.0955862125837139	2.57282278485606	2.00825142081409	4.37302381605267	0.613927698304618
"prt3249"	5.43831031966351	3.71170629336611	4.1568930492759	6.00642928325732	5.39838972623131	4.43178372789054	5.50490326821001	4.66439599472008
"prt3250"	0.310483033924303	-3.92669096035083	NA	2.184425613625	0.523775278981743	0.706008078512477	1.89993451889799	-0.588381642073057
"prt3251"	-0.980919828363361	NA	-0.46289275897245	2.92797688913599	-1.70925166688855	2.23536694959187	3.68254914448798	0.18267992868628
"prt3252"	-1.80930216417633	-3.71926342471252	-2.08674232075262	-2.82989548928554	-4.17504227174314	NA	NA	NA
"prt3253"	-0.146411727518378	1.10854090361287	-0.0791260128562724	0.330456038784631	-3.99428479992144	-0.306908767099425	3.78608004419988	0.95494546218023
"prt3254"	-0.918180802076336	NA	-2.40685171782346	0.52679030764561	6.22569951921311	0.173494262645314	4.31363867358157	NA
"prt3255"	9.09462465365339	1.52019298302536	1.15681917669858	-1.32473432065441	3.59338279126341	2.024523852292	NA	4.54800646633011
"prt3256"	0.346888286968884	NA	0.842343321371594	0.0283188432512047	-0.279213359934972	NA	2.27301127452068	NA
"prt3257"	0.222421994870476	-2.02324446769026	-0.422654399793426	0.580956848430875	0.825601894179326	0.000853078534229779	-0.244917254577395	-1.17270287638022
"prt3258"	0.963395263294283	-2.67808425513856	-1.19575924617274	0.685495219252919	-0.999593148119775	2.97862638603762	5.05856684034593	NA
"prt3259"	1.47961225712536	1.00730446230264	0.743613006801829	2.32530373250758	1.27023051179487	2.52120130349209	1.84540578195615	1.11992668218491
"prt3260"	1.3421464800693	2.07311429827772	-0.822560967752043	NA	1.41765683363621	0.480225587231675	2.03881653966135	-1.84997518781616
"prt3261"	2.18870583992765	2.84441466350784	3.25744769257071	3.41276483926566	2.61528181124101	4.44625496810421	3.68352510535581	2.13928457694415
"prt3262"	8.40100550457049	-0.345227580994528	5.2722647201041	1.01586639497051	3.46311245339444	-1.64609562411281	4.43957657900595	-0.950328741677694
"prt3263"	0.795196427955478	0.014633128606536	0.836509518693428	-0.410688053697019	0.51376301642368	-0.310006279684576	-0.587781367952622	-0.151428826360067
"prt3264"	1.91405062897191	0.455444619561365	2.78711436319918	0.114963781504402	NA	NA	0.4706947479759	1.68263258664243
"prt3265"	0.137664896331151	-1.23269123939422	1.94177504428425	-0.0688922569196506	-0.87052290211461	-0.062613333548182	NA	-0.32829170161129
"prt3266"	7.32923675805702	NA	NA	7.64972737047059	5.42461573702781	6.98518412933032	8.40019790648507	6.62540124904136
"prt3267"	-3.06037180199052	-5.60082222796103	NA	-2.43905419929785	-2.70448918457795	-3.15433807300706	NA	-4.76654910782964
"prt3268"	1.01034602354833	2.46120509884124	0.186171597008994	-7.45355650043848	4.17774211792159	2.37251009337189	NA	-6.592829085703
"prt3269"	-6.03130158500434	-3.94322144859668	-3.07628449711394	-6.95113143042378	NA	-6.2421724792649	-3.65901863889639	NA
"prt3270"	0.67128872966429	NA	-0.120591905984068	0.418696476060277	-1.07897271011148	-0.141812481705876	-2.05481619065122	1.16869543827585
"prt3271"	-1.19594856736956	NA	-1.1710260354288	NA	-0.847666997182245	-0.327486294229735	0.28400981324477	-1.01923403715051
"prt3272"	-3.06016974886312	NA	-2.60566735791297	NA	-4.4843338686318	NA	-2.54145969833845	-4.45744949546803
"prt3273"	-0.537634321299209	-2.45174953885437	2.06898451300001	NA	2.10966056647916	-1.61156027584321	NA	0.611165590288616
"prt3274"	2.09508972041243	NA	4.56487734053859	2.96812261330878	4.0606434204128	4.35171274042299	3.66551864177704	3.00653637996331
"prt3275"	-2.02814086948438	-0.878934600612812	-1.33572287331655	0.297785288192185	3.23958080339718	4.13801183871189	-7.11202541536266	3.07783531843199
"prt3276"	-2.09877182174323	-3.1995806142015	-2.69289388458977	-1.96771134981453	-0.832739606667608	-1.0824432804136	-4.82366153778976	-2.39622560141391
"prt3277"	-0.250248692720817	1.56597162804201	1.1776925461154	NA	1.18903019151476	1.67332376065314	3.46397482466358	2.72724212825391
"prt3278"	1.60572329982501	0.651400681563474	-2.26680684857156	2.00397849334475	0.346445695293385	-0.201126349159247	0.575526785434958	NA
"prt3279"	-0.453489048452355	NA	0.966959997738709	0.902475287637222	1.22593663681703	1.19155282258039	1.41805693847908	NA
"prt3280"	6.22735383531751	3.86220307311218	NA	2.77803012528067	4.88929802565535	3.92324685981514	6.14843073875332	-0.314563697834958
"prt3281"	1.70635605341199	1.86283676310479	1.44480699474959	0.919518108960061	NA	-0.570842128685039	-1.76163765370552	2.36645706388606
"prt3282"	NA	1.83066649907392	2.8737000602659	6.9521197510396	0.525320494276515	NA	3.72642175649305	1.10476817980794
"prt3283"	-5.55582284520303	-2.81076851190378	NA	NA	-5.02128966585601	NA	NA	-3.28087518021455
"prt3284"	0.693894648636247	1.06628918012573	3.23455834212259	1.59619649248746	-0.0861539318774156	2.40540222251415	2.07810064698085	1.08352464207062
"prt3285"	-2.48721487447002	-1.14887417910308	-2.98142312477177	NA	-1.95015303470138	NA	-2.6142791059822	-1.43186330772937
"prt3286"	0.165006444215427	1.06091622713218	2.97222998897391	-1.93270013722843	3.95886253277706	1.61951660627002	0.340277965111152	-1.20250258121404
"prt3287"	0.315608870337013	2.05315787170143	1.45173504209024	0.524992809220019	3.7312857834005	0.771154113614812	NA	1.77601134800475
"prt3288"	-0.945834524990726	1.84588383494109	1.8664994001134	-0.0108099199853926	-1.01918256610473	1.0147061431126	-1.70453314616344	NA
"prt3289"	0.257107187540602	-0.30663011457083	0.145109057733376	NA	0.165997893291328	1.08448372041239	0.699361051336281	-1.53233234281956
"prt3290"	4.49690801790501	NA	1.61910767601628	-0.986483836174307	NA	1.81543519381584	-0.66483461756966	0.230611911607145
"prt3291"	0.0961542104599922	-2.14257636272195	-2.0775937599117	-3.46566342337517	-1.3301931852369	-0.5760671749594	NA	1.24896550536795
"prt3292"	1.26568989221242	-2.71790988449375	NA	-0.602280927264664	-6.15693955559221	-6.32020010732283	-1.18393063211843	NA
"prt3293"	8.57244911247169	10.5556087598917	6.98751279662961	5.44234604029975	5.60821900246708	7.98190608016653	5.86662616901822	3.60009234936419
"prt3294"	-0.707434018758062	NA	1.36352374836056	0.582306818610209	-0.782671500879403	-1.02017004780547	-1.18668303219668	-5.5117723124673
"prt3295"	-2.30248741149021	NA	-1.82664377231758	NA	2.66467131634984	2.3428175183447	1.31633168777889	-1.03917225060084
"prt3296"	4.02224098911776	1.44464917851971	1.77904045579659	2.31980839311121	1.58767560662453	3.34911988600051	3.75532363454637	NA
"prt3297"	2.16137361492692	-0.0482551553881327	5.75595404496752	NA	NA	5.50303224199487	4.43492699224034	3.55993163481769
"prt3298"	1.50380820116003	1.88133702298007	3.06106099038544	3.89408622280148	0.983343491476875	2.25642749011137	1.76903742019736	-1.03232687980096
"prt3299"	4.1078226080131	2.15694925802792	-0.839525261088752	7.00632900210924	1.39178873070548	7.8966495560224	6.62895973736187	3.7300408611269
"prt3300"	6.45801404093463	10.0946044982701	NA	4.05700286566372	8.56978231600225	5.62776134230763	NA	NA
"prt3301"	0.474735564404208	NA	0.846779280643139	-0.854344945139059	8.74338937145939	4.00892140196584	7.27957380192352	-1.12692152756377
"prt3302"	-0.0755985804744432	3.85583314396854	NA	4.64258012353515	-6.16674178212077	-1.78391225414808	NA	0.59879343496707
"prt3303"	0.505606588973904	2.38349959584791	-1.13099093277078	NA	3.63666327966862	0.468753589668823	NA	NA
"prt3304"	3.72640003261633	NA	NA	3.58837657103844	4.10262292247992	0.232151358300661	3.22954290863499	2.6853015566262
"prt3305"	-0.989382570157255	-1.57876041972346	-1.68731657471382	-2.68761152131659	-1.50090399885456	-1.79453535412451	1.32038085071046	2.84894723452718
"prt3306"	1.94559716262849	2.59163500047893	2.84012685731606	-0.84087289704715	3.3748053439084	2.04093862458048	1.67912970773446	-0.38027998749842
"prt3307"	-1.08710351152184	-1.31239689296752	1.01273586127651	-2.22356710446679	-2.10794435536839	-0.302781559330146	-1.94714379972195	NA
"prt3308"	1.42716374954975	0.972290584718428	-1.42981865801342	2.30581248239614	1.1814445084432	2.25314894047148	4.9635498452061	1.77758556087329
"prt3309"	-5.55944037190872	NA	2.48680488654476	-1.29523946038269	-0.665949223750653	NA	5.37232902499688	NA
"prt3310"	0.846267253248848	0.509550411690078	1.54595773558288	0.688131938428783	1.22837692942642	0.247087156818185	1.41967870086663	0.51537071479049
