"s.10"	"s.15"	"s.16"	"s.17"	"s.28"	"s.29"	"s.30"	"s.33"	"s.35"	"s.36"	"s.37"	"s.42"	"s.44"	"s.48"	"s.51"	"s.62"	"s.68"	"s.72"	"s.76"	"s.77"	"s.80"	"s.85"	"s.86"	"s.87"	"s.90"	"s.91"	"s.94"	"s.95"	"s.97"	"s.101"	"s.106"	"s.111"	"s.116"	"s.117"	"s.120"	"s.121"	"s.129"	"s.132"	"s.134"	"s.135"	"s.140"	"s.152"	"s.153"	"s.155"	"s.157"	"s.159"	"s.161"	"s.166"	"s.167"	"s.168"	"s.177"	"s.180"	"s.182"	"s.198"	"s.208"	"s.215"	"s.218"	"s.219"	"s.220"	"s.225"	"s.229"	"s.230"	"s.231"	"s.232"	"s.234"	"s.235"	"s.236"	"s.246"	"s.247"	"s.248"	"s.250"	"s.261"	"s.262"	"s.269"	"s.276"	"s.278"	"s.279"	"s.282"	"s.283"	"s.286"	"s.289"	"s.290"	"s.295"	"s.298"	"s.299"	"s.300"	"s.304"	"s.305"	"s.308"	"s.310"	"s.312"	"s.325"	"s.331"	"s.344"	"s.345"	"s.347"	"s.349"	"s.352"	"s.354"	"s.356"	"s.357"	"s.360"	"s.371"	"s.391"	"s.397"	"s.398"	"s.399"	"s.400"	"s.402"	"s.406"	"s.416"	"s.421"	"s.441"	"s.442"	"s.443"	"s.451"	"s.452"	"s.454"	"s.458"	"s.475"	"s.480"	"s.481"	"s.487"	"s.489"	"s.490"	"s.494"	"s.499"	"s.500"	"s.508"	"s.512"	"s.518"	"s.523"	"s.538"	"s.540"	"s.547"	"s.549"	"s.561"	"s.573"	"s.582"	"s.587"
"prt5350"	NA	0.447171281517543	-2.9497171791205	-2.26958723605649	-1.20073779360439	NA	-1.05486624644365	-0.898851554229878	-1.04175397549263	-1.57446625922544	0.211543001982447	-1.3462824951528	0.408489251231306	-2.45411233531495	0.383475729659254	-1.05598419668672	-0.698435650220883	-0.0691167970956451	-0.959833314250688	NA	-3.2016521758309	NA	NA	0.0152058122262905	NA	-1.76391596786279	-2.11489627468253	-1.95318770719367	-1.25798404528562	-2.36727106768566	-2.03771048961267	-1.69554600829981	-1.84653359458279	-0.314612012482523	0.350349925948534	-1.06992535530901	NA	-1.55300781695459	-1.4346046949252	-1.21097527410699	-0.208259064562877	NA	-1.94128182185145	-1.4541481916097	NA	NA	-1.25460490633922	-1.66823831737393	-0.0943084559423715	-0.490564146213232	NA	-1.6064595824646	-0.263566878023157	-3.12767038970163	-0.908204744598509	-0.834963442662046	-2.19194067305643	0.520139276290051	-2.59990438368906	-0.504689898722148	-3.58623302135255	NA	-2.40395903848126	-0.704570281993882	-1.39990796938144	-2.64703264390939	-1.83084664172952	NA	-0.0773232156924758	-1.03546674638931	NA	-1.3936394351693	NA	-0.381359767707342	-0.45955745735501	NA	0.339656817774551	-2.10409444952272	-1.95006409037235	-1.40000653916005	-3.79629390687212	-0.546756467643293	-2.1110858756311	-1.30553712429052	-1.68389076138905	-0.134359202044055	-2.0442247013973	-1.85095815918396	NA	-0.579673991352167	-2.01664993100775	-2.07880319074626	0.889403020547592	NA	NA	NA	-1.12865176140325	NA	-1.29316496839376	-2.84067223084162	-1.08743788337389	-1.67564107416673	-1.91454711773593	-2.17360797128468	-2.48296887023031	-1.42940362693253	-1.59569129494351	-0.814991390570298	0.543039972013979	-0.100987063664574	-0.278156713133471	-1.5671330556376	-1.72766426532334	-0.88181306078307	-2.28697310134753	-1.38186424189875	-1.04041902376911	NA	-1.76560644223078	-2.15030156682412	0.47439561432538	-2.16805905981617	NA	0.835172484156163	2.42564915630067	-0.587740995303287	-0.406466494292934	0.366072217567157	-1.42926728361941	-1.52733806275626	-2.21882629407825	NA	-0.433404676170388	NA	0.44429459247516	-1.16674273055568	0.734931470644992	-0.203084802430746	0.741645675302875	0.22692613683347
"prt5351"	0.700333266399266	-1.13640965806487	3.12451803742868	1.35902353313828	2.70165251126087	3.32380595461013	1.19692414830489	1.12830828412492	3.21519275349352	1.35514178110456	2.23604391019319	0.389496264993915	2.24782956593915	0.914394592651349	0.137590977386012	NA	1.53555341182958	0.817027253636151	0.839261595012	0.968453470413094	2.0179674337415	3.05466002129126	1.46182252938507	2.19743889878738	1.15982506686795	1.21723840405454	0.846496038899009	-1.22684488410537	4.17264882491961	-2.03475635253108	2.37513568437339	4.00455722414834	2.56683219924894	2.10237670959401	3.4476381869477	0.734607845232008	2.39116423596626	0.96870976630852	0.0066338962444708	NA	-0.529712535608278	5.07080505953864	1.27237524875377	1.27641611089088	-0.446009763991876	4.41114774827994	0.279976483669051	4.20402402295476	0.950111749820398	NA	-1.05057218717327	-0.392813446556823	-0.43276230217114	NA	1.39127316199925	1.91815351269457	3.66865637743338	1.47216207074985	1.13800910947834	-0.159926682528934	1.52634361465873	0.361868525233688	0.311130494139174	0.284004507496199	1.40265932198457	0.607737651509215	-1.42690449735576	1.91750104953173	1.87270885136115	3.21427941483702	-1.16381597940687	NA	NA	4.07172004138356	3.54960865102083	NA	NA	4.49349001915005	2.46436762160963	NA	-0.259227621934381	-1.02965615193744	1.09280870544176	1.32669011644819	1.8001120184339	NA	0.634130493846617	3.21441143872315	0.182885751200327	1.18703136520558	0.0983113656415657	3.0655936940276	1.88940363537277	-1.2536117553097	0.696315565187893	1.84062756950973	-0.757835839727163	4.36704255402038	1.34563930356583	0.760548610282342	1.8967941597616	4.91600062885481	1.31302562788508	1.67051649550766	3.42246131781277	1.97626472131321	0.877981090009837	2.01700048047883	0.680207799106642	1.58346485921737	0.148551671335263	2.44076284228353	1.08458564881636	1.45625495700426	1.22004727944885	0.981235655200251	1.29671676685939	NA	2.11464758330134	-1.12807537535592	0.671102041996428	1.1037374916899	-2.76328177382919	3.34680045840581	NA	2.4268390667596	-1.28313207942719	2.87054946961755	1.28984681604082	NA	1.4425559521598	2.02084745758348	NA	4.12761875164049	-1.3745455906896	1.05519630099201	0.378416628114811	2.10471095309483	NA	-1.09780044450175
"prt5352"	NA	-1.96817838562668	6.1372517382903	NA	-1.08502687010575	5.05808902270361	3.74868297822998	-0.00406825133693284	3.15156218454456	9.05678912068764	1.44828574726338	8.42472774781514	-0.069872059523286	4.25247660167778	4.53285065850817	2.64994162752471	3.95603302374668	8.81485784754065	5.20423053617838	NA	0.315243945639597	5.46988460028311	NA	0.765661802107777	4.84527445213307	-0.634722776568234	0.964352522272045	0.873195828679518	5.06005693319691	NA	-0.0438133048731521	2.4367148607373	2.98077692397162	-0.00127175788264733	NA	2.57255050097007	4.93436594979569	3.57379176763953	0.374249832729241	-2.52771476446915	-2.24825628863253	2.21082713655239	5.30457132881451	3.37196313331905	-0.136779431292844	-1.31757930509322	-7.31802983846782	3.07508916041043	NA	1.77603355489392	-2.37770444933469	-0.979211681404682	NA	5.26169364572242	4.40695280079084	NA	2.97270861153993	1.07011686584602	0.599803501092213	3.55573039320953	NA	-2.20058095710611	2.34095425437433	-1.66445246716291	2.43314895447313	5.65995211478835	6.46776707894389	7.10404303629582	8.82667084849372	3.37303480651995	8.53074065324955	-0.981382915296597	NA	0.390769357370386	1.69116792692635	8.56929187549472	0.54478181809519	1.45397309413082	2.65943492667251	4.21921439132591	3.18610675721701	4.09388355661976	2.00634665864399	0.631329557347543	1.10977580768684	7.31789789262308	-0.615151440711329	-7.69795076348676	6.71900665138935	-2.83967509231388	1.72548298477012	0.891774664383359	3.80539557433792	5.62806628531679	3.19793117269455	6.07501253829431	1.23323121615046	3.18856061325376	5.08240086506977	3.17313844573171	2.51881769812965	0.900818637121162	3.64071867787963	2.29755819208438	5.57224220930385	6.38075591311475	-0.425383825198647	2.05797212301968	3.45165703025981	8.51691899642359	4.63920119169775	NA	4.47950709564464	-0.389575870257382	5.66760290596248	7.37434164384781	NA	11.4952129488378	NA	1.6199644640625	5.87408025871853	0.600247623896675	5.79775417581915	-0.453072186342673	3.52429039066867	3.0406306119685	8.13566825839296	4.3153055706766	-3.0994865374916	1.40401698645784	NA	1.28122873487373	NA	5.39845695792573	5.5569286935375	2.62657717979416	-2.1246540179911	0.571748404163337	9.12961330623758	1.13440855940709
"prt5353"	-0.172283421304479	-1.99956021371534	0.411886524446845	NA	-1.91867100252208	-0.974930572426735	-0.824809712923108	-0.901392960439898	-0.256116217241664	0.676577396208774	NA	1.40579600491736	-0.811899037124947	-1.80478799017312	0.0712849101236425	-0.705301743666305	-0.4560828921091	-0.65713375578443	-2.00468016655116	1.14994280892222	-0.304761268308622	NA	-0.520380094456618	-1.50094264850732	0.446563793955199	-1.87527191259751	-1.09201295047107	-0.294051509957969	-1.76921707524786	-2.36424002594614	-1.05774987192287	-2.24827739213973	NA	-2.34201905834191	-1.52173773294612	-0.757797665679768	-0.777234620397674	-0.665907190475762	-1.15534831829861	NA	-1.39737733741281	-1.09304023449943	-2.19183268460662	0.820670131741941	0.00298298866741464	0.644328555113309	-0.0113327413493853	NA	-2.46997866559421	0.575451858235618	-2.41512871009583	-0.987414433409592	-0.0987965834349118	0.33680407406208	-2.77345135631834	NA	-1.3948955292293	NA	-1.36261700629945	-0.146276393250801	-0.00716274213672796	-1.61128611663453	-1.48635210126855	0.160403947892802	1.77016841607601	-2.45618343370974	-0.831857653308998	-0.585672199379787	NA	-2.82227619485485	-0.910339059797831	0.157172586973061	-0.339918070534809	0.0728443436887822	-0.29663600866643	-1.49759615670881	-1.61923727190152	0.223653039772293	-0.885408315221704	NA	2.10193641212404	-1.90095701095816	0.380594383579016	-1.49450981091206	-1.6119174960313	-1.02301468571008	-1.39137731939648	-0.524449913762581	0.369011589670133	-1.31925431226453	NA	-1.3082321575921	-0.921710832102699	-0.157206020873453	NA	0.0571592556532324	0.308135311270536	NA	NA	-1.0069697673345	-0.017405122195249	NA	-0.764979353525819	0.064228021820038	1.46314756102393	-1.34312085715447	0.484944637886598	-2.54680961775475	1.38876173019367	-1.53498687354937	NA	-1.25896706993474	-1.00500964718084	2.51473714828868	-1.53726610921401	-0.676879525822919	-1.67091849114642	NA	-1.55734042309149	0.132317685162499	-0.646077361305383	-1.12875537969049	-0.577679896287876	-1.24233933285984	-2.63314190202257	-1.9271591240984	-1.16109202678478	-0.490140418379608	-1.33568878393092	NA	-1.84005459765325	NA	NA	-0.668585917119308	-0.767297574120235	-1.58016131992771	-0.462133896024483	-1.92783831386588	-0.382798785593289	NA
"prt5354"	NA	2.87108926736565	-0.879345943462857	NA	-2.16400483212116	-1.20456196414874	1.27723729854137	-1.7508674842294	0.763769342527766	-0.771429689165937	0.668648771711928	NA	NA	NA	NA	-0.370488730272401	0.475030898534097	-1.70988395209593	1.02025839877861	1.18789794101763	1.61874679892318	NA	-0.526102921117898	-0.0208222919132997	1.37584393885509	1.37194868254855	NA	-0.591331738121962	NA	0.00394590838521534	-0.374784161474048	1.53889661835809	-1.02136474237259	-1.84698700891225	-0.811180510163247	NA	-0.665225706237703	0.338455371130412	-1.92773739595555	NA	1.81910553498016	-2.46921234447981	0.427219018116498	-1.58254944419406	-1.10602468712064	2.03662910660527	-0.574090412991227	1.54291497884777	0.503517993435726	2.52744690041884	-0.798304782890432	-1.0216649134615	1.39016874077466	-0.666405570652328	0.908341321005938	-0.362876722948717	NA	-1.11097025307084	0.0690810104043818	NA	0.696792877358041	1.30469801989831	NA	0.50514617462693	-1.64128733767034	-1.28679993687328	-0.396406639369749	2.78842260803469	0.22267136576037	-0.857292326971766	NA	-1.009366542481	-0.818234449298455	NA	-0.779128961619137	-1.52797148642971	-0.554310732054407	0.70527924138173	2.51492299077158	0.0948688730115084	-0.189887459947218	-1.45998584784346	NA	NA	-2.63538524487134	3.27686068649522	-0.0531636839499146	0.954502114647286	-1.85720048973039	1.20364979833554	-2.20526526394321	-1.15553851714438	0.280795917551998	0.27031642508212	-1.54056846129872	1.18763915873686	2.60299389645895	-0.968284760062148	0.23157807670887	0.136803352273823	-0.488660302087355	0.147156862805783	1.08789176055859	2.78040016893182	0.39487508451967	0.744960407879532	0.785258004575358	-0.423951746530282	1.31542556273225	-0.181910255766564	-0.930600230471326	-0.951772039851575	NA	0.130394531459134	NA	-0.992388386715374	-0.940602558491725	2.94070629926803	0.194916455965763	0.971738331799881	-0.919825596969217	NA	-1.74921107074758	-0.162916011051203	1.47505589638434	1.349007334612	-1.19135650768017	-0.653184036457109	0.54713351816753	-0.746449325028624	-1.61724049030736	-1.06641495751989	-1.61746801334513	-0.293489712884418	-0.553161983240786	0.0728353711437912	-2.75669994976429	1.52090620606764	NA	1.34219430423225
"prt5355"	6.88616896251437	7.13606646389581	1.66127921971491	7.31939520379672	NA	-1.49032234801374	11.440262969238	1.56428992033218	NA	1.82851711160105	6.7048284784838	NA	NA	NA	0.726297436209509	NA	10.4685260501592	6.92254531306345	NA	NA	-1.8594545013971	NA	-0.8471035840734	2.35720696874596	4.44276208258485	4.69105548055552	6.33967839679116	2.83238553490548	NA	4.21643495321588	7.27767312391499	-1.33011779125275	NA	-1.38151776398341	2.35640803835595	7.40610915378094	4.93743656323055	6.017194252817	2.79996555418605	8.43991164586519	9.16013923419886	-2.02131206302546	1.45294197392407	NA	1.97641390082173	3.60276676069259	0.449049658014769	7.53435227682611	2.52326913038386	6.18542804691826	NA	-0.704061130961556	4.31466400813475	-1.9505146600409	8.53089750798566	4.62890526468662	2.71283320292846	-0.625823084625806	NA	0.0410696388491155	6.32029059090509	NA	NA	5.29424954776826	6.16900483890294	7.42873905033236	5.03465173106967	1.92965702534302	2.43400704627768	NA	NA	2.08008596389095	8.62344809660721	-2.88330420968828	-0.964924479388147	NA	NA	0.967553134602995	-0.277888359178601	6.6369194891116	-0.582999088582459	0.460455098106989	6.10507702642702	3.88537706238425	1.83741693594529	1.10825308244983	4.98382877132699	NA	7.45635334652115	3.93177857667617	0.93518673419916	5.13663672424766	0.89231831232643	8.93395806006779	3.16021800277137	1.11681498719113	4.07446763769512	-4.26194578239127	7.44564065702453	4.6829647049354	NA	5.51494068847798	NA	0.502310015792372	2.25191835925426	5.60424247604607	-1.84458012773509	6.20940366339998	-6.05347912227788	2.36356699671536	7.22445182580981	2.62480371406681	-4.50992803332807	-1.39911168948151	7.09724127025861	-1.37539449400843	-1.33645916575974	11.1901164459782	5.70042317248158	-2.1723231437172	2.16807540064365	5.24243050005035	3.79459694559849	7.14911159752513	NA	3.42389721693264	-3.68588654471023	0.980987100314977	NA	6.01061659355173	NA	-0.600538718077234	7.130470978314	2.97152766351409	-1.8670389752981	2.72560408889668	1.88363533078366	1.18625108905511	4.0854192236539	3.82432122797563
"prt5356"	0.994595107686224	NA	4.75931893821506	2.55571327622545	4.92301986665167	3.40327446960355	2.55578655011259	0.93440795575535	1.56866663240361	2.25062296746339	1.40939234364606	2.183116756332	2.32899757861853	NA	3.902956043415	NA	1.84691170472661	NA	2.70752023641168	-0.65675453677727	NA	3.72988349656565	1.38634763092268	NA	3.85936092177005	2.01595081449074	-0.203456738827025	4.09800035941868	2.46375232170791	2.58729071007444	3.24949397502983	NA	3.10646879809309	3.24020824000408	1.61172596200439	4.19618857528633	4.4023752207395	1.77722098080054	1.01856704484208	-1.13534619496892	4.33055786146485	0.695702200944813	4.0690295794386	1.18234146866322	4.20910552682037	2.24190703240966	-0.225365442607639	NA	2.35531392976982	1.99912781139372	1.6069452247157	1.56991132780497	0.517614065674547	0.585887434149423	4.23095663239602	NA	3.03593274121535	1.86142842065516	1.5409552755223	NA	2.60398813193747	3.38036156549983	4.9867130565833	4.08366928327085	2.41294823398774	NA	2.96005663633636	1.6829663262593	1.49862619934636	1.47849904131122	3.56834956219071	4.17086845139226	NA	4.65671999077503	NA	2.42241042439426	1.31574297789845	5.18504283884313	2.01049022754138	0.271772607815946	3.48501950969071	0.816822476882778	NA	3.09424051074536	3.21961691918638	0.268964590154918	4.15638546261809	1.03313617447608	2.42196485457423	1.79815006217479	1.66058914252344	7.56819189842535	4.63200748763886	1.1299480689643	-0.304341797215074	3.36003323888724	NA	1.84371161422564	5.09480379138308	3.29424264596468	2.84312398965617	1.85236224968759	3.37236497151017	3.00350623726556	5.18948686912203	0.824078948478637	4.79824655461599	2.1874498093412	NA	5.23736563073614	1.23723002187652	5.34216446923661	NA	3.05114986254271	2.85803020619238	3.74914944570502	1.82554955189197	0.0267497152356895	2.97556407596483	1.77387445012553	1.14273081020169	2.20478775677606	2.11503174559088	3.92084582999489	NA	2.17911751745796	3.78399749231304	2.1469260721285	NA	4.7270071752531	2.48641213588556	5.2441553577035	NA	4.73697995816244	5.08335663043584	2.34240414248498	5.76405607899435	4.53447435134442	NA	3.18340350715871
"prt5357"	NA	-6.06738831837538	-1.2778907257376	-1.36152281256041	NA	-0.316505030045427	-1.97334074386222	-1.21438145855848	-1.79133699324458	1.52456858616523	-2.60289125189836	2.23497005179271	NA	-1.20817168978098	1.34537050665783	1.26654337163359	3.94193037952239	-2.57583059887589	0.21865856895284	-4.03038697769481	-1.02740283155138	0.342992749211396	-2.30757085734977	NA	0.929242638281627	-1.86961211339067	-0.905212190130789	-1.09859871842858	-1.07585699315693	0.875578210382889	0.472812240388101	1.9325575415194	0.73357314414361	-2.35279932273016	0.381374790229879	4.83257858777562	1.35961115447345	-2.00176531995927	-3.37606232899784	-0.618423999833289	-1.13162826639399	NA	2.68754682763958	1.89659139932993	-1.30928595310204	NA	1.88562978415598	NA	-4.39373313342406	0.0251473832107774	-0.116096864335763	NA	-2.33167402601042	NA	-1.76971913575726	-0.893889864047049	-2.99870327703825	-0.377603883220153	-2.59310927975519	NA	NA	-3.81343768926043	0.798295574632166	-0.184486030572702	-2.91078286552473	-1.54443403673151	0.722295322206465	-1.32667802181924	0.158988821578035	NA	3.58247273364383	NA	-3.47807907768303	2.15349835363468	-2.93063408238143	-3.94534781065076	-2.6198954653138	1.98800937363606	3.65370281132183	-0.242263083054468	-1.91569126896113	0.234623704828343	2.52768353012061	-1.89954557381398	-2.830367673935	-0.663359396287936	1.20719781143273	-1.00390007088275	NA	-1.92855288512083	2.79183359360856	-2.25900431324365	2.32170758141482	-1.20432633726079	-1.76552797890301	NA	-1.00351064297037	-2.12822577185511	-0.878043138725356	2.72990195466162	3.07631342922248	1.14616596710228	-1.27011124965375	-0.260673546019342	-4.90140642858298	-4.1103934186376	-0.2150865480401	0.253167899190324	2.13732714578153	NA	-1.53244491581681	-3.54403085376146	1.85625605314361	3.27489854412418	-1.39133308489908	NA	-0.606793093505104	3.84518456670328	NA	3.16663260250658	-1.0369170011717	2.26813774200329	-7.02728230414848	NA	2.75961672686542	-0.864452883892045	1.05828441442076	4.4062650203998	-0.727795132132254	NA	NA	-2.09248035795454	-1.8534423307546	1.53527589861247	-2.05321655387034	-1.78818674792215	1.52858046665839	-1.09776051337567	0.598851896553828	0.720849445967117
"prt5358"	3.5869132656555	NA	-6.39725083073564	-6.82946069553815	NA	NA	2.62095382044553	-9.42614081721171	NA	NA	-6.13516813639975	-4.36520698956792	-10.8157020452771	NA	-0.485598579610654	5.39460023339043	NA	-0.925959741921129	NA	-1.44021851983007	NA	NA	NA	-2.3192892145692	-6.60918934869985	NA	-5.12068081712243	NA	NA	1.6495812555899	-2.29796705228224	NA	-7.37001780653959	-6.72465955922421	NA	-0.0268232282173823	-12.7015475269913	-1.61363698959997	-0.17911104601166	0.331716989257161	NA	NA	1.00085285529316	-0.0886861319365677	NA	NA	-0.68616008248822	-1.14695763705221	0.838705974956465	NA	-4.51017690944947	-12.7050419653293	0.028855845156194	-6.28408795484023	0.196419025900646	5.54392886055527	NA	-2.2152978284182	-7.77460018359736	-1.15330689479768	6.3420607106609	NA	NA	NA	NA	NA	-0.779074530074638	2.35029841626566	NA	-1.92349540810732	-1.19664189566436	-6.78215550457245	-2.2395888962676	-4.82497601952102	-0.00864065310861923	1.06664395100317	2.32814140415453	NA	4.18508999774887	-1.04766294547598	-6.84680757781577	-0.239299460657602	-2.40034236430199	NA	NA	4.02509627342384	3.37063231412433	NA	1.61363381542106	1.83375389637511	NA	-5.61721983260587	NA	1.44756798038362	-1.37922641643183	NA	-3.4125090243904	-8.04424051393231	NA	1.23699493577313	0.488801185406957	-0.747020820151383	0.08696939966651	-0.870449324901049	-4.34738400263927	NA	NA	1.53331152509407	-1.49425385565413	NA	1.5952910314714	NA	-8.82948358156083	-11.3373565009535	0.0674093425597191	-6.45714037442747	-9.65114899144375	1.22579899956565	-9.94085322911418	3.68126545309065	NA	NA	0.343085199121816	-0.134456221858575	3.40563926775727	1.9693413252968	NA	1.83341918843682	3.49819259488173	NA	NA	NA	NA	-1.97549065257709	-7.01681702373207	NA	NA	-14.8092258780961	NA	-7.7310670223824
"prt5359"	4.34316741548479	2.87964382551977	1.57327948590468	3.7260380004006	NA	3.05374131266234	1.3998315156838	4.26477795004113	7.97414673190763	-0.732181845076368	5.77078511737931	1.64052933050476	9.22090068025854	1.77913733451466	11.2822988413753	8.9587465905639	1.60627606922186	1.19911525954476	11.7056634453413	6.56927970972311	7.07743387744586	2.40566655951325	NA	3.83025909011558	4.73181812453683	7.15297228726431	5.49814607852394	-0.3415015654366	2.35106844552045	NA	6.17715055778395	3.91783024401644	3.26477192445861	-0.563879449215942	0.423749393058701	1.58399721110971	NA	1.02859666712282	8.62537168960111	6.34960791300684	8.95340891543172	NA	4.22461153256072	-2.93207791625994	5.66126272048036	10.2355191378359	9.18595906046261	7.99236658966688	-1.90768901395222	10.218182003967	5.8922231077434	10.5677417653369	2.71818866783522	8.89689248247211	7.37528052729587	5.41918027223604	NA	NA	NA	7.11192696999741	11.1068203494618	NA	2.89207173888621	9.01728341341897	8.34412332948406	NA	7.79029440968223	11.6427735757123	NA	6.951736966568	1.24866027751492	6.00515401882064	12.2664692913633	7.03163534935588	1.73052298615495	6.52937734074211	6.48332986662484	5.6319980931683	3.52842503694458	NA	2.40239558271007	7.61811196161649	10.0807599714257	6.13939786157704	3.72493139888267	1.35900982277535	NA	5.61557900904054	1.70673804580452	3.80395937913364	-0.516452658457042	-1.82298742453907	10.9244871154036	6.13998924563164	9.86797056585575	0.240769982426675	6.14768360519724	5.47191829909234	0.997481924303852	1.46600814128784	2.89797951955998	NA	2.4971720647574	3.74365598250786	3.73148527476243	-2.23561969601246	-1.47253021664694	9.26676505845368	2.10177863583271	10.1579780561103	9.40417820934674	7.3276497012957	8.03373831767301	-4.21155978780096	8.39418304096873	8.42463595667582	4.34363580619956	6.44799643346019	6.38365560802253	1.60253470471633	4.12240503054072	8.28592382970542	4.25293729582403	9.73970750262789	1.85345347200672	-0.468007996594342	1.29306938105408	3.29927580098356	6.88765053901433	NA	-1.58108687296798	NA	-3.0415474862697	3.2652325088257	3.09592064851569	-5.44198517438442	2.28406471009945	1.94252824502345	2.74825443772718	11.2113205216596
"prt5360"	NA	NA	NA	-5.14739515784382	-1.23014534766856	-1.85728572943818	-2.19639147102472	2.33643985077892	-1.45354113676457	NA	NA	-1.84945931724489	2.07461416292359	-2.05581755550449	-7.79440166803635	-1.85604738830503	-1.51341390976279	NA	NA	-1.42018791190613	-2.2728336487035	-1.40539491861121	0.0445647505806357	NA	-0.240615828095591	-1.44569923036319	-3.81991177306339	NA	2.27214943088605	-1.13398905068053	-3.31637729001173	0.103125306610468	-4.30934916261296	-4.127306542007	NA	-0.696255469601663	-0.075689498306396	3.35166207337663	-4.80385545343821	-3.95623424340227	-2.06118111137213	NA	-1.77899419388733	-2.27765878561498	0.805759656222914	NA	-4.22285484524725	-0.0762557845677647	2.13774865682748	-0.985225987462683	-3.35536160203591	NA	2.11788653247031	-2.67073616567956	3.29533889131777	NA	NA	-1.43448445174618	-2.60265494447631	-0.398575662206519	0.091034904800503	-3.29752492163071	-2.69131498062817	-1.97994944924857	-0.182073148685535	NA	-1.69048194010048	NA	-1.31358433983916	0.463889590568772	-1.01910271990457	-4.91519644138721	NA	NA	NA	-4.35956800445192	2.12734241382302	0.646353897860361	-2.34779543208166	-4.91786406220126	-4.53732938253928	-0.872376671436741	NA	-2.80655163548671	-4.34095294112374	-2.64469068089117	1.94345194533274	-0.449751676776311	NA	-2.24972163109048	1.62041151604889	1.78683449129503	1.19707284466463	-1.95982431671739	-1.68804855970511	NA	NA	-0.953532363071933	NA	NA	NA	-1.04473037495803	NA	NA	0.744267626064598	-1.70459434363085	0.126545201451519	NA	-3.67997035546402	NA	NA	-5.76717012026318	-1.09773627324037	NA	-0.957611802628558	-2.76789113066103	-2.34997613595162	NA	NA	0.677101830973804	3.91704376975779	1.29667273741499	-2.21569450627223	-0.140684198806455	NA	-1.28390997456506	1.90594141941966	NA	-0.644572568594749	NA	-0.974266164217191	-0.506576773475374	NA	-0.515760391687275	NA	0.24157271774352	NA	-2.53520968097949	0.668142761000137	NA
"prt5361"	4.87519780515568	5.76717136676109	5.46881247767521	5.00612049700385	4.3358423731412	3.78983692431489	NA	5.61422477083107	4.37029726079692	2.94309935737309	4.06422101658968	3.74278905142833	5.21957680644458	4.31292938359449	5.85658165646848	6.79093014644382	NA	2.09345250701184	2.73202835298917	5.06867440235647	NA	NA	4.42394339520161	5.75667304847893	5.02656085873238	5.24239658248052	3.57054585258934	4.32567165610144	3.88838201524125	3.34083165546586	5.41102075889679	NA	NA	4.05586507113094	6.11633813663958	NA	5.06492385071462	4.81296848318158	3.90786815448828	3.38962197612854	2.83490285828693	3.8016295988885	6.23762202950141	4.1729470734931	3.78754525734178	3.75786715059572	4.57941189474887	NA	6.33382726842691	4.90061558981517	4.69811932901681	NA	4.27358916441528	5.77683555676973	3.73087691756937	4.81259058801784	NA	6.76517712334893	4.66172415191791	4.12209400596329	NA	5.03975356384676	NA	4.78776058684263	7.55463232779093	6.14900913821988	6.46910257555692	5.10481165763148	5.00233384804881	3.89333721025356	5.22060607191351	5.80450313975733	NA	4.96355923535001	3.78459496714235	5.48166463053283	NA	3.96748152476952	5.05280541928886	2.83142167764772	5.14120425495624	NA	7.81369596066742	2.91406864033469	4.71510437516629	4.8863128312476	3.98343864243819	5.55601397196534	7.07374969412161	3.78107603883295	4.75358225844182	3.00218439141619	NA	NA	6.21637318876825	6.36064950759716	2.86780469043503	4.25038200672318	6.67751996700544	3.43794254432399	3.84444009843237	5.28677298712971	NA	4.55214262071273	6.34086221553491	NA	4.92576150806518	2.97932553644004	5.18376837434053	5.7257448153667	5.14846953368791	5.23863181759956	3.81132869967868	5.0942142694471	5.62268666222057	3.33373906500854	4.74971885972329	3.6718336315203	4.57154763863111	6.99285185268127	5.36309873653724	4.55962244184692	4.64506703698754	5.54786893773379	4.45399017258292	6.08711405199736	6.17028832778533	2.53862709723299	5.78418309064544	6.59652345869646	5.900596808562	NA	6.3143107958979	7.21703842851774	4.53899405225032	4.39612776705546	4.7149101565183	5.32017241215616	4.75323397843183	4.74338462205938
